phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
0.515	2.302	2.007	1.127	0.479	2.696	2.392	1.243	0.456	2.375	2.133	1.045
0.518	2.311	1.976	1.199	0.480	2.672	2.371	1.233	0.456	2.375	2.132	1.046
0.519	2.310	1.973	1.200	0.480	2.672	2.371	1.233	0.456	2.370	2.128	1.043
0.526	2.306	1.977	1.187	0.480	2.672	2.371	1.233	0.456	2.371	2.129	1.044
0.530	2.303	1.979	1.177	0.482	2.629	2.330	1.218	0.458	2.354	2.112	1.040
0.536	2.304	1.958	1.214	0.482	2.629	2.330	1.218	0.458	2.356	2.114	1.041
0.539	2.306	1.934	1.256	0.482	2.629	2.330	1.218	0.458	2.358	2.115	1.043
0.547	2.301	1.821	1.407	0.482	2.629	2.330	1.218	0.459	2.359	2.115	1.045
0.553	2.308	1.890	1.324	0.482	2.629	2.330	1.218	0.459	2.361	2.117	1.045
0.557	2.305	1.945	1.235	0.482	2.629	2.330	1.218	0.458	2.357	2.114	1.042
0.559	2.289	1.992	1.126	0.482	2.629	2.330	1.218	0.458	2.350	2.108	1.038
0.559	2.289	1.992	1.126	0.482	2.629	2.330	1.218	0.457	2.344	2.103	1.035
0.561	2.287	1.943	1.207	0.482	2.629	2.330	1.218	0.458	2.345	2.104	1.036
0.560	2.301	1.948	1.223	0.482	2.629	2.330	1.218	0.458	2.349	2.107	1.038
0.558	2.311	1.953	1.235	0.482	2.629	2.330	1.218	0.458	2.361	2.118	1.044
0.551	2.315	2.000	1.165	0.482	2.629	2.330	1.218	0.457	2.363	2.120	1.043
0.542	2.317	2.052	1.076	0.482	2.629	2.330	1.218	0.457	2.362	2.120	1.042
0.536	2.318	2.052	1.079	0.482	2.629	2.330	1.218	0.457	2.364	2.121	1.043
0.537	2.317	2.007	1.159	0.482	2.629	2.330	1.218	0.457	2.364	2.121	1.044
0.537	2.314	1.994	1.175	0.486	2.589	2.290	1.209	0.461	2.350	2.105	1.045
0.535	2.311	1.993	1.169	0.486	2.589	2.290	1.209	0.461	2.347	2.102	1.044
0.531	2.298	2.048	1.042	0.484	2.587	2.290	1.204	0.459	2.336	2.094	1.035
0.519	2.301	1.996	1.144	0.484	2.587	2.290	1.204	0.459	2.332	2.091	1.033
0.514	2.302	1.968	1.194	0.483	2.585	2.289	1.200	0.458	2.341	2.099	1.036
0.518	2.301	1.922	1.266	0.483	2.585	2.289	1.200	0.459	2.341	2.099	1.037
0.527	2.302	1.902	1.297	0.484	2.564	2.269	1.194	0.460	2.336	2.093	1.037
0.538	2.300	1.881	1.322	0.484	2.564	2.269	1.194	0.460	2.334	2.091	1.037
0.544	2.300	1.944	1.228	0.484	2.564	2.269	1.194	0.460	2.332	2.090	1.035
0.545	2.296	1.985	1.153	0.484	2.564	2.269	1.194	0.459	2.328	2.087	1.032
0.546	2.302	1.980	1.174	0.484	2.564	2.269	1.194	0.460	2.333	2.091	1.035
0.548	2.303	2.000	1.142	0.484	2.564	2.269	1.194	0.459	2.334	2.092	1.034
0.556	2.312	1.961	1.225	0.484	2.564	2.269	1.194	0.460	2.341	2.098	1.039
0.562	2.315	1.956	1.238	0.484	2.564	2.269	1.194	0.460	2.343	2.100	1.040
0.562	2.301	1.988	1.158	0.484	2.564	2.269	1.194	0.459	2.332	2.090	1.034
0.555	2.283	1.969	1.155	0.484	2.564	2.269	1.194	0.459	2.321	2.080	1.029
0.546	2.276	2.005	1.077	0.484	2.564	2.269	1.194	0.459	2.314	2.075	1.025
0.535	2.287	2.026	1.060	0.484	2.564	2.269	1.194	0.459	2.321	2.081	1.028
0.528	2.286	2.037	1.037	0.484	2.564	2.269	1.194	0.459	2.320	2.080	1.027
0.522	2.289	2.057	1.004	0.484	2.564	2.269	1.194	0.459	2.322	2.082	1.028
0.515	2.290	2.058	1.003	0.484	2.564	2.269	1.194	0.459	2.322	2.082	1.028
0.504	2.300	2.058	1.026	0.484	2.564	2.269	1.194	0.458	2.330	2.089	1.031
0.497	2.294	2.029	1.072	0.484	2.564	2.269	1.194	0.459	2.327	2.086	1.031
0.495	2.287	1.946	1.200	0.487	2.505	2.214	1.172	0.461	2.305	2.064	1.026
0.497	2.274	2.008	1.068	0.487	2.505	2.214	1.172	0.461	2.299	2.059	1.023
0.495	2.281	2.013	1.071	0.486	2.465	2.179	1.152	0.460	2.285	2.048	1.014
0.494	2.276	2.052	0.985	0.486	2.465	2.179	1.152	0.460	2.285	2.048	1.014
0.488	2.270	2.070	0.931	0.486	2.465	2.179	1.152	0.459	2.276	2.040	1.009
0.485	2.267	2.024	1.021	0.486	2.443	2.160	1.141	0.460	2.268	2.033	1.006
0.485	2.273	2.019	1.044	0.486	2.443	2.160	1.141	0.460	2.273	2.037	1.008
0.489	2.273	1.967	1.140	0.486	2.443	2.160	1.141	0.460	2.275	2.039	1.010
0.492	2.272	1.974	1.125	0.486	2.443	2.160	1.141	0.460	2.274	2.038	1.009
0.488	2.281	2.007	1.082	0.486	2.443	2.160	1.141	0.460	2.279	2.042	1.011
0.483	2.280	2.006	1.085	0.486	2.443	2.160	1.141	0.460	2.279	2.042	1.011
0.481	2.280	2.009	1.077	0.486	2.443	2.160	1.141	0.459	2.278	2.042	1.010
0.480	2.273	2.046	0.990	0.486	2.443	2.160	1.141	0.459	2.272	2.037	1.007
0.481	2.264	1.984	1.091	0.486	2.443	2.160	1.141	0.460	2.267	2.032	1.006
0.502	2.278	1.921	1.223	0.486	2.443	2.160	1.141	0.460	2.273	2.037	1.009
0.511	2.289	1.943	1.209	0.486	2.443	2.160	1.141	0.460	2.286	2.048	1.015
0.513	2.292	2.004	1.113	0.486	2.443	2.160	1.141	0.460	2.288	2.050	1.015
0.512	2.281	2.029	1.041	0.486	2.443	2.160	1.141	0.459	2.278	2.042	1.010
0.512	2.279	1.970	1.146	0.486	2.443	2.160	1.141	0.460	2.279	2.042	1.012
0.512	2.274	1.988	1.104	0.486	2.443	2.160	1.141	0.460	2.274	2.038	1.009
0.509	2.264	2.018	1.025	0.486	2.443	2.160	1.141	0.460	2.266	2.031	1.005
0.507	2.266	2.046	0.975	0.486	2.443	2.160	1.141	0.459	2.268	2.033	1.005
0.506	2.264	1.990	1.080	0.487	2.424	2.141	1.135	0.460	2.262	2.026	1.005
0.505	2.267	1.974	1.115	0.487	2.424	2.141	1.135	0.461	2.264	2.028	1.007
0.492	2.279	2.014	1.068	0.487	2.424	2.141	1.135	0.460	2.271	2.035	1.009
0.486	2.278	2.056	0.982	0.486	2.422	2.141	1.131	0.459	2.271	2.036	1.006
0.482	2.282	2.029	1.043	0.486	2.422	2.141	1.131	0.459	2.269	2.034	1.005
0.478	2.282	2.045	1.011	0.486	2.422	2.141	1.131	0.459	2.271	2.036	1.006
0.475	2.285	2.027	1.056	0.484	2.419	2.141	1.127	0.457	2.274	2.040	1.004
0.475	2.287	2.010	1.091	0.484	2.419	2.141	1.127	0.458	2.275	2.041	1.006
0.476	2.290	2.033	1.053	0.484	2.419	2.141	1.127	0.458	2.277	2.043	1.006
0.480	2.287	2.009	1.092	0.484	2.419	2.141	1.127	0.458	2.275	2.041	1.005
0.487	2.291	1.932	1.230	0.484	2.419	2.141	1.127	0.458	2.275	2.041	1.006
0.487	2.291	1.932	1.230	0.484	2.419	2.141	1.127	0.458	2.280	2.045	1.009
0.493	2.288	1.950	1.198	0.484	2.419	2.141	1.127	0.458	2.278	2.043	1.008
0.503	2.289	1.932	1.227	0.484	2.419	2.141	1.127	0.459	2.279	2.044	1.009
0.514	2.272	2.005	1.069	0.484	2.419	2.141	1.127	0.458	2.265	2.032	1.001
0.517	2.271	1.979	1.113	0.484	2.419	2.141	1.127	0.458	2.265	2.032	1.001
0.521	2.265	1.953	1.146	0.484	2.419	2.141	1.127	0.458	2.261	2.028	1.000
0.531	2.275	1.913	1.232	0.484	2.419	2.141	1.127	0.459	2.271	2.036	1.005
0.540	2.280	1.861	1.317	0.484	2.419	2.141	1.127	0.459	2.275	2.040	1.008
0.547	2.289	1.923	1.242	0.484	2.419	2.141	1.127	0.459	2.279	2.044	1.009
0.549	2.294	1.955	1.201	0.484	2.419	2.141	1.127	0.458	2.283	2.047	1.010
0.549	2.304	1.927	1.263	0.484	2.419	2.141	1.127	0.459	2.290	2.053	1.014
0.551	2.295	1.916	1.263	0.484	2.419	2.141	1.127	0.459	2.284	2.048	1.011
0.555	2.283	1.921	1.234	0.484	2.419	2.141	1.127	0.458	2.276	2.041	1.007
0.558	2.278	1.953	1.173	0.483	2.416	2.140	1.122	0.457	2.270	2.037	1.001
0.558	2.285	2.009	1.088	0.483	2.416	2.140	1.122	0.457	2.273	2.040	1.002
0.553	2.275	1.937	1.193	0.483	2.416	2.140	1.122	0.456	2.274	2.041	1.002
0.545	2.274	1.991	1.097	0.482	2.414	2.139	1.118	0.455	2.264	2.034	0.995
0.538	2.268	1.993	1.083	0.482	2.414	2.139	1.118	0.455	2.261	2.031	0.994
0.533	2.273	2.006	1.068	0.482	2.414	2.139	1.118	0.455	2.264	2.034	0.995
0.526	2.278	1.998	1.094	0.486	2.383	2.108	1.112	0.458	2.258	2.025	0.999
0.522	2.278	1.944	1.187	0.486	2.383	2.108	1.112	0.459	2.260	2.026	1.001
0.520	2.283	1.934	1.213	0.486	2.383	2.108	1.112	0.459	2.263	2.029	1.003
0.523	2.282	1.929	1.219	0.486	2.383	2.108	1.112	0.459	2.263	2.029	1.003
0.527	2.287	1.959	1.178	0.486	2.383	2.108	1.112	0.459	2.265	2.031	1.003
0.530	2.279	1.949	1.181	0.486	2.383	2.108	1.112	0.459	2.260	2.026	1.001
0.535	2.272	1.880	1.276	0.486	2.383	2.108	1.112	0.459	2.257	2.023	1.001
0.545	2.268	1.936	1.181	0.486	2.383	2.108	1.112	0.459	2.253	2.020	0.998
0.547	2.273	2.001	1.078	0.486	2.383	2.108	1.112	0.458	2.255	2.022	0.998
0.548	2.277	1.982	1.121	0.486	2.383	2.108	1.112	0.459	2.258	2.025	1.000
0.547	2.275	1.929	1.206	0.486	2.383	2.108	1.112	0.459	2.258	2.024	1.001
0.544	2.285	1.972	1.155	0.486	2.383	2.108	1.112	0.459	2.264	2.030	1.003
0.540	2.290	1.975	1.159	0.486	2.383	2.108	1.112	0.459	2.267	2.033	1.004
0.540	2.280	1.895	1.268	0.486	2.383	2.108	1.112	0.459	2.263	2.029	1.003
0.540	2.280	1.895	1.268	0.486	2.383	2.108	1.112	0.459	2.263	2.029	1.003
0.541	2.280	1.879	1.291	0.486	2.383	2.108	1.112	0.460	2.263	2.028	1.004
0.543	2.286	1.889	1.287	0.486	2.383	2.108	1.112	0.459	2.267	2.032	1.005
0.544	2.294	1.961	1.190	0.486	2.383	2.108	1.112	0.459	2.270	2.035	1.006
0.554	2.288	1.942	1.209	0.490	2.353	2.076	1.107	0.463	2.256	2.019	1.007
0.556	2.278	1.894	1.265	0.490	2.353	2.076	1.107	0.463	2.251	2.014	1.005
0.559	2.281	1.971	1.147	0.490	2.352	2.076	1.107	0.462	2.250	2.014	1.004
0.560	2.276	1.926	1.211	0.490	2.352	2.076	1.107	0.463	2.249	2.012	1.004
0.564	2.280	1.905	1.253	0.491	2.354	2.076	1.111	0.463	2.252	2.015	1.006
0.565	2.282	1.910	1.249	0.491	2.354	2.076	1.111	0.464	2.255	2.016	1.010
0.564	2.280	1.907	1.250	0.491	2.354	2.076	1.111	0.464	2.253	2.014	1.009
0.560	2.284	1.958	1.176	0.491	2.354	2.076	1.111	0.464	2.254	2.016	1.009
0.557	2.276	1.946	1.180	0.491	2.354	2.076	1.111	0.464	2.249	2.011	1.006
0.555	2.275	1.959	1.156	0.491	2.354	2.076	1.111	0.464	2.248	2.010	1.006
0.554	2.265	1.915	1.210	0.491	2.354	2.076	1.111	0.464	2.242	2.005	1.004
0.558	2.265	1.862	1.290	0.491	2.354	2.076	1.111	0.465	2.244	2.006	1.006
0.565	2.269	1.875	1.277	0.491	2.354	2.076	1.111	0.464	2.246	2.008	1.006
0.572	2.279	1.888	1.277	0.491	2.354	2.076	1.111	0.464	2.253	2.014	1.009
0.574	2.288	1.906	1.265	0.491	2.354	2.076	1.111	0.465	2.258	2.019	1.012
0.572	2.291	1.954	1.196	0.491	2.354	2.076	1.111	0.464	2.259	2.020	1.011
0.571	2.290	1.983	1.144	0.491	2.354	2.076	1.111	0.464	2.258	2.019	1.010
0.572	2.282	1.945	1.192	0.491	2.354	2.076	1.111	0.464	2.252	2.014	1.008
0.574	2.273	1.917	1.220	0.491	2.354	2.076	1.111	0.464	2.247	2.009	1.006
0.575	2.273	1.960	1.152	0.491	2.354	2.076	1.111	0.464	2.246	2.009	1.005
0.570	2.276	1.980	1.124	0.491	2.354	2.076	1.111	0.464	2.249	2.011	1.006
0.558	2.276	1.896	1.259	0.491	2.354	2.076	1.111	0.464	2.250	2.012	1.008
0.554	2.269	1.879	1.272	0.491	2.354	2.076	1.111	0.464	2.246	2.008	1.006
0.551	2.268	1.922	1.204	0.491	2.354	2.076	1.111	0.464	2.244	2.006	1.005
0.548	2.268	1.937	1.180	0.490	2.352	2.076	1.107	0.463	2.243	2.007	1.001
0.543	2.279	2.007	1.080	0.490	2.352	2.076	1.107	0.462	2.249	2.013	1.002
0.540	2.281	2.008	1.082	0.490	2.352	2.075	1.106	0.462	2.250	2.014	1.003
0.537	2.282	1.979	1.136	0.490	2.352	2.075	1.106	0.462	2.251	2.015	1.004
0.534	2.289	1.992	1.128	0.490	2.352	2.075	1.106	0.462	2.256	2.019	1.006
0.534	2.282	2.001	1.096	0.490	2.352	2.075	1.106	0.462	2.250	2.014	1.003
0.534	2.283	1.990	1.120	0.490	2.352	2.076	1.107	0.462	2.252	2.016	1.004
0.524	2.287	1.967	1.166	0.490	2.352	2.076	1.107	0.462	2.255	2.018	1.006
0.525	2.281	1.913	1.242	0.490	2.352	2.076	1.107	0.463	2.256	2.019	1.007
0.534	2.293	1.931	1.236	0.490	2.352	2.076	1.107	0.463	2.260	2.022	1.009
0.539	2.288	1.945	1.204	0.490	2.352	2.076	1.107	0.463	2.256	2.019	1.007
0.542	2.287	1.964	1.170	0.490	2.352	2.076	1.107	0.462	2.255	2.018	1.006
0.543	2.291	1.992	1.130	0.490	2.352	2.076	1.107	0.462	2.257	2.020	1.007
0.543	2.281	1.987	1.118	0.490	2.352	2.076	1.107	0.462	2.250	2.014	1.003
0.540	2.272	2.001	1.077	0.490	2.352	2.076	1.107	0.462	2.244	2.009	1.000
0.542	2.268	1.940	1.174	0.490	2.352	2.076	1.107	0.463	2.243	2.007	1.001
0.546	2.272	1.910	1.229	0.490	2.352	2.076	1.107	0.463	2.246	2.010	1.003
0.561	2.268	1.845	1.319	0.490	2.352	2.076	1.107	0.463	2.246	2.009	1.004
0.565	2.269	1.851	1.313	0.490	2.352	2.076	1.107	0.463	2.246	2.009	1.004
0.570	2.264	1.871	1.274	0.490	2.352	2.076	1.107	0.463	2.241	2.005	1.002
0.575	2.267	1.894	1.246	0.490	2.352	2.076	1.107	0.463	2.243	2.007	1.002
0.582	2.280	1.882	1.286	0.490	2.352	2.076	1.107	0.463	2.253	2.015	1.007
0.589	2.281	1.903	1.257	0.491	2.354	2.076	1.111	0.464	2.254	2.015	1.009
0.596	2.281	1.920	1.232	0.491	2.354	2.076	1.111	0.464	2.254	2.015	1.009
0.598	2.273	1.936	1.190	0.491	2.354	2.076	1.111	0.464	2.247	2.009	1.006
0.593	2.272	1.990	1.096	0.493	2.356	2.076	1.114	0.465	2.245	2.007	1.006
0.579	2.280	2.019	1.060	0.493	2.356	2.076	1.114	0.464	2.250	2.012	1.008
0.565	2.283	1.978	1.139	0.493	2.356	2.075	1.114	0.465	2.253	2.014	1.010
0.551	2.283	1.933	1.215	0.493	2.355	2.075	1.114	0.465	2.254	2.014	1.011
0.551	2.283	1.933	1.215	0.493	2.355	2.075	1.114	0.465	2.255	2.015	1.012
0.538	2.274	1.989	1.103	0.493	2.355	2.075	1.114	0.465	2.251	2.012	1.010
0.531	2.274	1.991	1.098	0.493	2.355	2.075	1.114	0.465	2.246	2.008	1.007
0.527	2.271	1.941	1.179	0.493	2.355	2.075	1.114	0.465	2.246	2.007	1.008
0.529	2.266	1.905	1.226	0.493	2.355	2.075	1.114	0.466	2.243	2.004	1.007
0.535	2.261	1.891	1.238	0.493	2.355	2.075	1.114	0.466	2.240	2.001	1.006
0.544	2.258	1.893	1.231	0.493	2.355	2.075	1.114	0.466	2.238	2.000	1.005
0.554	2.261	1.860	1.286	0.493	2.355	2.075	1.114	0.466	2.241	2.002	1.007
0.561	2.267	1.824	1.345	0.493	2.355	2.075	1.114	0.466	2.246	2.006	1.010
0.566	2.271	1.883	1.270	0.493	2.355	2.075	1.114	0.466	2.248	2.008	1.010
0.576	2.262	1.909	1.214	0.493	2.355	2.075	1.114	0.466	2.246	2.007	1.009
0.579	2.260	1.937	1.164	0.493	2.355	2.075	1.114	0.465	2.238	2.000	1.004
0.581	2.261	1.884	1.251	0.493	2.355	2.075	1.114	0.466	2.241	2.002	1.006
0.582	2.264	1.913	1.210	0.493	2.355	2.075	1.114	0.465	2.241	2.003	1.006
0.582	2.274	1.902	1.246	0.493	2.355	2.075	1.114	0.466	2.249	2.009	1.010
0.580	2.271	1.894	1.252	0.493	2.355	2.075	1.114	0.466	2.246	2.007	1.009
0.578	2.272	1.892	1.258	0.493	2.355	2.075	1.114	0.466	2.249	2.009	1.010
0.575	2.268	1.890	1.252	0.493	2.355	2.075	1.114	0.466	2.244	2.005	1.008
0.571	2.256	1.858	1.279	0.491	2.353	2.075	1.110	0.464	2.237	2.000	1.002
0.568	2.259	1.951	1.138	0.491	2.353	2.075	1.110	0.464	2.236	2.000	1.000
0.565	2.264	1.920	1.200	0.491	2.336	2.060	1.102	0.464	2.235	1.999	1.000
0.567	2.262	1.894	1.235	0.491	2.336	2.060	1.102	0.464	2.234	1.998	1.000
0.581	2.255	1.814	1.339	0.491	2.335	2.059	1.101	0.465	2.234	1.997	1.001
0.587	2.262	1.842	1.312	0.492	2.319	2.044	1.096	0.465	2.230	1.993	1.001
0.594	2.267	1.854	1.304	0.492	2.319	2.044	1.096	0.465	2.233	1.996	1.002
0.595	2.276	1.924	1.215	0.492	2.319	2.044	1.096	0.465	2.237	2.000	1.003
0.594	2.273	1.910	1.231	0.492	2.319	2.044	1.096	0.465	2.236	1.999	1.002
0.595	2.270	1.898	1.245	0.492	2.319	2.044	1.096	0.465	2.234	1.997	1.002
0.595	2.267	1.914	1.213	0.492	2.319	2.044	1.096	0.465	2.232	1.995	1.000
0.594	2.269	1.917	1.214	0.492	2.319	2.044	1.096	0.465	2.234	1.997	1.001
0.592	2.266	1.930	1.186	0.492	2.319	2.044	1.096	0.464	2.230	1.994	0.999
0.585	2.275	1.891	1.264	0.492	2.319	2.044	1.096	0.465	2.238	2.000	1.004
0.574	2.262	1.891	1.242	0.492	2.319	2.044	1.096	0.465	2.236	1.998	1.003
0.567	2.268	1.900	1.238	0.492	2.319	2.044	1.096	0.465	2.233	1.996	1.001
0.560	2.273	1.966	1.142	0.492	2.319	2.044	1.096	0.464	2.236	1.999	1.001
0.554	2.280	1.974	1.141	0.492	2.319	2.044	1.096	0.464	2.239	2.002	1.003
0.552	2.272	1.894	1.254	0.492	2.319	2.044	1.096	0.465	2.237	1.999	1.003
0.551	2.266	1.902	1.232	0.492	2.319	2.044	1.096	0.465	2.232	1.995	1.001
0.556	2.266	1.914	1.213	0.492	2.319	2.044	1.096	0.465	2.232	1.995	1.000
0.555	2.272	1.988	1.101	0.492	2.319	2.044	1.096	0.464	2.233	1.997	1.000
0.550	2.274	2.023	1.038	0.491	2.317	2.043	1.092	0.462	2.232	1.998	0.996
0.539	2.275	2.046	0.995	0.491	2.317	2.043	1.092	0.462	2.233	1.999	0.996
0.528	2.275	2.010	1.065	0.491	2.317	2.043	1.092	0.463	2.234	1.999	0.997
0.523	2.273	1.990	1.099	0.491	2.317	2.043	1.092	0.463	2.234	1.999	0.997
0.535	2.266	1.835	1.329	0.491	2.317	2.043	1.092	0.464	2.233	1.997	0.999
0.539	2.275	1.880	1.281	0.489	2.314	2.042	1.088	0.462	2.237	2.002	0.998
0.541	2.270	1.861	1.299	0.489	2.314	2.042	1.088	0.463	2.234	1.999	0.997
0.540	2.276	1.890	1.269	0.489	2.314	2.042	1.088	0.462	2.238	2.003	0.998
0.545	2.280	1.859	1.319	0.489	2.314	2.042	1.088	0.463	2.241	2.005	1.000
0.553	2.268	1.891	1.252	0.489	2.314	2.042	1.088	0.462	2.232	1.998	0.995
0.565	2.267	1.897	1.240	0.489	2.314	2.042	1.088	0.462	2.231	1.997	0.995
0.576	2.258	1.854	1.288	0.489	2.314	2.042	1.088	0.462	2.226	1.992	0.993
0.584	2.257	1.865	1.271	0.489	2.314	2.042	1.088	0.462	2.224	1.991	0.992
0.590	2.264	1.866	1.281	0.489	2.314	2.042	1.088	0.463	2.229	1.995	0.995
0.589	2.271	1.863	1.299	0.489	2.314	2.042	1.088	0.462	2.235	2.000	0.997
0.589	2.274	1.898	1.252	0.489	2.314	2.042	1.088	0.462	2.236	2.001	0.997
0.583	2.273	1.946	1.174	0.489	2.314	2.042	1.088	0.462	2.238	2.004	0.997
0.583	2.273	1.946	1.174	0.489	2.314	2.042	1.088	0.462	2.234	2.000	0.995
0.580	2.270	1.897	1.248	0.489	2.314	2.042	1.088	0.462	2.233	1.999	0.996
0.576	2.270	1.956	1.150	0.489	2.314	2.042	1.088	0.462	2.231	1.997	0.994
0.571	2.269	1.951	1.160	0.489	2.314	2.042	1.088	0.462	2.232	1.998	0.994
0.564	2.265	1.961	1.133	0.489	2.314	2.042	1.088	0.462	2.227	1.994	0.992
0.555	2.263	1.943	1.160	0.489	2.314	2.042	1.088	0.462	2.227	1.994	0.992
0.551	2.265	1.903	1.228	0.489	2.314	2.042	1.088	0.462	2.230	1.996	0.994
0.548	2.285	1.936	1.214	0.489	2.314	2.042	1.088	0.462	2.243	2.008	1.000
0.547	2.292	1.916	1.258	0.489	2.312	2.041	1.087	0.462	2.248	2.012	1.002
0.549	2.289	1.895	1.284	0.489	2.312	2.041	1.087	0.462	2.246	2.010	1.002
0.550	2.272	1.976	1.122	0.491	2.282	2.013	1.075	0.462	2.222	1.989	0.991
0.550	2.269	1.962	1.138	0.491	2.282	2.013	1.075	0.462	2.220	1.987	0.990
0.547	2.261	1.957	1.132	0.492	2.252	1.985	1.064	0.463	2.205	1.973	0.985
0.547	2.253	1.972	1.090	0.492	2.252	1.985	1.064	0.463	2.199	1.968	0.982
0.549	2.255	1.954	1.125	0.492	2.252	1.985	1.063	0.463	2.201	1.969	0.983
0.547	2.258	1.952	1.135	0.492	2.252	1.985	1.063	0.463	2.203	1.971	0.984
0.544	2.268	1.985	1.098	0.492	2.252	1.985	1.063	0.463	2.209	1.977	0.986
0.541	2.276	1.932	1.202	0.492	2.252	1.985	1.063	0.463	2.215	1.982	0.990
0.541	2.276	1.869	1.298	0.492	2.252	1.985	1.063	0.463	2.219	1.985	0.992
0.541	2.276	1.869	1.298	0.492	2.252	1.985	1.063	0.464	2.218	1.984	0.992
0.548	2.281	1.828	1.365	0.492	2.252	1.985	1.063	0.464	2.224	1.988	0.996
0.569	2.274	1.820	1.364	0.492	2.252	1.985	1.063	0.464	2.219	1.984	0.994
0.580	2.272	1.812	1.371	0.492	2.252	1.985	1.063	0.464	2.218	1.983	0.993
0.588	2.275	1.843	1.333	0.492	2.252	1.985	1.063	0.464	2.218	1.983	0.993
0.594	2.284	1.926	1.227	0.492	2.252	1.985	1.063	0.463	2.222	1.988	0.993
0.601	2.278	1.872	1.297	0.492	2.252	1.985	1.063	0.464	2.220	1.985	0.993
0.604	2.278	1.903	1.252	0.492	2.252	1.985	1.063	0.464	2.218	1.984	0.992
0.609	2.271	1.832	1.342	0.492	2.252	1.985	1.063	0.464	2.215	1.981	0.992
0.616	2.267	1.788	1.393	0.492	2.252	1.985	1.063	0.464	2.215	1.980	0.992
0.617	2.271	1.869	1.290	0.492	2.252	1.985	1.063	0.464	2.213	1.979	0.991
0.617	2.271	1.869	1.290	0.492	2.252	1.985	1.063	0.464	2.215	1.981	0.991
0.614	2.270	1.859	1.304	0.492	2.252	1.985	1.063	0.464	2.215	1.981	0.991
0.602	2.264	1.938	1.171	0.492	2.252	1.985	1.063	0.463	2.208	1.975	0.987
0.597	2.257	1.961	1.117	0.492	2.252	1.985	1.064	0.463	2.202	1.970	0.983
