phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
-0.539	1.315	1.118	-0.692	-0.840	1.187	0.793	-0.884	-0.752	1.213	0.886	-0.828
-0.539	1.306	1.135	-0.646	-0.840	1.187	0.793	-0.884	-0.751	1.206	0.881	-0.823
-0.530	1.310	1.170	-0.589	-0.840	1.187	0.793	-0.884	-0.751	1.206	0.882	-0.823
-0.519	1.317	1.194	-0.554	-0.840	1.187	0.793	-0.884	-0.750	1.210	0.885	-0.825
-0.507	1.317	1.203	-0.535	-0.840	1.187	0.793	-0.884	-0.750	1.210	0.885	-0.825
-0.496	1.323	1.209	-0.536	-0.840	1.187	0.793	-0.884	-0.750	1.213	0.888	-0.827
-0.486	1.334	1.187	-0.610	-0.840	1.187	0.793	-0.884	-0.751	1.224	0.895	-0.835
-0.480	1.328	1.178	-0.612	-0.840	1.187	0.793	-0.884	-0.751	1.219	0.891	-0.832
-0.474	1.315	1.193	-0.554	-0.840	1.187	0.793	-0.884	-0.750	1.210	0.885	-0.825
-0.460	1.304	1.156	-0.603	-0.840	1.187	0.793	-0.884	-0.751	1.204	0.880	-0.821
-0.459	1.312	1.128	-0.671	-0.837	1.173	0.786	-0.871	-0.747	1.206	0.885	-0.820
-0.467	1.318	1.101	-0.724	-0.838	1.164	0.779	-0.865	-0.749	1.209	0.886	-0.823
-0.479	1.311	1.118	-0.685	-0.838	1.164	0.779	-0.865	-0.748	1.204	0.882	-0.819
-0.496	1.311	1.132	-0.661	-0.838	1.164	0.779	-0.865	-0.748	1.202	0.881	-0.818
-0.506	1.321	1.140	-0.669	-0.839	1.157	0.774	-0.861	-0.749	1.208	0.885	-0.822
-0.518	1.326	1.118	-0.712	-0.839	1.157	0.774	-0.861	-0.749	1.212	0.888	-0.825
-0.531	1.337	1.099	-0.760	-0.838	1.156	0.773	-0.859	-0.748	1.220	0.894	-0.830
-0.543	1.329	1.137	-0.689	-0.838	1.156	0.773	-0.859	-0.748	1.213	0.889	-0.825
-0.547	1.312	1.149	-0.634	-0.838	1.156	0.773	-0.859	-0.747	1.199	0.880	-0.815
-0.543	1.303	1.146	-0.620	-0.838	1.156	0.773	-0.859	-0.747	1.193	0.875	-0.811
-0.540	1.309	1.108	-0.696	-0.838	1.156	0.773	-0.859	-0.748	1.199	0.879	-0.816
-0.542	1.311	1.082	-0.740	-0.838	1.156	0.773	-0.859	-0.748	1.202	0.881	-0.818
-0.540	1.302	1.123	-0.658	-0.838	1.156	0.773	-0.859	-0.747	1.193	0.875	-0.811
-0.536	1.308	1.152	-0.621	-0.838	1.156	0.773	-0.859	-0.747	1.197	0.878	-0.813
-0.526	1.308	1.189	-0.545	-0.838	1.156	0.773	-0.859	-0.746	1.195	0.877	-0.811
-0.511	1.321	1.185	-0.582	-0.838	1.156	0.773	-0.859	-0.747	1.203	0.883	-0.817
-0.501	1.327	1.178	-0.610	-0.838	1.156	0.773	-0.859	-0.747	1.209	0.887	-0.821
-0.498	1.325	1.172	-0.617	-0.838	1.156	0.773	-0.859	-0.747	1.207	0.886	-0.820
-0.498	1.325	1.191	-0.580	-0.838	1.156	0.773	-0.859	-0.747	1.206	0.885	-0.819
-0.496	1.311	1.175	-0.581	-0.838	1.156	0.773	-0.859	-0.746	1.197	0.879	-0.813
-0.490	1.328	1.166	-0.635	-0.838	1.156	0.773	-0.859	-0.747	1.210	0.888	-0.822
-0.472	1.326	1.172	-0.621	-0.838	1.156	0.773	-0.859	-0.747	1.209	0.887	-0.821
-0.472	1.343	1.190	-0.622	-0.838	1.156	0.773	-0.859	-0.747	1.220	0.895	-0.829
-0.477	1.331	1.173	-0.629	-0.838	1.156	0.773	-0.859	-0.747	1.212	0.889	-0.824
-0.484	1.345	1.165	-0.673	-0.838	1.156	0.773	-0.859	-0.747	1.223	0.897	-0.831
-0.487	1.332	1.189	-0.601	-0.838	1.156	0.773	-0.859	-0.747	1.211	0.889	-0.823
-0.487	1.333	1.176	-0.628	-0.838	1.156	0.773	-0.859	-0.748	1.214	0.890	-0.825
-0.490	1.332	1.148	-0.675	-0.838	1.156	0.773	-0.859	-0.748	1.214	0.890	-0.825
-0.501	1.319	1.092	-0.739	-0.838	1.156	0.773	-0.859	-0.748	1.207	0.885	-0.821
-0.511	1.317	1.101	-0.724	-0.838	1.156	0.773	-0.859	-0.748	1.206	0.884	-0.820
-0.519	1.313	1.128	-0.670	-0.837	1.155	0.773	-0.858	-0.747	1.200	0.881	-0.815
-0.517	1.295	1.178	-0.538	-0.837	1.155	0.773	-0.858	-0.745	1.185	0.871	-0.804
-0.514	1.305	1.165	-0.589	-0.837	1.155	0.773	-0.858	-0.746	1.194	0.877	-0.810
-0.508	1.299	1.166	-0.572	-0.837	1.155	0.773	-0.858	-0.746	1.189	0.873	-0.807
-0.505	1.307	1.158	-0.605	-0.837	1.155	0.773	-0.858	-0.746	1.195	0.877	-0.811
-0.505	1.305	1.150	-0.616	-0.837	1.155	0.773	-0.858	-0.746	1.193	0.876	-0.810
-0.507	1.302	1.115	-0.671	-0.837	1.155	0.773	-0.858	-0.747	1.194	0.876	-0.811
-0.509	1.317	1.101	-0.723	-0.837	1.155	0.773	-0.858	-0.747	1.205	0.884	-0.819
-0.508	1.320	1.117	-0.703	-0.837	1.155	0.773	-0.858	-0.747	1.206	0.885	-0.820
-0.507	1.317	1.136	-0.666	-0.837	1.155	0.773	-0.858	-0.747	1.203	0.883	-0.817
-0.507	1.307	1.145	-0.631	-0.837	1.155	0.773	-0.858	-0.746	1.196	0.878	-0.812
-0.514	1.300	1.135	-0.634	-0.837	1.155	0.773	-0.858	-0.746	1.192	0.875	-0.809
-0.523	1.307	1.116	-0.680	-0.837	1.155	0.773	-0.858	-0.746	1.197	0.879	-0.813
-0.537	1.293	1.132	-0.625	-0.837	1.155	0.773	-0.858	-0.747	1.187	0.871	-0.806
-0.544	1.303	1.089	-0.716	-0.837	1.155	0.773	-0.858	-0.748	1.196	0.877	-0.813
-0.552	1.303	1.065	-0.750	-0.837	1.155	0.773	-0.858	-0.748	1.197	0.878	-0.814
-0.560	1.316	1.040	-0.807	-0.837	1.155	0.773	-0.858	-0.748	1.209	0.886	-0.822
-0.570	1.321	1.022	-0.837	-0.838	1.156	0.774	-0.859	-0.749	1.213	0.888	-0.826
-0.580	1.315	1.045	-0.797	-0.838	1.156	0.774	-0.859	-0.749	1.207	0.884	-0.822
-0.591	1.301	1.074	-0.734	-0.838	1.156	0.774	-0.859	-0.748	1.195	0.876	-0.813
-0.598	1.301	1.079	-0.726	-0.838	1.156	0.773	-0.859	-0.748	1.195	0.876	-0.813
-0.602	1.304	1.059	-0.762	-0.838	1.156	0.773	-0.859	-0.748	1.199	0.879	-0.816
-0.609	1.296	1.115	-0.661	-0.838	1.156	0.773	-0.859	-0.748	1.189	0.872	-0.809
-0.608	1.296	1.093	-0.696	-0.838	1.156	0.773	-0.859	-0.748	1.189	0.872	-0.809
-0.602	1.306	1.117	-0.676	-0.838	1.156	0.773	-0.859	-0.748	1.197	0.877	-0.814
-0.589	1.311	1.124	-0.674	-0.838	1.156	0.773	-0.859	-0.748	1.200	0.880	-0.816
-0.576	1.305	1.110	-0.687	-0.838	1.156	0.773	-0.859	-0.748	1.197	0.877	-0.814
-0.565	1.302	1.104	-0.690	-0.838	1.156	0.773	-0.859	-0.748	1.195	0.876	-0.813
-0.559	1.305	1.104	-0.695	-0.838	1.156	0.773	-0.859	-0.748	1.197	0.877	-0.814
-0.558	1.305	1.090	-0.716	-0.838	1.156	0.773	-0.859	-0.748	1.197	0.877	-0.814
-0.551	1.297	1.118	-0.658	-0.838	1.156	0.773	-0.859	-0.747	1.190	0.873	-0.809
-0.543	1.297	1.167	-0.566	-0.838	1.156	0.773	-0.859	-0.747	1.188	0.872	-0.807
-0.531	1.308	1.170	-0.584	-0.838	1.156	0.773	-0.859	-0.747	1.195	0.877	-0.812
-0.520	1.302	1.168	-0.577	-0.838	1.156	0.773	-0.859	-0.747	1.192	0.874	-0.810
-0.511	1.300	1.186	-0.532	-0.838	1.156	0.773	-0.859	-0.746	1.189	0.873	-0.807
-0.504	1.324	1.130	-0.690	-0.838	1.156	0.773	-0.859	-0.747	1.209	0.887	-0.822
-0.507	1.330	1.092	-0.758	-0.838	1.156	0.773	-0.859	-0.749	1.215	0.890	-0.827
-0.511	1.329	1.093	-0.756	-0.838	1.156	0.773	-0.859	-0.749	1.215	0.890	-0.827
-0.505	1.312	1.160	-0.611	-0.838	1.156	0.773	-0.859	-0.747	1.198	0.879	-0.814
-0.502	1.309	1.173	-0.580	-0.838	1.156	0.773	-0.859	-0.747	1.195	0.877	-0.812
-0.497	1.301	1.197	-0.511	-0.838	1.156	0.773	-0.859	-0.746	1.189	0.873	-0.807
-0.496	1.289	1.157	-0.568	-0.838	1.156	0.773	-0.859	-0.747	1.182	0.867	-0.803
-0.499	1.299	1.157	-0.590	-0.837	1.154	0.773	-0.857	-0.746	1.189	0.873	-0.807
-0.506	1.309	1.154	-0.619	-0.837	1.154	0.773	-0.857	-0.746	1.197	0.879	-0.813
-0.516	1.322	1.081	-0.762	-0.837	1.154	0.773	-0.857	-0.747	1.211	0.888	-0.823
-0.520	1.317	1.136	-0.666	-0.837	1.155	0.773	-0.858	-0.747	1.203	0.883	-0.817
-0.512	1.312	1.152	-0.627	-0.837	1.155	0.773	-0.858	-0.746	1.199	0.880	-0.814
-0.506	1.304	1.173	-0.570	-0.837	1.155	0.773	-0.858	-0.746	1.192	0.875	-0.809
-0.506	1.310	1.147	-0.634	-0.837	1.150	0.770	-0.854	-0.746	1.197	0.879	-0.812
-0.510	1.314	1.163	-0.612	-0.837	1.150	0.770	-0.854	-0.746	1.198	0.880	-0.813
-0.515	1.316	1.173	-0.597	-0.837	1.150	0.770	-0.854	-0.746	1.199	0.881	-0.814
-0.521	1.327	1.139	-0.681	-0.837	1.150	0.770	-0.854	-0.746	1.209	0.888	-0.821
-0.524	1.330	1.119	-0.720	-0.837	1.150	0.770	-0.854	-0.747	1.213	0.890	-0.824
-0.521	1.321	1.135	-0.675	-0.837	1.150	0.770	-0.854	-0.747	1.204	0.884	-0.818
-0.517	1.308	1.128	-0.662	-0.837	1.150	0.770	-0.854	-0.746	1.196	0.878	-0.812
-0.516	1.310	1.149	-0.628	-0.837	1.150	0.770	-0.854	-0.746	1.195	0.878	-0.811
-0.518	1.319	1.165	-0.620	-0.837	1.150	0.770	-0.854	-0.746	1.195	0.878	-0.811
-0.518	1.323	1.159	-0.639	-0.837	1.150	0.770	-0.854	-0.746	1.202	0.883	-0.816
-0.520	1.322	1.172	-0.611	-0.837	1.150	0.770	-0.854	-0.745	1.203	0.884	-0.816
-0.516	1.315	1.188	-0.565	-0.837	1.150	0.770	-0.854	-0.745	1.197	0.880	-0.812
-0.507	1.309	1.186	-0.556	-0.837	1.150	0.770	-0.854	-0.746	1.194	0.877	-0.810
-0.499	1.308	1.163	-0.599	-0.837	1.150	0.770	-0.854	-0.746	1.194	0.877	-0.810
-0.490	1.312	1.150	-0.631	-0.837	1.150	0.770	-0.854	-0.746	1.197	0.879	-0.813
-0.490	1.307	1.115	-0.682	-0.837	1.150	0.770	-0.854	-0.746	1.196	0.878	-0.812
-0.489	1.309	1.147	-0.630	-0.837	1.150	0.770	-0.854	-0.746	1.195	0.878	-0.811
-0.483	1.308	1.170	-0.585	-0.837	1.150	0.770	-0.854	-0.746	1.194	0.877	-0.810
-0.476	1.300	1.184	-0.537	-0.837	1.150	0.770	-0.854	-0.745	1.187	0.872	-0.805
-0.470	1.309	1.182	-0.562	-0.839	1.148	0.767	-0.854	-0.747	1.192	0.875	-0.810
-0.472	1.314	1.135	-0.661	-0.839	1.148	0.767	-0.854	-0.748	1.199	0.879	-0.815
-0.475	1.308	1.173	-0.578	-0.839	1.153	0.770	-0.858	-0.748	1.194	0.876	-0.812
-0.469	1.299	1.201	-0.494	-0.839	1.153	0.770	-0.858	-0.747	1.185	0.870	-0.805
-0.459	1.290	1.214	-0.437	-0.839	1.152	0.770	-0.857	-0.746	1.178	0.865	-0.800
-0.441	1.294	1.197	-0.491	-0.839	1.152	0.770	-0.857	-0.747	1.182	0.868	-0.803
-0.429	1.300	1.198	-0.504	-0.838	1.151	0.770	-0.856	-0.746	1.186	0.871	-0.805
-0.424	1.300	1.201	-0.498	-0.838	1.151	0.770	-0.856	-0.746	1.186	0.871	-0.805
-0.421	1.303	1.196	-0.518	-0.838	1.151	0.770	-0.856	-0.746	1.189	0.873	-0.807
-0.415	1.310	1.216	-0.487	-0.838	1.151	0.770	-0.856	-0.746	1.192	0.876	-0.809
-0.386	1.295	1.229	-0.408	-0.838	1.151	0.770	-0.856	-0.745	1.181	0.868	-0.801
-0.371	1.293	1.211	-0.452	-0.838	1.151	0.770	-0.856	-0.746	1.180	0.867	-0.801
-0.373	1.289	1.168	-0.545	-0.838	1.151	0.770	-0.856	-0.746	1.180	0.866	-0.801
-0.380	1.303	1.141	-0.629	-0.838	1.151	0.770	-0.856	-0.747	1.192	0.874	-0.810
-0.395	1.315	1.142	-0.653	-0.838	1.151	0.770	-0.856	-0.747	1.201	0.881	-0.816
-0.403	1.308	1.178	-0.568	-0.838	1.151	0.770	-0.856	-0.746	1.193	0.876	-0.810
-0.404	1.297	1.189	-0.518	-0.838	1.151	0.770	-0.856	-0.746	1.185	0.870	-0.804
-0.402	1.296	1.207	-0.470	-0.838	1.151	0.770	-0.856	-0.745	1.183	0.869	-0.802
-0.403	1.299	1.201	-0.494	-0.838	1.151	0.770	-0.856	-0.745	1.185	0.871	-0.804
-0.424	1.313	1.179	-0.578	-0.838	1.151	0.770	-0.856	-0.747	1.195	0.877	-0.812
-0.424	1.313	1.179	-0.578	-0.838	1.151	0.770	-0.856	-0.746	1.197	0.879	-0.813
-0.439	1.307	1.158	-0.606	-0.838	1.151	0.770	-0.856	-0.747	1.194	0.876	-0.811
-0.454	1.307	1.111	-0.688	-0.838	1.151	0.770	-0.856	-0.748	1.196	0.877	-0.813
-0.461	1.307	1.103	-0.700	-0.838	1.151	0.770	-0.856	-0.748	1.197	0.877	-0.814
-0.464	1.307	1.161	-0.601	-0.836	1.153	0.773	-0.856	-0.745	1.195	0.878	-0.810
-0.465	1.303	1.192	-0.526	-0.836	1.153	0.773	-0.856	-0.744	1.190	0.875	-0.806
-0.467	1.307	1.200	-0.518	-0.836	1.153	0.773	-0.856	-0.744	1.192	0.877	-0.808
-0.464	1.304	1.228	-0.437	-0.837	1.154	0.773	-0.858	-0.744	1.188	0.874	-0.805
-0.459	1.294	1.200	-0.484	-0.837	1.154	0.773	-0.858	-0.745	1.183	0.869	-0.802
-0.451	1.294	1.189	-0.511	-0.837	1.154	0.773	-0.858	-0.745	1.184	0.870	-0.803
-0.446	1.309	1.193	-0.538	-0.836	1.152	0.773	-0.854	-0.744	1.193	0.878	-0.808
-0.444	1.315	1.171	-0.599	-0.836	1.152	0.773	-0.854	-0.745	1.200	0.882	-0.813
-0.436	1.325	1.175	-0.612	-0.836	1.152	0.773	-0.854	-0.745	1.208	0.888	-0.819
-0.432	1.315	1.166	-0.606	-0.836	1.152	0.773	-0.854	-0.744	1.206	0.887	-0.817
-0.437	1.311	1.153	-0.623	-0.836	1.152	0.773	-0.854	-0.745	1.197	0.880	-0.811
-0.443	1.304	1.169	-0.577	-0.836	1.152	0.773	-0.854	-0.744	1.191	0.876	-0.807
-0.456	1.298	1.138	-0.625	-0.836	1.152	0.773	-0.854	-0.745	1.189	0.874	-0.806
-0.465	1.296	1.175	-0.547	-0.836	1.152	0.773	-0.854	-0.744	1.185	0.872	-0.803
-0.472	1.299	1.148	-0.608	-0.836	1.152	0.773	-0.854	-0.745	1.189	0.874	-0.806
-0.475	1.307	1.173	-0.575	-0.836	1.152	0.773	-0.854	-0.744	1.193	0.878	-0.808
-0.477	1.320	1.145	-0.656	-0.836	1.152	0.773	-0.854	-0.745	1.204	0.885	-0.816
-0.479	1.321	1.154	-0.642	-0.836	1.152	0.773	-0.854	-0.745	1.204	0.885	-0.816
-0.473	1.320	1.149	-0.649	-0.836	1.152	0.773	-0.854	-0.745	1.204	0.885	-0.816
-0.474	1.314	1.179	-0.581	-0.836	1.152	0.773	-0.854	-0.744	1.199	0.882	-0.812
-0.469	1.316	1.195	-0.550	-0.836	1.152	0.773	-0.854	-0.744	1.199	0.882	-0.812
-0.466	1.306	1.168	-0.585	-0.836	1.152	0.773	-0.854	-0.744	1.193	0.878	-0.808
-0.470	1.307	1.148	-0.625	-0.836	1.152	0.773	-0.854	-0.745	1.195	0.879	-0.810
-0.479	1.301	1.108	-0.680	-0.836	1.152	0.773	-0.854	-0.745	1.192	0.876	-0.808
-0.485	1.310	1.137	-0.651	-0.836	1.152	0.773	-0.854	-0.745	1.197	0.880	-0.812
-0.482	1.298	1.160	-0.581	-0.836	1.152	0.773	-0.854	-0.744	1.187	0.873	-0.804
-0.477	1.294	1.161	-0.572	-0.836	1.152	0.773	-0.854	-0.744	1.185	0.872	-0.803
-0.479	1.313	1.156	-0.622	-0.835	1.152	0.773	-0.854	-0.745	1.198	0.881	-0.812
-0.481	1.312	1.150	-0.631	-0.835	1.152	0.773	-0.854	-0.745	1.198	0.881	-0.812
-0.490	1.315	1.137	-0.660	-0.835	1.152	0.773	-0.854	-0.745	1.201	0.883	-0.814
-0.497	1.319	1.153	-0.641	-0.836	1.148	0.770	-0.852	-0.745	1.202	0.884	-0.815
-0.497	1.309	1.157	-0.612	-0.841	1.143	0.762	-0.851	-0.749	1.193	0.874	-0.812
-0.488	1.306	1.177	-0.566	-0.841	1.143	0.762	-0.851	-0.749	1.193	0.874	-0.812
-0.484	1.307	1.147	-0.626	-0.841	1.143	0.762	-0.851	-0.749	1.192	0.873	-0.811
-0.490	1.312	1.155	-0.622	-0.841	1.143	0.762	-0.851	-0.749	1.194	0.875	-0.813
-0.486	1.296	1.182	-0.529	-0.841	1.143	0.762	-0.851	-0.749	1.192	0.873	-0.811
-0.477	1.294	1.207	-0.465	-0.841	1.143	0.762	-0.851	-0.748	1.178	0.864	-0.801
-0.464	1.300	1.172	-0.562	-0.841	1.143	0.762	-0.851	-0.748	1.185	0.868	-0.806
-0.457	1.310	1.173	-0.583	-0.841	1.143	0.762	-0.851	-0.748	1.192	0.874	-0.811
-0.458	1.305	1.154	-0.610	-0.841	1.143	0.762	-0.851	-0.749	1.190	0.872	-0.810
-0.463	1.302	1.136	-0.637	-0.841	1.143	0.762	-0.851	-0.749	1.189	0.871	-0.810
-0.463	1.302	1.136	-0.637	-0.841	1.143	0.762	-0.851	-0.749	1.189	0.871	-0.809
-0.468	1.312	1.117	-0.687	-0.841	1.143	0.762	-0.851	-0.749	1.189	0.871	-0.810
-0.477	1.307	1.130	-0.657	-0.841	1.143	0.762	-0.851	-0.749	1.192	0.873	-0.812
-0.501	1.307	1.131	-0.653	-0.841	1.143	0.762	-0.851	-0.750	1.193	0.873	-0.813
-0.515	1.297	1.105	-0.680	-0.841	1.143	0.762	-0.851	-0.750	1.187	0.869	-0.809
-0.528	1.300	1.084	-0.717	-0.842	1.137	0.757	-0.848	-0.751	1.187	0.868	-0.810
-0.535	1.304	1.118	-0.670	-0.842	1.137	0.757	-0.848	-0.750	1.188	0.869	-0.810
-0.538	1.305	1.137	-0.640	-0.842	1.137	0.757	-0.848	-0.750	1.189	0.870	-0.810
-0.538	1.308	1.170	-0.585	-0.843	1.136	0.756	-0.848	-0.750	1.189	0.870	-0.810
-0.537	1.295	1.112	-0.663	-0.843	1.136	0.756	-0.848	-0.750	1.192	0.872	-0.813
-0.537	1.292	1.120	-0.643	-0.843	1.136	0.756	-0.848	-0.751	1.183	0.865	-0.807
-0.532	1.282	1.125	-0.613	-0.843	1.136	0.756	-0.848	-0.750	1.172	0.857	-0.799
-0.524	1.280	1.169	-0.523	-0.842	1.132	0.754	-0.844	-0.748	1.168	0.856	-0.794
-0.515	1.290	1.162	-0.561	-0.842	1.132	0.754	-0.844	-0.749	1.175	0.861	-0.800
-0.504	1.293	1.120	-0.646	-0.842	1.132	0.754	-0.844	-0.749	1.180	0.864	-0.803
-0.501	1.286	1.093	-0.676	-0.842	1.132	0.754	-0.844	-0.750	1.175	0.860	-0.801
-0.506	1.289	1.071	-0.718	-0.842	1.132	0.754	-0.844	-0.750	1.179	0.863	-0.804
-0.518	1.305	1.060	-0.761	-0.842	1.132	0.754	-0.844	-0.750	1.192	0.872	-0.813
-0.528	1.311	1.077	-0.748	-0.842	1.132	0.754	-0.844	-0.750	1.195	0.874	-0.815
-0.530	1.312	1.126	-0.674	-0.842	1.132	0.754	-0.844	-0.749	1.194	0.874	-0.813
-0.524	1.289	1.145	-0.592	-0.842	1.132	0.754	-0.844	-0.749	1.175	0.861	-0.800
-0.527	1.285	1.134	-0.604	-0.842	1.132	0.754	-0.844	-0.749	1.172	0.859	-0.798
-0.529	1.282	1.128	-0.609	-0.842	1.132	0.754	-0.844	-0.749	1.171	0.858	-0.797
-0.534	1.286	1.104	-0.659	-0.842	1.132	0.754	-0.844	-0.750	1.175	0.860	-0.801
-0.540	1.289	1.086	-0.693	-0.842	1.132	0.754	-0.844	-0.750	1.178	0.862	-0.803
-0.538	1.290	1.088	-0.693	-0.842	1.132	0.754	-0.844	-0.750	1.179	0.863	-0.804
-0.532	1.289	1.113	-0.650	-0.842	1.132	0.754	-0.844	-0.749	1.177	0.862	-0.802
-0.530	1.303	1.102	-0.696	-0.842	1.132	0.754	-0.844	-0.750	1.189	0.870	-0.810
-0.527	1.304	1.085	-0.723	-0.842	1.132	0.754	-0.844	-0.750	1.189	0.870	-0.811
-0.531	1.288	1.098	-0.672	-0.842	1.132	0.754	-0.844	-0.750	1.177	0.861	-0.802
-0.539	1.286	1.125	-0.622	-0.842	1.130	0.752	-0.843	-0.749	1.173	0.859	-0.799
-0.543	1.289	1.127	-0.625	-0.842	1.130	0.752	-0.843	-0.749	1.175	0.861	-0.800
-0.540	1.285	1.169	-0.533	-0.842	1.130	0.752	-0.843	-0.749	1.177	0.862	-0.801
-0.526	1.271	1.151	-0.540	-0.842	1.129	0.752	-0.843	-0.749	1.170	0.857	-0.796
-0.517	1.278	1.125	-0.606	-0.843	1.130	0.752	-0.843	-0.750	1.167	0.854	-0.795
-0.507	1.284	1.155	-0.561	-0.843	1.130	0.752	-0.843	-0.749	1.170	0.857	-0.797
-0.495	1.295	1.165	-0.566	-0.845	1.135	0.753	-0.848	-0.751	1.179	0.862	-0.805
-0.489	1.291	1.117	-0.647	-0.845	1.135	0.753	-0.848	-0.752	1.179	0.861	-0.805
-0.490	1.299	1.056	-0.757	-0.845	1.135	0.753	-0.848	-0.753	1.189	0.867	-0.813
-0.510	1.293	1.070	-0.726	-0.845	1.135	0.753	-0.848	-0.753	1.191	0.869	-0.814
-0.510	1.293	1.070	-0.726	-0.845	1.135	0.753	-0.848	-0.753	1.183	0.863	-0.809
-0.513	1.285	1.122	-0.625	-0.845	1.135	0.753	-0.848	-0.752	1.174	0.858	-0.802
-0.517	1.283	1.118	-0.628	-0.845	1.135	0.753	-0.848	-0.752	1.173	0.857	-0.801
-0.528	1.290	1.103	-0.669	-0.845	1.135	0.753	-0.848	-0.752	1.179	0.861	-0.806
-0.550	1.292	1.129	-0.629	-0.845	1.135	0.753	-0.848	-0.751	1.179	0.862	-0.805
-0.558	1.302	1.122	-0.661	-0.845	1.135	0.753	-0.848	-0.752	1.187	0.867	-0.811
-0.565	1.302	1.101	-0.695	-0.845	1.135	0.753	-0.848	-0.753	1.188	0.867	-0.812
-0.564	1.306	1.113	-0.683	-0.845	1.135	0.753	-0.848	-0.752	1.190	0.869	-0.813
-0.556	1.303	1.113	-0.678	-0.845	1.135	0.753	-0.848	-0.752	1.189	0.868	-0.812
-0.543	1.294	1.134	-0.622	-0.845	1.135	0.753	-0.848	-0.752	1.180	0.862	-0.806
-0.537	1.283	1.139	-0.592	-0.845	1.135	0.753	-0.848	-0.751	1.172	0.857	-0.800
-0.539	1.292	1.098	-0.679	-0.845	1.135	0.753	-0.848	-0.752	1.180	0.862	-0.806
-0.539	1.295	1.100	-0.683	-0.845	1.135	0.753	-0.848	-0.752	1.183	0.864	-0.808
-0.535	1.291	1.117	-0.647	-0.844	1.135	0.754	-0.848	-0.752	1.179	0.861	-0.805
-0.536	1.281	1.100	-0.656	-0.844	1.135	0.754	-0.848	-0.752	1.172	0.856	-0.801
-0.537	1.284	1.105	-0.653	-0.844	1.135	0.754	-0.848	-0.752	1.174	0.858	-0.802
-0.539	1.295	1.058	-0.747	-0.843	1.130	0.752	-0.844	-0.751	1.184	0.865	-0.808
-0.544	1.292	1.047	-0.756	-0.843	1.130	0.752	-0.844	-0.751	1.182	0.864	-0.807
-0.554	1.289	1.074	-0.712	-0.844	1.135	0.754	-0.848	-0.752	1.179	0.861	-0.806
-0.566	1.294	1.059	-0.742	-0.844	1.135	0.754	-0.848	-0.753	1.184	0.864	-0.809
-0.571	1.294	1.086	-0.702	-0.843	1.130	0.752	-0.844	-0.751	1.181	0.863	-0.806
-0.578	1.300	1.013	-0.814	-0.843	1.130	0.752	-0.844	-0.752	1.190	0.869	-0.813
-0.585	1.289	1.064	-0.728	-0.843	1.130	0.752	-0.844	-0.751	1.179	0.862	-0.805
