phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
-0.169	2.186	2.155	-0.369	-0.464	1.986	1.776	-0.890	-0.430	2.061	1.874	-0.859
-0.163	2.181	2.152	-0.355	-0.464	1.986	1.776	-0.890	-0.430	2.057	1.870	-0.858
-0.159	2.183	2.142	-0.420	-0.464	1.986	1.776	-0.890	-0.430	2.059	1.871	-0.859
-0.158	2.167	2.140	-0.343	-0.464	1.986	1.776	-0.890	-0.430	2.051	1.864	-0.855
-0.158	2.167	2.140	-0.343	-0.464	1.986	1.776	-0.890	-0.430	2.049	1.862	-0.854
-0.162	2.160	2.123	-0.395	-0.464	1.986	1.776	-0.890	-0.430	2.043	1.857	-0.852
-0.169	2.163	2.129	-0.386	-0.464	1.986	1.776	-0.890	-0.430	2.046	1.860	-0.853
-0.178	2.176	2.132	-0.434	-0.464	1.986	1.776	-0.890	-0.430	2.054	1.867	-0.857
-0.180	2.181	2.149	-0.367	-0.464	1.986	1.776	-0.890	-0.430	2.057	1.870	-0.858
-0.180	2.174	2.129	-0.440	-0.466	1.987	1.776	-0.892	-0.432	2.053	1.865	-0.859
-0.184	2.172	2.122	-0.462	-0.466	1.987	1.776	-0.892	-0.432	2.051	1.863	-0.858
-0.184	2.166	2.137	-0.349	-0.466	1.987	1.776	-0.892	-0.431	2.048	1.860	-0.856
-0.184	2.176	2.141	-0.386	-0.466	2.017	1.801	-0.906	-0.432	2.064	1.874	-0.864
-0.185	2.171	2.137	-0.380	-0.468	2.019	1.802	-0.911	-0.434	2.061	1.870	-0.866
-0.182	2.163	2.144	-0.282	-0.468	2.019	1.802	-0.911	-0.433	2.055	1.865	-0.863
-0.179	2.172	2.149	-0.317	-0.468	2.019	1.802	-0.911	-0.433	2.062	1.871	-0.866
-0.174	2.173	2.149	-0.320	-0.468	2.019	1.802	-0.911	-0.433	2.062	1.871	-0.866
-0.173	2.183	2.147	-0.397	-0.468	2.019	1.802	-0.911	-0.434	2.070	1.878	-0.870
-0.175	2.183	2.122	-0.510	-0.468	2.019	1.802	-0.911	-0.434	2.070	1.878	-0.871
-0.177	2.173	2.124	-0.458	-0.468	2.019	1.802	-0.911	-0.434	2.063	1.872	-0.868
-0.184	2.188	2.129	-0.504	-0.468	2.019	1.802	-0.911	-0.434	2.071	1.879	-0.872
-0.190	2.187	2.122	-0.527	-0.468	2.019	1.802	-0.911	-0.435	2.073	1.880	-0.873
-0.197	2.187	2.122	-0.529	-0.468	2.019	1.802	-0.911	-0.435	2.073	1.880	-0.873
-0.202	2.178	2.145	-0.377	-0.468	2.019	1.802	-0.911	-0.434	2.066	1.875	-0.868
-0.203	2.165	2.149	-0.264	-0.468	2.019	1.802	-0.911	-0.433	2.057	1.867	-0.864
-0.202	2.168	2.155	-0.243	-0.468	2.019	1.802	-0.911	-0.433	2.059	1.869	-0.864
-0.198	2.170	2.146	-0.321	-0.468	2.019	1.802	-0.911	-0.434	2.061	1.870	-0.866
-0.194	2.165	2.137	-0.349	-0.468	2.019	1.802	-0.911	-0.434	2.058	1.867	-0.865
-0.192	2.164	2.117	-0.450	-0.468	2.019	1.802	-0.911	-0.435	2.057	1.866	-0.866
-0.190	2.172	2.128	-0.432	-0.468	2.019	1.802	-0.911	-0.434	2.062	1.871	-0.867
-0.185	2.183	2.132	-0.469	-0.468	2.019	1.802	-0.911	-0.434	2.066	1.874	-0.869
-0.180	2.178	2.138	-0.418	-0.468	2.019	1.802	-0.911	-0.434	2.067	1.875	-0.869
-0.179	2.163	2.129	-0.381	-0.468	2.019	1.802	-0.911	-0.434	2.055	1.865	-0.864
-0.184	2.161	2.113	-0.453	-0.468	2.019	1.802	-0.911	-0.434	2.055	1.864	-0.865
-0.192	2.152	2.104	-0.453	-0.466	2.017	1.802	-0.906	-0.433	2.049	1.860	-0.859
-0.200	2.160	2.114	-0.441	-0.466	2.017	1.802	-0.906	-0.432	2.053	1.864	-0.860
-0.204	2.166	2.115	-0.467	-0.468	2.019	1.802	-0.911	-0.434	2.058	1.867	-0.866
-0.202	2.163	2.133	-0.361	-0.470	1.991	1.775	-0.901	-0.435	2.046	1.856	-0.862
-0.198	2.173	2.143	-0.357	-0.470	1.991	1.775	-0.901	-0.435	2.053	1.862	-0.865
-0.191	2.174	2.153	-0.298	-0.470	1.991	1.775	-0.901	-0.434	2.054	1.863	-0.864
-0.183	2.189	2.148	-0.420	-0.470	1.991	1.775	-0.901	-0.435	2.062	1.870	-0.868
-0.183	2.189	2.148	-0.420	-0.470	1.991	1.775	-0.901	-0.435	2.064	1.872	-0.870
-0.188	2.177	2.126	-0.468	-0.470	1.991	1.775	-0.901	-0.435	2.057	1.865	-0.867
-0.190	2.165	2.120	-0.437	-0.470	1.991	1.775	-0.901	-0.435	2.048	1.857	-0.864
-0.192	2.175	2.108	-0.536	-0.470	1.991	1.775	-0.901	-0.436	2.056	1.864	-0.868
-0.198	2.184	2.106	-0.578	-0.470	1.991	1.775	-0.901	-0.436	2.062	1.869	-0.871
-0.207	2.189	2.115	-0.562	-0.470	1.991	1.775	-0.901	-0.436	2.065	1.872	-0.872
-0.219	2.188	2.111	-0.573	-0.470	1.991	1.775	-0.901	-0.436	2.065	1.872	-0.872
-0.234	2.174	2.095	-0.580	-0.470	1.991	1.775	-0.901	-0.436	2.055	1.863	-0.868
-0.242	2.165	2.101	-0.521	-0.470	1.991	1.775	-0.901	-0.436	2.049	1.857	-0.865
-0.247	2.163	2.109	-0.481	-0.470	1.991	1.775	-0.901	-0.436	2.047	1.856	-0.864
-0.244	2.165	2.127	-0.406	-0.470	1.991	1.775	-0.901	-0.435	2.049	1.858	-0.863
-0.241	2.167	2.128	-0.408	-0.469	1.960	1.748	-0.887	-0.435	2.040	1.850	-0.859
-0.239	2.164	2.119	-0.439	-0.469	1.960	1.748	-0.887	-0.434	2.038	1.849	-0.858
-0.225	2.164	2.136	-0.347	-0.469	1.960	1.748	-0.887	-0.434	2.037	1.848	-0.857
-0.216	2.163	2.139	-0.321	-0.469	1.960	1.748	-0.887	-0.434	2.037	1.848	-0.857
-0.208	2.164	2.116	-0.454	-0.469	1.960	1.748	-0.887	-0.435	2.039	1.849	-0.859
-0.206	2.167	2.084	-0.592	-0.469	1.960	1.748	-0.887	-0.436	2.041	1.850	-0.861
-0.209	2.168	2.081	-0.609	-0.469	1.960	1.748	-0.887	-0.436	2.043	1.852	-0.862
-0.216	2.178	2.082	-0.639	-0.469	1.946	1.736	-0.880	-0.435	2.045	1.854	-0.862
-0.225	2.183	2.102	-0.589	-0.469	1.946	1.736	-0.880	-0.435	2.048	1.857	-0.863
-0.233	2.177	2.095	-0.589	-0.469	1.946	1.736	-0.880	-0.435	2.043	1.853	-0.861
-0.241	2.171	2.083	-0.609	-0.469	1.946	1.736	-0.880	-0.435	2.039	1.849	-0.860
-0.254	2.175	2.080	-0.637	-0.469	1.946	1.736	-0.880	-0.436	2.043	1.852	-0.862
-0.266	2.172	2.076	-0.638	-0.469	1.946	1.736	-0.880	-0.436	2.041	1.850	-0.861
-0.281	2.175	2.103	-0.557	-0.469	1.946	1.736	-0.880	-0.435	2.042	1.852	-0.860
-0.279	2.171	2.115	-0.490	-0.469	1.946	1.736	-0.880	-0.434	2.038	1.849	-0.858
-0.274	2.175	2.120	-0.488	-0.469	1.946	1.736	-0.880	-0.435	2.042	1.852	-0.860
-0.265	2.174	2.133	-0.420	-0.469	1.946	1.736	-0.880	-0.434	2.040	1.851	-0.858
-0.258	2.168	2.125	-0.430	-0.469	1.946	1.736	-0.880	-0.434	2.036	1.847	-0.857
-0.252	2.166	2.119	-0.447	-0.469	1.946	1.736	-0.880	-0.434	2.035	1.846	-0.856
-0.244	2.165	2.112	-0.476	-0.469	1.946	1.736	-0.880	-0.434	2.035	1.846	-0.856
-0.236	2.167	2.117	-0.460	-0.469	1.946	1.736	-0.880	-0.435	2.035	1.846	-0.857
-0.227	2.172	2.132	-0.418	-0.469	1.946	1.736	-0.880	-0.434	2.039	1.850	-0.858
-0.220	2.177	2.138	-0.408	-0.467	1.931	1.724	-0.869	-0.432	2.037	1.850	-0.853
-0.212	2.166	2.125	-0.418	-0.467	1.931	1.724	-0.869	-0.432	2.030	1.843	-0.850
-0.199	2.154	2.121	-0.375	-0.467	1.930	1.724	-0.869	-0.432	2.022	1.836	-0.846
-0.196	2.165	2.120	-0.439	-0.467	1.930	1.724	-0.869	-0.432	2.030	1.843	-0.850
-0.196	2.177	2.122	-0.485	-0.467	1.930	1.724	-0.869	-0.432	2.038	1.850	-0.854
-0.196	2.173	2.129	-0.432	-0.467	1.930	1.724	-0.869	-0.432	2.034	1.847	-0.852
-0.195	2.169	2.129	-0.413	-0.467	1.930	1.724	-0.869	-0.432	2.031	1.845	-0.850
-0.190	2.160	2.131	-0.351	-0.467	1.930	1.724	-0.869	-0.432	2.025	1.839	-0.847
-0.184	2.160	2.138	-0.311	-0.467	1.930	1.724	-0.869	-0.431	2.026	1.840	-0.847
-0.182	2.170	2.133	-0.400	-0.467	1.930	1.724	-0.869	-0.432	2.033	1.846	-0.851
-0.184	2.165	2.117	-0.451	-0.467	1.930	1.724	-0.869	-0.432	2.030	1.843	-0.850
-0.192	2.162	2.083	-0.578	-0.467	1.930	1.724	-0.869	-0.433	2.028	1.841	-0.851
-0.210	2.165	2.103	-0.513	-0.467	1.930	1.724	-0.869	-0.433	2.030	1.843	-0.851
-0.211	2.169	2.116	-0.475	-0.467	1.930	1.724	-0.869	-0.432	2.032	1.845	-0.851
-0.207	2.168	2.143	-0.329	-0.467	1.930	1.724	-0.869	-0.431	2.031	1.845	-0.849
-0.202	2.163	2.131	-0.366	-0.467	1.930	1.724	-0.869	-0.432	2.027	1.841	-0.848
-0.205	2.161	2.120	-0.417	-0.467	1.930	1.724	-0.869	-0.432	2.026	1.840	-0.848
-0.208	2.150	2.116	-0.379	-0.467	1.930	1.724	-0.869	-0.432	2.018	1.833	-0.845
-0.209	2.145	2.095	-0.460	-0.467	1.930	1.724	-0.869	-0.432	2.017	1.832	-0.844
-0.209	2.145	2.095	-0.460	-0.467	1.930	1.724	-0.869	-0.432	2.015	1.830	-0.844
-0.197	2.164	2.115	-0.458	-0.467	1.930	1.724	-0.869	-0.432	2.020	1.834	-0.846
-0.197	2.164	2.115	-0.458	-0.467	1.930	1.724	-0.869	-0.432	2.029	1.842	-0.850
-0.191	2.167	2.135	-0.375	-0.467	1.930	1.723	-0.869	-0.432	2.030	1.844	-0.850
-0.182	2.168	2.142	-0.334	-0.467	1.929	1.723	-0.868	-0.431	2.030	1.844	-0.849
-0.183	2.171	2.133	-0.406	-0.467	1.929	1.723	-0.868	-0.432	2.033	1.846	-0.851
-0.183	2.180	2.137	-0.431	-0.467	1.929	1.722	-0.868	-0.432	2.039	1.852	-0.853
-0.184	2.173	2.135	-0.404	-0.467	1.929	1.722	-0.868	-0.432	2.034	1.847	-0.851
-0.184	2.168	2.115	-0.475	-0.467	1.929	1.722	-0.868	-0.432	2.030	1.844	-0.850
-0.184	2.164	2.125	-0.406	-0.467	1.929	1.722	-0.868	-0.431	2.028	1.842	-0.848
-0.182	2.159	2.122	-0.395	-0.467	1.929	1.722	-0.868	-0.432	2.024	1.838	-0.847
-0.180	2.164	2.121	-0.429	-0.467	1.929	1.722	-0.868	-0.432	2.028	1.842	-0.849
-0.178	2.153	2.120	-0.376	-0.467	1.929	1.722	-0.868	-0.432	2.020	1.835	-0.845
-0.182	2.153	2.109	-0.436	-0.467	1.929	1.722	-0.868	-0.432	2.022	1.836	-0.846
-0.187	2.151	2.114	-0.399	-0.467	1.929	1.722	-0.868	-0.432	2.019	1.834	-0.845
-0.188	2.148	2.118	-0.354	-0.467	1.929	1.722	-0.868	-0.431	2.017	1.832	-0.843
-0.180	2.170	2.150	-0.297	-0.467	1.929	1.722	-0.868	-0.431	2.032	1.846	-0.849
-0.175	2.167	2.143	-0.322	-0.467	1.929	1.722	-0.868	-0.431	2.030	1.844	-0.848
-0.168	2.167	2.154	-0.236	-0.467	1.929	1.722	-0.868	-0.431	2.029	1.844	-0.847
-0.160	2.168	2.159	-0.207	-0.467	1.929	1.722	-0.868	-0.430	2.030	1.845	-0.847
-0.153	2.177	2.159	-0.276	-0.467	1.929	1.722	-0.868	-0.431	2.036	1.850	-0.850
-0.147	2.175	2.157	-0.275	-0.467	1.929	1.722	-0.868	-0.431	2.034	1.848	-0.850
-0.144	2.175	2.146	-0.356	-0.467	1.929	1.722	-0.868	-0.431	2.035	1.849	-0.851
-0.142	2.166	2.130	-0.395	-0.467	1.929	1.722	-0.868	-0.432	2.029	1.843	-0.849
-0.141	2.165	2.128	-0.395	-0.467	1.929	1.722	-0.868	-0.431	2.028	1.842	-0.848
-0.145	2.172	2.131	-0.420	-0.467	1.928	1.722	-0.868	-0.432	2.034	1.847	-0.851
-0.151	2.163	2.129	-0.385	-0.467	1.928	1.722	-0.868	-0.431	2.030	1.844	-0.849
-0.155	2.156	2.127	-0.349	-0.467	1.928	1.721	-0.868	-0.431	2.021	1.836	-0.845
-0.160	2.143	2.116	-0.334	-0.467	1.928	1.721	-0.868	-0.431	2.012	1.828	-0.841
-0.162	2.149	2.132	-0.271	-0.467	1.928	1.721	-0.868	-0.431	2.017	1.832	-0.843
-0.161	2.154	2.144	-0.208	-0.469	1.929	1.721	-0.872	-0.433	2.020	1.834	-0.847
-0.156	2.154	2.139	-0.252	-0.469	1.929	1.721	-0.872	-0.433	2.020	1.834	-0.847
-0.152	2.161	2.138	-0.308	-0.469	1.929	1.721	-0.872	-0.433	2.025	1.838	-0.850
-0.152	2.164	2.121	-0.424	-0.469	1.929	1.721	-0.872	-0.434	2.028	1.840	-0.852
-0.152	2.159	2.123	-0.393	-0.469	1.929	1.721	-0.872	-0.433	2.024	1.837	-0.850
-0.151	2.161	2.135	-0.331	-0.469	1.929	1.721	-0.872	-0.433	2.025	1.838	-0.850
-0.149	2.154	2.127	-0.339	-0.469	1.929	1.721	-0.872	-0.433	2.021	1.834	-0.848
-0.150	2.153	2.121	-0.369	-0.469	1.929	1.721	-0.872	-0.433	2.020	1.833	-0.848
-0.158	2.156	2.106	-0.465	-0.469	1.929	1.721	-0.872	-0.434	2.024	1.836	-0.851
-0.167	2.156	2.104	-0.472	-0.469	1.929	1.721	-0.872	-0.434	2.024	1.836	-0.851
-0.188	2.170	2.126	-0.433	-0.469	1.929	1.721	-0.872	-0.434	2.031	1.843	-0.854
-0.188	2.170	2.126	-0.433	-0.469	1.929	1.721	-0.872	-0.434	2.032	1.844	-0.854
-0.187	2.172	2.148	-0.322	-0.469	1.929	1.721	-0.872	-0.433	2.033	1.845	-0.853
-0.181	2.160	2.148	-0.232	-0.469	1.929	1.721	-0.872	-0.433	2.025	1.838	-0.849
-0.176	2.156	2.140	-0.261	-0.469	1.929	1.721	-0.872	-0.433	2.021	1.835	-0.848
-0.173	2.160	2.142	-0.273	-0.469	1.929	1.721	-0.872	-0.433	2.024	1.837	-0.849
-0.171	2.161	2.138	-0.314	-0.469	1.929	1.721	-0.872	-0.433	2.025	1.838	-0.850
-0.168	2.161	2.139	-0.308	-0.469	1.929	1.721	-0.872	-0.433	2.025	1.838	-0.850
-0.161	2.163	2.145	-0.273	-0.469	1.929	1.721	-0.872	-0.433	2.026	1.839	-0.850
