phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
0.256	1.439	1.360	0.471	-0.034	1.297	1.297	0.044	0.034	1.341	1.340	0.045
0.266	1.421	1.358	0.419	-0.034	1.297	1.297	0.044	0.033	1.328	1.327	0.044
0.272	1.429	1.390	0.330	-0.034	1.297	1.297	0.044	0.032	1.332	1.331	0.043
0.271	1.430	1.399	0.296	-0.034	1.297	1.297	0.044	0.032	1.332	1.331	0.043
0.269	1.433	1.395	0.328	-0.034	1.297	1.297	0.044	0.032	1.334	1.333	0.043
0.270	1.432	1.377	0.390	-0.034	1.297	1.297	0.044	0.033	1.334	1.333	0.044
0.268	1.441	1.396	0.358	-0.034	1.297	1.297	0.044	0.033	1.340	1.339	0.044
0.264	1.435	1.397	0.327	-0.034	1.297	1.297	0.044	0.032	1.336	1.335	0.043
0.261	1.436	1.382	0.387	-0.034	1.297	1.297	0.044	0.033	1.337	1.336	0.044
0.260	1.441	1.371	0.444	-0.034	1.297	1.297	0.044	0.034	1.342	1.341	0.045
0.261	1.434	1.362	0.448	-0.034	1.297	1.297	0.044	0.034	1.337	1.336	0.045
0.262	1.439	1.367	0.448	-0.034	1.297	1.297	0.044	0.034	1.340	1.339	0.045
0.277	1.428	1.370	0.402	-0.034	1.297	1.297	0.044	0.033	1.332	1.331	0.044
0.287	1.426	1.362	0.421	-0.034	1.297	1.297	0.044	0.033	1.331	1.330	0.044
0.288	1.429	1.390	0.332	-0.035	1.286	1.285	0.045	0.034	1.328	1.327	0.045
0.282	1.436	1.414	0.250	-0.035	1.286	1.285	0.045	0.033	1.332	1.331	0.044
0.275	1.431	1.408	0.254	-0.037	1.274	1.273	0.047	0.035	1.325	1.324	0.046
0.267	1.417	1.400	0.224	-0.037	1.274	1.273	0.047	0.034	1.316	1.315	0.045
0.258	1.416	1.385	0.297	-0.037	1.274	1.273	0.047	0.035	1.315	1.314	0.046
0.252	1.419	1.372	0.363	-0.037	1.274	1.273	0.047	0.036	1.318	1.317	0.047
0.251	1.432	1.346	0.489	-0.037	1.273	1.272	0.047	0.037	1.328	1.327	0.049
0.254	1.424	1.342	0.476	-0.037	1.273	1.272	0.047	0.037	1.323	1.322	0.049
0.257	1.437	1.357	0.473	-0.037	1.273	1.272	0.047	0.037	1.331	1.330	0.049
0.253	1.418	1.384	0.310	-0.037	1.273	1.272	0.047	0.036	1.316	1.315	0.047
0.253	1.427	1.404	0.253	-0.037	1.273	1.272	0.047	0.035	1.322	1.321	0.046
0.253	1.430	1.400	0.291	-0.037	1.273	1.272	0.047	0.036	1.324	1.323	0.047
0.254	1.432	1.406	0.270	-0.037	1.273	1.272	0.047	0.035	1.325	1.324	0.047
0.257	1.433	1.388	0.358	-0.037	1.273	1.272	0.047	0.036	1.327	1.326	0.048
0.260	1.436	1.363	0.454	-0.037	1.273	1.272	0.047	0.037	1.331	1.330	0.049
0.263	1.444	1.360	0.485	-0.037	1.273	1.272	0.047	0.037	1.336	1.335	0.049
0.258	1.450	1.395	0.395	-0.037	1.273	1.272	0.047	0.036	1.339	1.338	0.048
0.237	1.431	1.403	0.284	-0.037	1.273	1.272	0.047	0.035	1.331	1.330	0.047
0.237	1.431	1.403	0.284	-0.037	1.273	1.272	0.047	0.035	1.325	1.324	0.047
0.247	1.423	1.382	0.339	-0.037	1.273	1.272	0.047	0.035	1.325	1.324	0.047
0.257	1.413	1.367	0.357	-0.037	1.273	1.272	0.047	0.036	1.313	1.312	0.047
0.257	1.417	1.378	0.330	-0.037	1.273	1.272	0.047	0.036	1.316	1.315	0.047
0.250	1.430	1.398	0.299	-0.037	1.273	1.272	0.047	0.036	1.324	1.323	0.047
0.239	1.447	1.416	0.296	-0.037	1.273	1.272	0.047	0.035	1.335	1.334	0.047
0.232	1.448	1.396	0.385	-0.037	1.273	1.272	0.047	0.036	1.338	1.337	0.048
0.232	1.433	1.384	0.370	-0.037	1.268	1.267	0.047	0.036	1.325	1.324	0.048
0.242	1.433	1.369	0.422	-0.037	1.268	1.267	0.047	0.036	1.326	1.325	0.048
0.256	1.434	1.346	0.493	-0.038	1.263	1.262	0.047	0.037	1.326	1.325	0.049
0.282	1.433	1.353	0.471	-0.038	1.263	1.262	0.047	0.038	1.328	1.327	0.050
0.288	1.435	1.356	0.471	-0.038	1.263	1.262	0.047	0.037	1.325	1.324	0.049
0.295	1.438	1.371	0.433	-0.038	1.263	1.262	0.047	0.037	1.328	1.327	0.049
0.306	1.439	1.370	0.441	-0.037	1.262	1.261	0.047	0.037	1.329	1.328	0.049
0.314	1.441	1.365	0.462	-0.037	1.262	1.261	0.047	0.037	1.330	1.329	0.049
0.320	1.439	1.375	0.422	-0.037	1.262	1.261	0.047	0.036	1.328	1.327	0.048
0.321	1.431	1.388	0.346	-0.037	1.262	1.261	0.047	0.036	1.322	1.321	0.047
0.319	1.420	1.367	0.383	-0.037	1.262	1.261	0.047	0.037	1.315	1.314	0.048
0.314	1.432	1.369	0.422	-0.037	1.262	1.261	0.047	0.036	1.324	1.323	0.048
0.307	1.432	1.366	0.429	-0.037	1.262	1.261	0.047	0.036	1.324	1.323	0.048
0.302	1.441	1.356	0.488	-0.037	1.262	1.261	0.047	0.037	1.331	1.330	0.049
0.302	1.444	1.363	0.477	-0.037	1.262	1.261	0.047	0.037	1.333	1.332	0.049
0.299	1.439	1.379	0.410	-0.037	1.262	1.261	0.047	0.036	1.328	1.327	0.048
0.296	1.434	1.382	0.384	-0.037	1.262	1.261	0.047	0.036	1.325	1.324	0.048
0.294	1.431	1.360	0.444	-0.037	1.262	1.261	0.047	0.036	1.323	1.322	0.048
0.296	1.439	1.378	0.413	-0.037	1.262	1.261	0.047	0.036	1.328	1.327	0.048
0.298	1.440	1.378	0.416	-0.037	1.262	1.261	0.047	0.036	1.328	1.327	0.048
0.296	1.442	1.395	0.365	-0.037	1.262	1.261	0.047	0.036	1.326	1.325	0.048
0.296	1.442	1.395	0.365	-0.037	1.262	1.261	0.047	0.036	1.329	1.328	0.048
0.291	1.428	1.369	0.407	-0.037	1.262	1.261	0.047	0.036	1.321	1.320	0.048
0.285	1.425	1.369	0.395	-0.037	1.262	1.261	0.047	0.036	1.318	1.317	0.048
0.282	1.423	1.370	0.385	-0.037	1.261	1.261	0.047	0.036	1.317	1.316	0.047
0.286	1.423	1.351	0.447	-0.037	1.261	1.261	0.047	0.036	1.318	1.317	0.048
0.288	1.430	1.369	0.411	-0.037	1.261	1.260	0.047	0.036	1.318	1.317	0.048
0.287	1.440	1.389	0.377	-0.037	1.261	1.260	0.046	0.035	1.328	1.327	0.047
0.284	1.436	1.387	0.372	-0.037	1.261	1.260	0.046	0.035	1.325	1.324	0.047
0.280	1.440	1.404	0.319	-0.037	1.261	1.260	0.046	0.035	1.327	1.326	0.046
0.276	1.426	1.386	0.335	-0.037	1.261	1.260	0.046	0.035	1.318	1.317	0.046
0.272	1.420	1.373	0.362	-0.037	1.261	1.260	0.046	0.035	1.314	1.313	0.046
0.272	1.424	1.368	0.396	-0.037	1.261	1.260	0.046	0.036	1.318	1.317	0.047
0.274	1.439	1.393	0.361	-0.037	1.261	1.260	0.046	0.036	1.321	1.320	0.048
0.274	1.439	1.393	0.361	-0.037	1.261	1.260	0.046	0.035	1.327	1.326	0.047
0.273	1.442	1.380	0.417	-0.037	1.261	1.260	0.046	0.036	1.329	1.328	0.048
0.277	1.443	1.374	0.440	-0.037	1.261	1.260	0.046	0.036	1.331	1.330	0.048
0.289	1.434	1.345	0.498	-0.037	1.261	1.260	0.046	0.036	1.326	1.325	0.048
0.315	1.431	1.337	0.511	-0.037	1.261	1.260	0.046	0.037	1.322	1.321	0.049
0.325	1.426	1.342	0.482	-0.037	1.261	1.260	0.046	0.036	1.320	1.319	0.048
0.324	1.431	1.365	0.429	-0.037	1.261	1.260	0.046	0.036	1.323	1.322	0.047
0.321	1.438	1.382	0.395	-0.037	1.261	1.260	0.046	0.035	1.327	1.326	0.047
0.323	1.432	1.368	0.422	-0.037	1.261	1.260	0.046	0.036	1.323	1.322	0.047
0.324	1.430	1.353	0.463	-0.037	1.261	1.260	0.046	0.036	1.323	1.322	0.048
0.328	1.433	1.345	0.493	-0.037	1.261	1.260	0.046	0.036	1.325	1.324	0.048
0.332	1.442	1.362	0.471	-0.037	1.261	1.260	0.046	0.036	1.330	1.329	0.048
0.323	1.443	1.397	0.363	-0.037	1.261	1.260	0.046	0.035	1.330	1.329	0.047
0.311	1.439	1.393	0.362	-0.037	1.261	1.260	0.046	0.035	1.327	1.326	0.047
0.299	1.444	1.394	0.376	-0.037	1.261	1.260	0.046	0.035	1.331	1.330	0.047
0.295	1.441	1.387	0.389	-0.036	1.261	1.260	0.046	0.035	1.329	1.328	0.047
0.293	1.434	1.378	0.396	-0.036	1.261	1.260	0.046	0.035	1.324	1.323	0.046
0.293	1.438	1.371	0.431	-0.034	1.260	1.260	0.043	0.034	1.327	1.326	0.045
0.292	1.439	1.371	0.436	-0.033	1.260	1.260	0.041	0.032	1.328	1.327	0.043
0.291	1.438	1.378	0.411	-0.033	1.260	1.260	0.041	0.032	1.327	1.326	0.043
0.284	1.442	1.391	0.379	-0.033	1.261	1.260	0.041	0.032	1.329	1.328	0.042
0.275	1.441	1.401	0.336	-0.033	1.261	1.260	0.041	0.032	1.328	1.327	0.042
0.270	1.428	1.391	0.323	-0.033	1.261	1.260	0.041	0.032	1.319	1.318	0.042
0.271	1.426	1.383	0.345	-0.033	1.261	1.260	0.041	0.032	1.317	1.316	0.042
0.267	1.420	1.390	0.290	-0.033	1.261	1.260	0.041	0.031	1.313	1.312	0.041
0.262	1.433	1.404	0.286	-0.033	1.261	1.260	0.041	0.031	1.322	1.321	0.041
0.252	1.424	1.394	0.294	-0.033	1.261	1.260	0.041	0.031	1.317	1.316	0.041
0.244	1.407	1.375	0.299	-0.033	1.261	1.260	0.041	0.031	1.305	1.304	0.041
0.239	1.413	1.358	0.391	-0.033	1.261	1.260	0.041	0.032	1.310	1.309	0.042
0.240	1.408	1.338	0.437	-0.033	1.261	1.260	0.041	0.033	1.307	1.306	0.043
0.250	1.418	1.332	0.486	-0.033	1.261	1.260	0.041	0.033	1.315	1.314	0.043
0.260	1.429	1.361	0.432	-0.033	1.261	1.260	0.041	0.033	1.321	1.320	0.043
0.266	1.422	1.354	0.433	-0.033	1.261	1.260	0.041	0.033	1.316	1.315	0.043
0.276	1.434	1.380	0.388	-0.033	1.261	1.260	0.041	0.033	1.322	1.321	0.043
0.279	1.430	1.391	0.331	-0.033	1.261	1.260	0.041	0.032	1.321	1.320	0.042
0.285	1.432	1.370	0.416	-0.033	1.261	1.260	0.041	0.033	1.323	1.322	0.043
0.295	1.437	1.364	0.451	-0.033	1.261	1.260	0.041	0.032	1.327	1.326	0.043
0.298	1.428	1.356	0.448	-0.033	1.261	1.260	0.041	0.033	1.321	1.320	0.043
0.300	1.418	1.346	0.445	-0.032	1.261	1.260	0.041	0.032	1.314	1.313	0.042
0.297	1.412	1.344	0.433	-0.032	1.261	1.260	0.041	0.032	1.310	1.309	0.042
0.295	1.416	1.342	0.451	-0.032	1.261	1.260	0.041	0.032	1.313	1.312	0.042
0.295	1.417	1.345	0.445	-0.032	1.261	1.260	0.041	0.032	1.314	1.313	0.042
0.296	1.424	1.362	0.414	-0.032	1.262	1.261	0.041	0.032	1.318	1.317	0.042
0.300	1.408	1.337	0.441	-0.032	1.262	1.261	0.041	0.032	1.308	1.307	0.042
0.314	1.406	1.336	0.437	-0.033	1.262	1.261	0.041	0.033	1.305	1.304	0.043
0.312	1.413	1.359	0.386	-0.033	1.262	1.261	0.041	0.032	1.310	1.309	0.042
0.314	1.418	1.347	0.441	-0.033	1.262	1.261	0.041	0.033	1.314	1.313	0.043
0.317	1.419	1.306	0.555	-0.033	1.262	1.261	0.041	0.033	1.317	1.316	0.044
0.326	1.431	1.304	0.589	-0.033	1.262	1.261	0.041	0.034	1.326	1.325	0.045
0.336	1.434	1.330	0.537	-0.033	1.262	1.261	0.041	0.033	1.327	1.326	0.044
0.339	1.432	1.347	0.485	-0.033	1.262	1.261	0.041	0.033	1.325	1.324	0.044
0.339	1.441	1.377	0.426	-0.033	1.262	1.261	0.041	0.032	1.330	1.329	0.043
0.340	1.431	1.353	0.466	-0.033	1.262	1.261	0.041	0.032	1.324	1.323	0.043
0.345	1.414	1.290	0.579	-0.033	1.262	1.261	0.041	0.033	1.315	1.314	0.044
0.354	1.403	1.276	0.581	-0.033	1.262	1.261	0.041	0.034	1.307	1.306	0.044
0.366	1.397	1.282	0.557	-0.033	1.262	1.261	0.041	0.034	1.303	1.302	0.044
0.377	1.416	1.318	0.517	-0.033	1.262	1.261	0.041	0.034	1.313	1.312	0.044
0.374	1.424	1.312	0.553	-0.033	1.262	1.261	0.041	0.033	1.321	1.320	0.044
0.378	1.425	1.310	0.559	-0.033	1.262	1.261	0.041	0.033	1.327	1.326	0.044
0.386	1.427	1.330	0.516	-0.033	1.262	1.261	0.041	0.033	1.322	1.321	0.044
0.388	1.426	1.331	0.513	-0.033	1.262	1.261	0.041	0.033	1.322	1.321	0.044
0.383	1.423	1.364	0.405	-0.033	1.266	1.265	0.041	0.032	1.319	1.318	0.042
0.373	1.428	1.362	0.428	-0.033	1.266	1.265	0.041	0.033	1.322	1.321	0.043
0.364	1.425	1.347	0.466	-0.032	1.271	1.270	0.041	0.033	1.323	1.322	0.043
0.358	1.429	1.339	0.497	-0.032	1.271	1.270	0.041	0.032	1.325	1.324	0.043
0.356	1.433	1.342	0.500	-0.032	1.271	1.270	0.041	0.032	1.328	1.327	0.043
0.352	1.434	1.346	0.495	-0.032	1.271	1.270	0.041	0.033	1.328	1.327	0.044
0.345	1.434	1.357	0.461	-0.032	1.271	1.270	0.041	0.032	1.328	1.327	0.043
0.339	1.438	1.365	0.455	-0.031	1.271	1.270	0.039	0.031	1.332	1.331	0.041
0.334	1.437	1.381	0.394	-0.031	1.271	1.270	0.039	0.030	1.329	1.328	0.040
0.327	1.428	1.385	0.349	-0.031	1.271	1.270	0.039	0.030	1.323	1.322	0.040
0.320	1.433	1.381	0.383	-0.031	1.271	1.270	0.039	0.030	1.327	1.326	0.040
0.311	1.437	1.396	0.340	-0.031	1.271	1.270	0.039	0.030	1.329	1.328	0.040
0.305	1.441	1.392	0.373	-0.031	1.271	1.270	0.039	0.030	1.332	1.331	0.040
0.296	1.436	1.364	0.448	-0.031	1.271	1.270	0.039	0.031	1.330	1.329	0.041
0.289	1.437	1.367	0.445	-0.031	1.271	1.270	0.039	0.031	1.331	1.330	0.041
0.277	1.423	1.361	0.414	-0.031	1.271	1.270	0.039	0.030	1.321	1.320	0.040
0.274	1.424	1.355	0.437	-0.031	1.271	1.270	0.039	0.030	1.321	1.320	0.040
0.274	1.415	1.349	0.427	-0.031	1.271	1.270	0.039	0.030	1.315	1.314	0.040
0.280	1.419	1.355	0.421	-0.031	1.271	1.270	0.039	0.030	1.318	1.317	0.040
0.288	1.418	1.348	0.440	-0.031	1.271	1.270	0.039	0.030	1.318	1.317	0.040
0.294	1.416	1.363	0.383	-0.031	1.271	1.270	0.039	0.030	1.315	1.314	0.040
0.292	1.419	1.370	0.366	-0.031	1.271	1.270	0.039	0.030	1.317	1.316	0.040
0.290	1.417	1.377	0.335	-0.031	1.271	1.270	0.039	0.030	1.316	1.315	0.039
0.284	1.419	1.371	0.367	-0.031	1.271	1.270	0.039	0.030	1.317	1.316	0.040
0.277	1.416	1.382	0.307	-0.031	1.271	1.270	0.039	0.030	1.314	1.313	0.039
0.271	1.407	1.381	0.266	-0.031	1.271	1.270	0.039	0.029	1.307	1.306	0.038
0.256	1.418	1.374	0.350	-0.031	1.271	1.270	0.039	0.030	1.315	1.314	0.039
0.256	1.419	1.337	0.474	-0.031	1.266	1.265	0.039	0.030	1.315	1.314	0.039
0.260	1.417	1.322	0.511	-0.031	1.266	1.265	0.039	0.031	1.317	1.316	0.041
0.266	1.421	1.330	0.501	-0.031	1.260	1.260	0.039	0.031	1.317	1.316	0.041
0.274	1.414	1.349	0.423	-0.031	1.260	1.260	0.039	0.031	1.311	1.310	0.040
0.275	1.415	1.369	0.357	-0.031	1.260	1.260	0.039	0.031	1.311	1.310	0.040
0.277	1.413	1.362	0.376	-0.029	1.260	1.259	0.036	0.028	1.310	1.309	0.037
0.283	1.413	1.368	0.353	-0.029	1.260	1.259	0.036	0.028	1.309	1.308	0.037
0.291	1.411	1.350	0.409	-0.029	1.260	1.259	0.036	0.029	1.309	1.308	0.038
0.300	1.421	1.361	0.408	-0.029	1.260	1.259	0.036	0.029	1.316	1.315	0.038
0.306	1.420	1.373	0.364	-0.029	1.260	1.259	0.036	0.028	1.315	1.314	0.037
0.300	1.413	1.366	0.360	-0.029	1.260	1.259	0.036	0.028	1.309	1.308	0.037
0.285	1.415	1.383	0.296	-0.029	1.260	1.259	0.036	0.027	1.309	1.309	0.036
0.258	1.417	1.342	0.454	-0.029	1.260	1.259	0.036	0.028	1.311	1.310	0.037
0.266	1.416	1.323	0.505	-0.029	1.260	1.259	0.036	0.030	1.314	1.313	0.039
0.277	1.421	1.329	0.503	-0.029	1.260	1.259	0.036	0.030	1.317	1.316	0.039
0.284	1.433	1.337	0.516	-0.029	1.260	1.259	0.036	0.029	1.326	1.325	0.039
0.292	1.437	1.331	0.540	-0.029	1.260	1.259	0.036	0.029	1.328	1.327	0.039
0.299	1.440	1.343	0.519	-0.029	1.260	1.259	0.036	0.029	1.330	1.329	0.039
0.309	1.438	1.350	0.493	-0.029	1.260	1.259	0.036	0.029	1.328	1.327	0.039
0.317	1.437	1.376	0.413	-0.029	1.260	1.259	0.036	0.029	1.326	1.325	0.038
0.322	1.443	1.406	0.322	-0.029	1.260	1.259	0.036	0.028	1.329	1.328	0.037
0.321	1.414	1.361	0.382	-0.028	1.260	1.259	0.036	0.028	1.317	1.316	0.037
0.316	1.414	1.355	0.403	-0.028	1.260	1.259	0.036	0.028	1.311	1.310	0.037
0.306	1.413	1.360	0.380	-0.028	1.260	1.259	0.036	0.028	1.309	1.308	0.037
0.297	1.428	1.373	0.394	-0.028	1.260	1.259	0.036	0.028	1.320	1.319	0.037
0.286	1.429	1.373	0.396	-0.028	1.260	1.259	0.036	0.028	1.321	1.320	0.037
0.279	1.426	1.353	0.451	-0.028	1.260	1.259	0.036	0.029	1.320	1.319	0.038
0.275	1.437	1.369	0.438	-0.028	1.260	1.259	0.036	0.029	1.327	1.326	0.038
0.276	1.423	1.351	0.446	-0.028	1.260	1.259	0.036	0.029	1.317	1.316	0.038
0.283	1.420	1.353	0.432	-0.028	1.260	1.259	0.036	0.029	1.315	1.314	0.038
0.287	1.420	1.384	0.318	-0.028	1.260	1.259	0.036	0.027	1.313	1.313	0.036
0.284	1.424	1.386	0.327	-0.028	1.260	1.259	0.036	0.028	1.317	1.316	0.037
0.279	1.434	1.399	0.314	-0.028	1.260	1.259	0.036	0.028	1.323	1.322	0.037
0.274	1.426	1.377	0.370	-0.028	1.260	1.259	0.036	0.028	1.324	1.323	0.037
0.273	1.408	1.363	0.354	-0.028	1.260	1.259	0.036	0.028	1.306	1.305	0.037
0.270	1.413	1.354	0.404	-0.028	1.260	1.259	0.036	0.028	1.310	1.309	0.037
0.271	1.411	1.319	0.499	-0.028	1.260	1.259	0.036	0.029	1.310	1.309	0.038
0.274	1.414	1.318	0.510	-0.028	1.260	1.259	0.036	0.030	1.312	1.311	0.039
0.275	1.418	1.344	0.452	-0.028	1.260	1.259	0.036	0.029	1.314	1.313	0.038
0.283	1.411	1.334	0.458	-0.028	1.260	1.259	0.036	0.029	1.309	1.308	0.038
0.291	1.422	1.349	0.451	-0.028	1.260	1.259	0.036	0.029	1.317	1.316	0.038
0.301	1.427	1.358	0.438	-0.028	1.260	1.259	0.036	0.029	1.320	1.319	0.038
0.305	1.423	1.375	0.363	-0.028	1.260	1.259	0.036	0.028	1.316	1.315	0.037
0.298	1.423	1.390	0.301	-0.028	1.260	1.259	0.036	0.028	1.313	1.312	0.037
0.293	1.427	1.389	0.330	-0.028	1.260	1.259	0.036	0.028	1.319	1.318	0.037
0.285	1.434	1.392	0.343	-0.028	1.259	1.259	0.036	0.028	1.323	1.322	0.037
0.275	1.423	1.381	0.340	-0.028	1.259	1.259	0.036	0.028	1.315	1.314	0.037
0.268	1.408	1.353	0.390	-0.028	1.259	1.259	0.036	0.028	1.306	1.305	0.037
0.260	1.414	1.359	0.388	-0.028	1.259	1.259	0.036	0.028	1.310	1.309	0.037
0.256	1.421	1.360	0.412	-0.028	1.259	1.259	0.036	0.028	1.315	1.314	0.037
0.253	1.431	1.376	0.390	-0.028	1.259	1.259	0.036	0.028	1.321	1.320	0.037
0.251	1.438	1.381	0.398	-0.028	1.259	1.259	0.036	0.029	1.326	1.325	0.038
0.266	1.413	1.343	0.440	-0.028	1.259	1.259	0.036	0.029	1.320	1.319	0.038
0.266	1.413	1.343	0.440	-0.028	1.259	1.259	0.036	0.029	1.311	1.310	0.038
0.278	1.408	1.325	0.476	-0.028	1.259	1.259	0.036	0.029	1.308	1.307	0.038
0.304	1.427	1.337	0.500	-0.028	1.259	1.259	0.036	0.030	1.318	1.317	0.039
0.309	1.414	1.358	0.395	-0.028	1.259	1.259	0.036	0.028	1.311	1.310	0.037
0.295	1.428	1.405	0.257	-0.028	1.259	1.259	0.036	0.027	1.310	1.310	0.036
0.295	1.428	1.405	0.257	-0.028	1.259	1.259	0.036	0.027	1.318	1.318	0.036
0.283	1.428	1.400	0.280	-0.028	1.259	1.259	0.036	0.027	1.317	1.317	0.036
0.279	1.416	1.370	0.356	-0.028	1.259	1.259	0.036	0.028	1.311	1.310	0.037
0.278	1.420	1.357	0.416	-0.028	1.259	1.259	0.036	0.028	1.314	1.313	0.037
0.275	1.418	1.361	0.398	-0.028	1.259	1.259	0.036	0.028	1.313	1.312	0.037
0.274	1.419	1.335	0.481	-0.028	1.259	1.259	0.036	0.029	1.315	1.314	0.038
0.275	1.424	1.324	0.524	-0.028	1.259	1.259	0.036	0.029	1.323	1.322	0.039
0.284	1.432	1.393	0.335	-0.028	1.259	1.259	0.036	0.030	1.319	1.318	0.039
0.290	1.439	1.400	0.333	-0.028	1.259	1.259	0.036	0.028	1.327	1.326	0.037
