phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
0.515	2.310	2.054	1.057	0.499	2.076	1.823	0.993	0.466	2.180	1.947	0.980
0.510	2.317	2.081	1.018	0.499	2.076	1.823	0.992	0.466	2.184	1.951	0.982
0.494	2.326	2.052	1.095	0.499	2.076	1.823	0.992	0.466	2.184	1.951	0.982
0.482	2.327	2.038	1.122	0.499	2.076	1.823	0.992	0.467	2.191	1.957	0.986
0.478	2.316	2.024	1.125	0.499	2.076	1.823	0.992	0.467	2.192	1.958	0.986
0.482	2.324	2.025	1.139	0.499	2.076	1.823	0.992	0.467	2.190	1.956	0.986
0.485	2.323	2.019	1.150	0.499	2.076	1.823	0.992	0.467	2.190	1.956	0.986
0.490	2.333	2.073	1.070	0.499	2.076	1.823	0.993	0.466	2.195	1.961	0.987
0.495	2.329	1.996	1.199	0.499	2.076	1.823	0.993	0.467	2.195	1.960	0.988
0.502	2.326	1.942	1.279	0.499	2.076	1.823	0.993	0.468	2.194	1.959	0.989
0.517	2.320	1.949	1.258	0.499	2.076	1.823	0.993	0.468	2.190	1.955	0.987
0.529	2.312	1.890	1.331	0.499	2.076	1.823	0.993	0.468	2.186	1.951	0.986
0.543	2.317	1.886	1.345	0.499	2.076	1.823	0.993	0.468	2.190	1.954	0.988
0.561	2.315	1.922	1.290	0.499	2.076	1.823	0.993	0.468	2.188	1.953	0.987
0.567	2.313	1.972	1.209	0.499	2.076	1.823	0.993	0.467	2.185	1.951	0.984
0.571	2.313	1.975	1.202	0.499	2.076	1.823	0.993	0.467	2.184	1.950	0.984
0.576	2.324	1.959	1.250	0.499	2.076	1.823	0.993	0.467	2.193	1.958	0.988
0.578	2.317	1.982	1.199	0.499	2.076	1.823	0.993	0.467	2.187	1.953	0.985
0.577	2.317	2.017	1.139	0.499	2.076	1.823	0.993	0.467	2.186	1.952	0.984
0.571	2.319	1.969	1.225	0.499	2.076	1.823	0.993	0.467	2.189	1.954	0.986
0.565	2.311	1.994	1.168	0.499	2.076	1.823	0.993	0.467	2.183	1.949	0.983
0.559	2.318	1.961	1.236	0.500	2.078	1.824	0.996	0.469	2.189	1.953	0.989
0.554	2.324	1.976	1.222	0.500	2.078	1.824	0.996	0.469	2.192	1.956	0.990
0.547	2.325	2.022	1.147	0.500	2.078	1.824	0.996	0.468	2.192	1.956	0.989
0.542	2.322	1.952	1.257	0.501	2.080	1.824	1.000	0.470	2.192	1.955	0.992
0.542	2.322	1.952	1.257	0.501	2.080	1.824	1.000	0.470	2.193	1.955	0.993
0.554	2.317	1.886	1.345	0.501	2.080	1.824	1.000	0.471	2.191	1.953	0.994
0.565	2.314	1.874	1.356	0.501	2.080	1.824	1.000	0.471	2.189	1.951	0.993
0.575	2.313	1.865	1.367	0.501	2.080	1.824	1.000	0.471	2.188	1.950	0.993
0.583	2.317	1.879	1.356	0.501	2.080	1.824	1.000	0.471	2.191	1.953	0.994
0.590	2.317	1.931	1.280	0.501	2.080	1.824	1.000	0.470	2.190	1.952	0.992
0.591	2.311	1.956	1.231	0.501	2.080	1.824	1.000	0.470	2.185	1.948	0.990
0.595	2.301	1.981	1.170	0.501	2.080	1.824	1.000	0.470	2.177	1.941	0.985
0.599	2.308	1.986	1.174	0.501	2.080	1.824	1.000	0.470	2.181	1.945	0.987
0.596	2.309	1.998	1.157	0.501	2.080	1.824	1.000	0.470	2.182	1.946	0.988
0.590	2.309	1.959	1.223	0.501	2.080	1.824	1.000	0.470	2.184	1.947	0.989
0.580	2.304	1.912	1.286	0.501	2.080	1.824	1.000	0.470	2.182	1.945	0.989
0.573	2.306	1.944	1.240	0.501	2.080	1.824	1.000	0.470	2.182	1.945	0.988
0.565	2.311	1.965	1.217	0.501	2.080	1.824	1.000	0.470	2.185	1.948	0.990
0.553	2.311	2.011	1.139	0.501	2.080	1.824	1.000	0.470	2.183	1.947	0.988
0.550	2.310	1.942	1.251	0.501	2.080	1.824	1.000	0.470	2.185	1.948	0.990
0.553	2.305	1.870	1.347	0.501	2.080	1.824	1.000	0.471	2.183	1.946	0.990
0.561	2.302	1.856	1.362	0.501	2.080	1.824	1.000	0.471	2.182	1.944	0.990
0.569	2.308	1.861	1.366	0.501	2.080	1.824	1.000	0.471	2.186	1.948	0.992
0.575	2.301	1.893	1.307	0.501	2.080	1.824	1.000	0.470	2.180	1.943	0.988
0.577	2.300	1.931	1.249	0.500	2.078	1.823	0.996	0.469	2.177	1.942	0.984
0.573	2.301	1.985	1.162	0.500	2.078	1.823	0.996	0.468	2.175	1.941	0.982
0.563	2.321	2.065	1.059	0.500	2.078	1.823	0.996	0.468	2.176	1.942	0.981
0.561	2.320	2.040	1.105	0.499	2.076	1.823	0.993	0.467	2.188	1.954	0.984
0.560	2.323	2.018	1.150	0.499	2.076	1.823	0.993	0.467	2.188	1.954	0.984
0.556	2.322	1.971	1.227	0.499	2.076	1.823	0.993	0.467	2.191	1.956	0.987
0.554	2.312	1.865	1.365	0.499	2.076	1.823	0.993	0.468	2.186	1.951	0.987
0.557	2.311	1.879	1.346	0.499	2.076	1.823	0.993	0.468	2.186	1.951	0.986
0.562	2.294	1.870	1.329	0.499	2.076	1.823	0.993	0.468	2.181	1.946	0.984
0.562	2.294	1.870	1.329	0.499	2.076	1.823	0.993	0.468	2.175	1.941	0.981
0.566	2.295	1.910	1.271	0.499	2.076	1.823	0.993	0.468	2.173	1.940	0.980
0.573	2.294	1.931	1.239	0.499	2.076	1.823	0.993	0.467	2.173	1.940	0.979
0.580	2.296	1.902	1.286	0.499	2.076	1.823	0.993	0.468	2.175	1.941	0.981
0.587	2.299	1.929	1.252	0.499	2.076	1.823	0.993	0.468	2.177	1.943	0.981
0.596	2.294	1.910	1.271	0.499	2.076	1.823	0.993	0.468	2.173	1.940	0.980
0.594	2.295	1.956	1.199	0.499	2.076	1.823	0.993	0.467	2.172	1.939	0.978
0.583	2.303	2.002	1.136	0.499	2.076	1.823	0.993	0.467	2.176	1.943	0.979
0.571	2.317	1.987	1.190	0.499	2.076	1.823	0.993	0.467	2.186	1.952	0.985
0.565	2.321	1.999	1.180	0.499	2.076	1.823	0.993	0.467	2.190	1.955	0.986
0.562	2.322	1.951	1.259	0.499	2.076	1.823	0.993	0.468	2.191	1.956	0.988
0.558	2.320	2.007	1.163	0.499	2.076	1.823	0.993	0.467	2.188	1.954	0.985
0.554	2.308	1.982	1.182	0.499	2.076	1.823	0.993	0.467	2.181	1.947	0.982
0.550	2.307	1.975	1.192	0.499	2.076	1.823	0.993	0.467	2.181	1.947	0.982
0.548	2.309	1.874	1.349	0.499	2.076	1.823	0.993	0.468	2.185	1.950	0.986
0.551	2.315	1.880	1.351	0.499	2.076	1.823	0.993	0.468	2.190	1.954	0.988
0.565	2.320	1.859	1.387	0.499	2.076	1.823	0.993	0.468	2.193	1.957	0.990
0.572	2.319	1.944	1.264	0.499	2.076	1.823	0.993	0.468	2.190	1.955	0.987
0.575	2.314	1.952	1.241	0.499	2.076	1.823	0.993	0.468	2.186	1.951	0.985
0.575	2.310	1.954	1.231	0.499	2.076	1.823	0.993	0.467	2.183	1.949	0.983
0.576	2.307	1.983	1.178	0.499	2.076	1.823	0.993	0.467	2.180	1.946	0.982
0.581	2.303	1.929	1.258	0.499	2.076	1.823	0.993	0.468	2.179	1.945	0.982
0.590	2.302	1.914	1.279	0.499	2.076	1.823	0.993	0.468	2.179	1.945	0.982
0.591	2.306	1.919	1.278	0.499	2.076	1.823	0.993	0.468	2.181	1.947	0.983
0.590	2.308	1.896	1.315	0.499	2.076	1.823	0.993	0.468	2.184	1.949	0.985
0.590	2.299	1.857	1.356	0.499	2.076	1.823	0.993	0.468	2.178	1.944	0.983
0.590	2.299	1.882	1.319	0.499	2.076	1.823	0.993	0.468	2.177	1.943	0.982
0.589	2.300	1.970	1.187	0.499	2.076	1.823	0.993	0.467	2.176	1.943	0.980
0.590	2.305	1.913	1.286	0.499	2.076	1.823	0.993	0.468	2.181	1.947	0.983
0.594	2.317	1.932	1.278	0.499	2.076	1.823	0.993	0.467	2.189	1.954	0.986
0.591	2.326	1.959	1.254	0.499	2.076	1.823	0.993	0.468	2.194	1.959	0.989
0.581	2.318	2.030	1.118	0.499	2.076	1.823	0.993	0.467	2.187	1.953	0.985
0.581	2.318	2.030	1.118	0.499	2.076	1.823	0.993	0.467	2.186	1.952	0.984
0.573	2.316	1.984	1.195	0.499	2.076	1.823	0.993	0.467	2.186	1.952	0.985
0.565	2.314	2.016	1.135	0.499	2.076	1.823	0.993	0.467	2.184	1.950	0.983
0.558	2.312	1.980	1.193	0.499	2.076	1.823	0.993	0.467	2.184	1.950	0.983
0.553	2.306	1.970	1.200	0.499	2.076	1.823	0.993	0.467	2.181	1.947	0.982
0.551	2.311	2.002	1.155	0.499	2.076	1.823	0.993	0.467	2.183	1.949	0.983
0.542	2.304	2.017	1.113	0.499	2.076	1.823	0.993	0.467	2.177	1.944	0.979
0.537	2.301	1.977	1.177	0.499	2.076	1.823	0.993	0.467	2.176	1.943	0.980
0.535	2.300	1.970	1.187	0.499	2.076	1.823	0.993	0.467	2.176	1.943	0.980
0.537	2.303	1.964	1.203	0.499	2.076	1.824	0.993	0.467	2.178	1.945	0.981
0.539	2.305	1.991	1.162	0.499	2.076	1.824	0.993	0.467	2.179	1.946	0.981
0.538	2.306	1.988	1.169	0.499	2.076	1.824	0.993	0.467	2.179	1.946	0.981
0.534	2.306	2.008	1.134	0.499	2.076	1.824	0.993	0.467	2.179	1.946	0.981
0.527	2.316	2.042	1.094	0.499	2.076	1.824	0.993	0.467	2.186	1.952	0.983
0.529	2.318	1.957	1.241	0.499	2.076	1.824	0.993	0.467	2.189	1.954	0.986
0.532	2.320	1.931	1.286	0.499	2.076	1.824	0.993	0.468	2.191	1.956	0.988
0.542	2.314	1.908	1.308	0.499	2.076	1.824	0.993	0.468	2.187	1.952	0.986
0.554	2.321	1.984	1.205	0.499	2.076	1.824	0.993	0.467	2.190	1.956	0.986
0.552	2.310	2.013	1.132	0.499	2.076	1.824	0.993	0.467	2.182	1.948	0.982
0.547	2.302	2.022	1.100	0.499	2.076	1.824	0.993	0.467	2.176	1.943	0.979
0.548	2.305	1.992	1.158	0.499	2.076	1.824	0.993	0.467	2.178	1.945	0.980
0.553	2.303	1.917	1.276	0.499	2.076	1.824	0.993	0.468	2.179	1.945	0.982
0.562	2.305	1.911	1.289	0.499	2.076	1.824	0.993	0.468	2.181	1.947	0.983
0.567	2.307	1.940	1.248	0.499	2.076	1.824	0.993	0.468	2.181	1.947	0.983
0.567	2.301	1.910	1.284	0.499	2.076	1.824	0.993	0.468	2.179	1.945	0.982
0.565	2.302	1.897	1.302	0.499	2.076	1.824	0.993	0.468	2.179	1.945	0.982
0.565	2.299	1.860	1.351	0.499	2.076	1.824	0.993	0.468	2.178	1.944	0.983
0.585	2.311	1.794	1.456	0.499	2.076	1.824	0.993	0.468	2.180	1.945	0.984
0.602	2.310	1.826	1.415	0.499	2.077	1.824	0.993	0.469	2.189	1.953	0.989
0.613	2.317	1.846	1.400	0.499	2.077	1.824	0.993	0.468	2.191	1.955	0.989
0.617	2.316	1.915	1.301	0.499	2.077	1.824	0.993	0.468	2.188	1.953	0.987
0.614	2.298	1.954	1.210	0.499	2.077	1.824	0.993	0.467	2.175	1.942	0.980
0.612	2.287	1.943	1.206	0.499	2.077	1.824	0.993	0.467	2.167	1.935	0.976
0.609	2.285	1.949	1.193	0.499	2.077	1.824	0.993	0.467	2.166	1.934	0.976
0.605	2.288	1.957	1.186	0.499	2.077	1.824	0.993	0.467	2.168	1.936	0.976
0.600	2.298	1.964	1.194	0.499	2.077	1.824	0.993	0.467	2.175	1.942	0.980
0.596	2.304	1.888	1.320	0.499	2.077	1.824	0.993	0.468	2.182	1.947	0.984
0.581	2.312	1.958	1.229	0.499	2.077	1.824	0.993	0.468	2.183	1.948	0.985
0.571	2.312	2.017	1.130	0.499	2.077	1.824	0.993	0.467	2.182	1.949	0.982
0.560	2.304	2.029	1.091	0.499	2.077	1.824	0.993	0.467	2.177	1.944	0.979
0.551	2.305	2.022	1.105	0.499	2.077	1.824	0.993	0.467	2.177	1.944	0.980
0.548	2.307	1.960	1.217	0.499	2.077	1.824	0.993	0.468	2.181	1.947	0.983
0.553	2.308	1.857	1.370	0.499	2.077	1.824	0.993	0.468	2.185	1.950	0.986
0.562	2.312	1.819	1.426	0.499	2.077	1.824	0.993	0.468	2.189	1.953	0.988
0.571	2.310	1.901	1.311	0.499	2.077	1.824	0.993	0.468	2.185	1.950	0.985
0.570	2.307	1.924	1.273	0.499	2.077	1.824	0.993	0.468	2.182	1.948	0.984
0.564	2.315	1.981	1.199	0.499	2.077	1.824	0.993	0.467	2.186	1.952	0.985
0.558	2.315	2.026	1.120	0.499	2.076	1.824	0.993	0.467	2.185	1.951	0.983
0.558	2.321	1.964	1.236	0.499	2.076	1.824	0.993	0.468	2.190	1.955	0.987
0.578	2.311	1.892	1.327	0.499	2.076	1.824	0.993	0.468	2.190	1.955	0.988
0.588	2.309	1.855	1.374	0.499	2.076	1.824	0.993	0.468	2.186	1.951	0.986
0.589	2.304	1.917	1.279	0.499	2.076	1.824	0.993	0.468	2.180	1.946	0.983
0.584	2.298	1.941	1.230	0.499	2.076	1.824	0.993	0.467	2.175	1.942	0.980
0.579	2.289	1.899	1.278	0.499	2.076	1.824	0.993	0.468	2.170	1.937	0.979
0.580	2.297	1.870	1.335	0.499	2.076	1.824	0.993	0.468	2.177	1.943	0.982
0.589	2.306	1.882	1.332	0.499	2.076	1.824	0.993	0.468	2.183	1.948	0.985
0.600	2.314	1.884	1.343	0.499	2.076	1.824	0.993	0.468	2.188	1.953	0.987
0.604	2.320	1.944	1.265	0.499	2.076	1.824	0.993	0.468	2.190	1.955	0.987
0.602	2.319	2.007	1.162	0.499	2.076	1.824	0.993	0.467	2.188	1.954	0.985
0.593	2.312	2.017	1.129	0.499	2.076	1.824	0.993	0.467	2.182	1.949	0.982
0.570	2.309	1.946	1.243	0.499	2.076	1.824	0.993	0.467	2.182	1.948	0.982
0.570	2.309	1.946	1.243	0.499	2.076	1.824	0.993	0.468	2.183	1.949	0.984
0.567	2.310	1.962	1.218	0.499	2.076	1.824	0.993	0.468	2.182	1.948	0.984
0.561	2.317	2.034	1.110	0.499	2.076	1.824	0.993	0.467	2.186	1.952	0.984
0.534	2.327	2.082	1.040	0.499	2.076	1.824	0.993	0.467	2.189	1.955	0.985
0.525	2.331	2.068	1.075	0.499	2.076	1.824	0.993	0.467	2.194	1.960	0.987
0.521	2.319	2.022	1.134	0.499	2.076	1.824	0.993	0.467	2.187	1.953	0.985
0.520	2.302	1.989	1.159	0.499	2.076	1.824	0.993	0.467	2.176	1.943	0.980
0.519	2.301	2.016	1.109	0.500	2.079	1.824	0.997	0.468	2.176	1.942	0.982
0.519	2.305	1.977	1.185	0.499	2.105	1.849	1.007	0.468	2.188	1.953	0.986
0.519	2.301	1.928	1.256	0.496	2.130	1.873	1.014	0.468	2.187	1.952	0.987
0.525	2.309	1.912	1.294	0.496	2.130	1.873	1.014	0.466	2.201	1.966	0.990
0.528	2.308	1.997	1.158	0.496	2.130	1.873	1.014	0.466	2.198	1.964	0.987
0.533	2.308	2.014	1.127	0.496	2.130	1.873	1.014	0.465	2.197	1.963	0.986
0.538	2.315	1.997	1.171	0.496	2.130	1.873	1.014	0.466	2.203	1.968	0.989
0.537	2.320	2.029	1.125	0.496	2.130	1.873	1.014	0.465	2.206	1.971	0.990
0.542	2.324	1.937	1.284	0.496	2.130	1.873	1.014	0.466	2.211	1.975	0.994
0.548	2.322	1.970	1.229	0.496	2.130	1.873	1.014	0.466	2.208	1.973	0.992
0.555	2.317	1.949	1.252	0.496	2.130	1.873	1.014	0.466	2.205	1.970	0.991
0.559	2.336	1.950	1.287	0.496	2.130	1.873	1.014	0.466	2.219	1.982	0.998
0.558	2.339	2.003	1.207	0.496	2.130	1.873	1.014	0.466	2.220	1.983	0.997
0.554	2.331	2.020	1.163	0.496	2.130	1.873	1.014	0.466	2.214	1.978	0.994
0.546	2.319	2.055	1.072	0.496	2.130	1.873	1.014	0.465	2.203	1.969	0.988
0.544	2.317	2.032	1.114	0.496	2.130	1.873	1.014	0.465	2.203	1.969	0.989
0.547	2.316	1.999	1.171	0.496	2.130	1.873	1.014	0.466	2.204	1.969	0.990
0.544	2.320	1.992	1.189	0.496	2.130	1.873	1.014	0.466	2.206	1.971	0.991
0.541	2.311	1.968	1.211	0.496	2.130	1.873	1.014	0.466	2.201	1.966	0.989
0.536	2.296	1.984	1.154	0.496	2.130	1.873	1.014	0.466	2.189	1.956	0.983
0.531	2.296	1.968	1.181	0.496	2.130	1.873	1.014	0.466	2.189	1.956	0.983
0.528	2.297	1.962	1.194	0.496	2.130	1.873	1.014	0.466	2.190	1.957	0.984
0.530	2.316	1.947	1.254	0.496	2.130	1.873	1.014	0.466	2.205	1.970	0.991
0.550	2.319	1.929	1.287	0.496	2.130	1.873	1.014	0.466	2.210	1.974	0.994
0.557	2.321	1.982	1.207	0.496	2.130	1.873	1.014	0.466	2.207	1.972	0.991
0.558	2.319	1.968	1.227	0.496	2.130	1.873	1.014	0.466	2.207	1.972	0.991
0.559	2.317	1.972	1.217	0.496	2.130	1.873	1.014	0.466	2.206	1.971	0.991
0.560	2.313	1.948	1.246	0.496	2.130	1.873	1.014	0.466	2.202	1.967	0.990
0.561	2.319	1.983	1.201	0.496	2.130	1.873	1.014	0.466	2.206	1.971	0.991
0.559	2.314	2.047	1.078	0.496	2.130	1.873	1.014	0.465	2.200	1.966	0.987
0.555	2.309	2.024	1.111	0.496	2.130	1.873	1.014	0.465	2.198	1.964	0.986
0.548	2.311	2.043	1.079	0.496	2.130	1.873	1.014	0.465	2.199	1.965	0.986
0.537	2.314	2.035	1.102	0.496	2.130	1.873	1.014	0.465	2.201	1.967	0.987
0.526	2.313	2.024	1.119	0.496	2.130	1.873	1.014	0.465	2.200	1.966	0.987
0.512	2.310	2.016	1.128	0.496	2.130	1.873	1.014	0.465	2.198	1.964	0.986
0.512	2.310	2.016	1.128	0.496	2.130	1.873	1.014	0.465	2.199	1.965	0.987
0.510	2.315	1.968	1.219	0.496	2.130	1.873	1.014	0.466	2.204	1.969	0.990
0.514	2.318	1.918	1.300	0.496	2.130	1.873	1.014	0.466	2.204	1.969	0.990
0.523	2.308	1.891	1.324	0.496	2.130	1.873	1.014	0.466	2.201	1.966	0.990
0.533	2.298	1.926	1.252	0.496	2.130	1.873	1.014	0.466	2.192	1.958	0.985
0.543	2.297	1.912	1.273	0.496	2.130	1.873	1.014	0.466	2.193	1.959	0.986
0.553	2.296	1.922	1.256	0.496	2.130	1.873	1.014	0.466	2.192	1.958	0.985
0.563	2.307	1.902	1.305	0.496	2.130	1.873	1.014	0.466	2.200	1.965	0.989
0.574	2.306	1.935	1.254	0.496	2.130	1.873	1.014	0.466	2.199	1.964	0.988
0.583	2.311	1.923	1.281	0.496	2.130	1.873	1.014	0.466	2.202	1.967	0.990
0.589	2.319	1.963	1.235	0.496	2.130	1.873	1.014	0.466	2.206	1.971	0.991
0.585	2.318	1.977	1.210	0.496	2.130	1.873	1.014	0.466	2.207	1.972	0.991
0.576	2.319	2.041	1.100	0.496	2.130	1.873	1.014	0.465	2.204	1.970	0.989
0.566	2.317	2.045	1.089	0.496	2.130	1.873	1.014	0.465	2.203	1.969	0.988
0.556	2.321	2.022	1.139	0.496	2.130	1.873	1.014	0.465	2.206	1.971	0.990
0.549	2.320	2.018	1.145	0.496	2.130	1.873	1.014	0.465	2.206	1.971	0.990
0.539	2.328	2.026	1.146	0.496	2.130	1.873	1.014	0.465	2.211	1.976	0.992
0.529	2.328	2.048	1.105	0.496	2.130	1.873	1.014	0.465	2.210	1.975	0.991
0.520	2.332	2.043	1.125	0.496	2.130	1.873	1.014	0.465	2.213	1.978	0.993
0.515	2.320	1.961	1.240	0.496	2.130	1.873	1.014	0.466	2.207	1.972	0.992
0.516	2.310	1.935	1.262	0.496	2.130	1.873	1.014	0.466	2.201	1.966	0.989
0.523	2.312	1.869	1.361	0.496	2.130	1.873	1.014	0.467	2.205	1.969	0.992
0.542	2.315	1.967	1.222	0.496	2.130	1.873	1.014	0.467	2.205	1.969	0.992
0.551	2.313	1.956	1.234	0.496	2.130	1.873	1.014	0.466	2.203	1.968	0.989
0.556	2.307	1.925	1.271	0.496	2.130	1.873	1.014	0.466	2.199	1.965	0.988
0.564	2.310	1.937	1.259	0.496	2.130	1.873	1.014	0.466	2.201	1.966	0.989
0.572	2.310	1.931	1.268	0.496	2.130	1.873	1.014	0.466	2.202	1.967	0.989
0.580	2.318	1.947	1.257	0.496	2.130	1.873	1.014	0.466	2.206	1.971	0.991
0.583	2.325	1.990	1.201	0.496	2.130	1.873	1.014	0.466	2.209	1.974	0.992
0.577	2.327	1.998	1.192	0.496	2.130	1.873	1.014	0.466	2.211	1.976	0.993
0.570	2.322	1.958	1.249	0.496	2.130	1.873	1.014	0.466	2.210	1.974	0.993
0.565	2.323	1.968	1.235	0.496	2.130	1.873	1.014	0.466	2.210	1.974	0.993
0.567	2.318	1.882	1.352	0.496	2.130	1.873	1.014	0.466	2.208	1.972	0.993
0.575	2.320	1.937	1.277	0.496	2.130	1.873	1.014	0.466	2.207	1.971	0.992
0.575	2.320	1.937	1.277	0.496	2.130	1.873	1.014	0.466	2.209	1.973	0.993
0.582	2.314	1.882	1.346	0.496	2.130	1.873	1.014	0.466	2.206	1.970	0.992
0.591	2.312	1.812	1.436	0.496	2.130	1.873	1.014	0.467	2.207	1.970	0.994
0.599	2.317	1.894	1.335	0.496	2.130	1.873	1.014	0.466	2.208	1.972	0.993
0.607	2.316	1.947	1.253	0.496	2.130	1.873	1.014	0.466	2.205	1.970	0.991
