phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
-0.470	1.622	1.451	-0.724	-0.640	1.427	1.144	-0.852	-0.581	1.500	1.254	-0.824
-0.466	1.624	1.447	-0.738	-0.640	1.427	1.144	-0.852	-0.581	1.503	1.256	-0.825
-0.467	1.634	1.443	-0.765	-0.640	1.427	1.144	-0.852	-0.582	1.509	1.261	-0.829
-0.473	1.635	1.430	-0.792	-0.640	1.427	1.144	-0.852	-0.582	1.510	1.262	-0.830
-0.482	1.638	1.427	-0.803	-0.640	1.427	1.144	-0.852	-0.582	1.513	1.264	-0.832
-0.484	1.637	1.463	-0.734	-0.640	1.427	1.144	-0.852	-0.581	1.511	1.263	-0.830
-0.479	1.652	1.473	-0.749	-0.639	1.445	1.160	-0.861	-0.581	1.527	1.277	-0.838
-0.477	1.643	1.438	-0.794	-0.639	1.445	1.160	-0.861	-0.581	1.527	1.277	-0.838
-0.486	1.642	1.369	-0.907	-0.639	1.445	1.160	-0.861	-0.582	1.525	1.274	-0.838
-0.500	1.636	1.359	-0.910	-0.639	1.445	1.160	-0.861	-0.582	1.520	1.270	-0.836
-0.511	1.641	1.400	-0.855	-0.638	1.452	1.166	-0.865	-0.581	1.524	1.274	-0.837
-0.512	1.632	1.457	-0.736	-0.641	1.454	1.166	-0.869	-0.583	1.517	1.267	-0.835
-0.510	1.629	1.436	-0.769	-0.641	1.454	1.166	-0.869	-0.583	1.515	1.265	-0.834
-0.506	1.631	1.449	-0.747	-0.641	1.454	1.166	-0.869	-0.583	1.516	1.266	-0.834
-0.506	1.624	1.416	-0.793	-0.641	1.454	1.166	-0.869	-0.583	1.512	1.262	-0.833
-0.511	1.630	1.408	-0.821	-0.641	1.454	1.166	-0.869	-0.583	1.518	1.267	-0.836
-0.524	1.633	1.400	-0.840	-0.641	1.454	1.166	-0.869	-0.583	1.519	1.268	-0.837
-0.521	1.630	1.402	-0.831	-0.641	1.454	1.166	-0.869	-0.583	1.518	1.267	-0.836
-0.519	1.633	1.350	-0.919	-0.641	1.454	1.166	-0.869	-0.584	1.523	1.270	-0.840
-0.522	1.632	1.362	-0.899	-0.641	1.454	1.166	-0.869	-0.584	1.521	1.269	-0.839
-0.529	1.629	1.374	-0.875	-0.641	1.454	1.166	-0.869	-0.584	1.519	1.267	-0.837
-0.537	1.631	1.376	-0.876	-0.641	1.454	1.166	-0.869	-0.584	1.520	1.268	-0.838
-0.546	1.622	1.365	-0.875	-0.641	1.454	1.166	-0.869	-0.584	1.514	1.263	-0.834
-0.554	1.615	1.361	-0.869	-0.641	1.454	1.166	-0.869	-0.584	1.509	1.259	-0.832
-0.562	1.622	1.342	-0.911	-0.641	1.454	1.166	-0.869	-0.584	1.515	1.264	-0.835
-0.565	1.622	1.390	-0.835	-0.641	1.454	1.166	-0.869	-0.583	1.512	1.262	-0.833
-0.563	1.625	1.438	-0.757	-0.641	1.454	1.166	-0.869	-0.583	1.513	1.263	-0.833
-0.557	1.629	1.454	-0.733	-0.641	1.454	1.166	-0.869	-0.583	1.514	1.264	-0.833
-0.533	1.627	1.468	-0.703	-0.641	1.454	1.166	-0.869	-0.582	1.513	1.264	-0.832
-0.522	1.629	1.457	-0.729	-0.641	1.454	1.166	-0.869	-0.583	1.515	1.265	-0.834
-0.512	1.637	1.438	-0.781	-0.641	1.454	1.166	-0.869	-0.583	1.521	1.270	-0.837
-0.507	1.630	1.417	-0.806	-0.642	1.456	1.166	-0.872	-0.585	1.518	1.266	-0.838
-0.503	1.633	1.405	-0.832	-0.642	1.456	1.166	-0.872	-0.585	1.520	1.268	-0.839
-0.496	1.625	1.414	-0.801	-0.642	1.456	1.166	-0.872	-0.585	1.514	1.262	-0.836
-0.493	1.614	1.427	-0.753	-0.642	1.456	1.166	-0.872	-0.585	1.505	1.255	-0.831
-0.491	1.625	1.423	-0.785	-0.642	1.456	1.166	-0.872	-0.585	1.514	1.262	-0.836
-0.495	1.621	1.411	-0.798	-0.642	1.456	1.166	-0.872	-0.585	1.512	1.260	-0.835
-0.503	1.624	1.417	-0.792	-0.642	1.456	1.166	-0.872	-0.585	1.512	1.261	-0.835
-0.507	1.613	1.448	-0.708	-0.642	1.456	1.166	-0.872	-0.584	1.503	1.254	-0.829
-0.505	1.614	1.445	-0.717	-0.642	1.456	1.166	-0.872	-0.584	1.505	1.255	-0.830
-0.501	1.607	1.443	-0.707	-0.642	1.456	1.166	-0.872	-0.584	1.500	1.251	-0.827
-0.488	1.616	1.439	-0.734	-0.642	1.456	1.166	-0.872	-0.584	1.502	1.253	-0.828
-0.488	1.616	1.439	-0.734	-0.642	1.456	1.166	-0.872	-0.585	1.506	1.256	-0.831
-0.487	1.611	1.427	-0.746	-0.642	1.456	1.166	-0.872	-0.584	1.502	1.253	-0.829
-0.488	1.628	1.396	-0.837	-0.642	1.456	1.166	-0.872	-0.585	1.517	1.264	-0.838
-0.486	1.625	1.432	-0.768	-0.642	1.456	1.166	-0.872	-0.585	1.513	1.262	-0.835
-0.481	1.631	1.455	-0.737	-0.642	1.456	1.166	-0.872	-0.585	1.517	1.265	-0.837
-0.477	1.628	1.425	-0.787	-0.642	1.456	1.166	-0.872	-0.585	1.516	1.264	-0.837
-0.475	1.618	1.457	-0.703	-0.642	1.456	1.166	-0.872	-0.584	1.507	1.257	-0.831
-0.472	1.594	1.403	-0.755	-0.642	1.456	1.166	-0.872	-0.584	1.495	1.247	-0.825
-0.479	1.609	1.377	-0.832	-0.642	1.456	1.166	-0.872	-0.585	1.504	1.254	-0.831
-0.489	1.615	1.357	-0.876	-0.642	1.456	1.166	-0.872	-0.585	1.509	1.258	-0.834
-0.492	1.640	1.428	-0.806	-0.642	1.455	1.165	-0.872	-0.585	1.524	1.271	-0.841
-0.488	1.636	1.488	-0.680	-0.642	1.455	1.165	-0.872	-0.584	1.519	1.267	-0.837
-0.480	1.636	1.521	-0.604	-0.642	1.455	1.165	-0.872	-0.583	1.518	1.267	-0.836
-0.471	1.632	1.505	-0.631	-0.642	1.455	1.165	-0.872	-0.584	1.515	1.264	-0.835
-0.466	1.622	1.480	-0.664	-0.642	1.455	1.165	-0.872	-0.584	1.509	1.259	-0.832
-0.481	1.629	1.444	-0.754	-0.642	1.455	1.165	-0.871	-0.584	1.519	1.267	-0.838
-0.481	1.629	1.444	-0.754	-0.642	1.455	1.165	-0.871	-0.584	1.515	1.264	-0.836
-0.468	1.621	1.436	-0.751	-0.642	1.455	1.165	-0.871	-0.585	1.510	1.259	-0.833
-0.469	1.621	1.355	-0.889	-0.642	1.455	1.165	-0.871	-0.585	1.513	1.261	-0.836
-0.491	1.616	1.418	-0.775	-0.642	1.455	1.165	-0.871	-0.585	1.507	1.256	-0.832
-0.499	1.615	1.462	-0.684	-0.642	1.455	1.165	-0.871	-0.584	1.504	1.255	-0.829
-0.499	1.610	1.475	-0.644	-0.642	1.455	1.165	-0.871	-0.584	1.500	1.252	-0.827
-0.495	1.612	1.444	-0.717	-0.642	1.455	1.165	-0.871	-0.584	1.503	1.254	-0.829
-0.494	1.612	1.402	-0.795	-0.642	1.455	1.165	-0.871	-0.585	1.505	1.255	-0.831
-0.498	1.614	1.363	-0.864	-0.642	1.455	1.165	-0.871	-0.585	1.508	1.257	-0.833
-0.508	1.626	1.353	-0.900	-0.642	1.455	1.165	-0.871	-0.585	1.517	1.264	-0.838
-0.517	1.622	1.390	-0.835	-0.642	1.455	1.165	-0.871	-0.585	1.512	1.261	-0.835
-0.505	1.620	1.425	-0.771	-0.642	1.455	1.165	-0.871	-0.585	1.510	1.259	-0.833
-0.501	1.621	1.430	-0.764	-0.642	1.455	1.165	-0.871	-0.585	1.511	1.260	-0.834
-0.503	1.625	1.434	-0.764	-0.642	1.455	1.165	-0.871	-0.585	1.512	1.261	-0.835
-0.513	1.625	1.402	-0.822	-0.642	1.455	1.165	-0.871	-0.585	1.514	1.262	-0.836
-0.525	1.617	1.365	-0.868	-0.642	1.455	1.165	-0.871	-0.586	1.511	1.259	-0.835
-0.530	1.610	1.405	-0.786	-0.642	1.454	1.164	-0.871	-0.585	1.503	1.253	-0.830
-0.530	1.620	1.366	-0.871	-0.642	1.454	1.164	-0.871	-0.586	1.512	1.260	-0.836
-0.522	1.614	1.433	-0.743	-0.642	1.454	1.164	-0.871	-0.584	1.505	1.255	-0.830
-0.512	1.613	1.436	-0.734	-0.642	1.454	1.164	-0.871	-0.585	1.504	1.254	-0.830
-0.512	1.613	1.405	-0.793	-0.642	1.454	1.164	-0.871	-0.585	1.507	1.256	-0.832
-0.512	1.613	1.405	-0.793	-0.642	1.454	1.164	-0.871	-0.585	1.505	1.255	-0.831
-0.524	1.606	1.356	-0.860	-0.642	1.454	1.164	-0.871	-0.585	1.506	1.255	-0.832
-0.532	1.605	1.293	-0.951	-0.642	1.454	1.164	-0.871	-0.586	1.505	1.254	-0.832
-0.538	1.607	1.329	-0.902	-0.642	1.454	1.164	-0.871	-0.586	1.504	1.253	-0.831
-0.535	1.595	1.385	-0.791	-0.642	1.454	1.164	-0.871	-0.585	1.498	1.249	-0.827
-0.535	1.595	1.385	-0.791	-0.642	1.454	1.164	-0.871	-0.585	1.498	1.249	-0.827
-0.537	1.595	1.393	-0.778	-0.642	1.454	1.164	-0.871	-0.585	1.493	1.245	-0.824
-0.543	1.603	1.381	-0.814	-0.642	1.454	1.164	-0.871	-0.585	1.499	1.250	-0.828
-0.545	1.609	1.405	-0.782	-0.642	1.454	1.164	-0.871	-0.585	1.502	1.252	-0.829
-0.548	1.619	1.414	-0.788	-0.642	1.454	1.164	-0.871	-0.585	1.509	1.258	-0.833
-0.550	1.621	1.357	-0.887	-0.642	1.454	1.164	-0.871	-0.585	1.514	1.262	-0.836
-0.548	1.615	1.374	-0.848	-0.642	1.454	1.164	-0.871	-0.585	1.508	1.257	-0.833
-0.537	1.606	1.402	-0.783	-0.642	1.454	1.164	-0.871	-0.585	1.506	1.256	-0.831
-0.537	1.610	1.389	-0.814	-0.642	1.454	1.164	-0.871	-0.585	1.504	1.254	-0.830
-0.534	1.614	1.409	-0.788	-0.642	1.454	1.164	-0.871	-0.585	1.506	1.256	-0.831
-0.533	1.623	1.412	-0.799	-0.642	1.454	1.164	-0.871	-0.585	1.512	1.261	-0.835
-0.530	1.624	1.428	-0.775	-0.643	1.450	1.160	-0.869	-0.585	1.512	1.260	-0.835
-0.526	1.622	1.434	-0.759	-0.643	1.450	1.160	-0.869	-0.585	1.509	1.258	-0.834
-0.520	1.621	1.419	-0.782	-0.643	1.443	1.155	-0.866	-0.585	1.507	1.256	-0.832
-0.511	1.625	1.412	-0.805	-0.643	1.443	1.155	-0.866	-0.586	1.511	1.259	-0.835
-0.507	1.623	1.395	-0.828	-0.643	1.443	1.155	-0.866	-0.585	1.509	1.258	-0.834
-0.511	1.629	1.373	-0.876	-0.643	1.443	1.155	-0.866	-0.586	1.514	1.262	-0.837
-0.511	1.629	1.380	-0.865	-0.643	1.443	1.155	-0.866	-0.586	1.514	1.262	-0.837
-0.511	1.620	1.429	-0.762	-0.643	1.443	1.155	-0.866	-0.585	1.505	1.255	-0.831
-0.509	1.614	1.430	-0.749	-0.643	1.443	1.155	-0.866	-0.585	1.502	1.252	-0.829
-0.507	1.614	1.456	-0.695	-0.643	1.443	1.155	-0.866	-0.585	1.500	1.251	-0.828
-0.503	1.613	1.456	-0.693	-0.643	1.443	1.155	-0.866	-0.584	1.499	1.250	-0.827
-0.501	1.613	1.439	-0.729	-0.643	1.443	1.155	-0.866	-0.585	1.500	1.251	-0.828
-0.502	1.613	1.413	-0.779	-0.643	1.443	1.155	-0.866	-0.585	1.502	1.252	-0.830
-0.502	1.618	1.369	-0.861	-0.643	1.443	1.155	-0.866	-0.586	1.506	1.255	-0.833
-0.499	1.619	1.408	-0.799	-0.643	1.443	1.155	-0.866	-0.585	1.506	1.255	-0.832
-0.495	1.613	1.451	-0.703	-0.643	1.443	1.155	-0.866	-0.584	1.499	1.250	-0.827
-0.492	1.614	1.413	-0.781	-0.643	1.443	1.155	-0.866	-0.585	1.503	1.253	-0.830
-0.493	1.635	1.419	-0.811	-0.643	1.443	1.155	-0.866	-0.585	1.512	1.260	-0.835
-0.499	1.634	1.403	-0.836	-0.643	1.443	1.155	-0.866	-0.585	1.517	1.264	-0.838
-0.508	1.635	1.412	-0.825	-0.643	1.443	1.155	-0.866	-0.586	1.518	1.265	-0.839
-0.514	1.630	1.427	-0.788	-0.643	1.443	1.155	-0.866	-0.585	1.513	1.261	-0.836
-0.513	1.624	1.441	-0.749	-0.643	1.443	1.155	-0.866	-0.585	1.509	1.258	-0.833
-0.506	1.614	1.444	-0.721	-0.643	1.443	1.155	-0.866	-0.584	1.501	1.252	-0.828
-0.501	1.597	1.408	-0.754	-0.643	1.443	1.155	-0.866	-0.585	1.491	1.243	-0.823
-0.504	1.608	1.376	-0.833	-0.643	1.443	1.155	-0.866	-0.586	1.500	1.250	-0.829
-0.507	1.614	1.413	-0.781	-0.643	1.443	1.155	-0.866	-0.585	1.503	1.253	-0.830
-0.511	1.613	1.399	-0.804	-0.643	1.443	1.154	-0.865	-0.585	1.502	1.252	-0.830
-0.511	1.613	1.399	-0.804	-0.643	1.443	1.154	-0.865	-0.585	1.502	1.252	-0.830
-0.515	1.619	1.334	-0.917	-0.643	1.440	1.153	-0.863	-0.586	1.509	1.257	-0.834
-0.519	1.618	1.405	-0.803	-0.642	1.440	1.153	-0.862	-0.584	1.505	1.255	-0.830
-0.524	1.640	1.417	-0.824	-0.642	1.440	1.153	-0.862	-0.584	1.512	1.261	-0.834
-0.532	1.642	1.353	-0.930	-0.642	1.440	1.153	-0.862	-0.585	1.524	1.270	-0.842
-0.540	1.636	1.346	-0.931	-0.642	1.440	1.153	-0.862	-0.585	1.520	1.267	-0.840
-0.548	1.623	1.387	-0.842	-0.642	1.440	1.153	-0.862	-0.585	1.509	1.258	-0.833
-0.552	1.618	1.361	-0.876	-0.642	1.440	1.153	-0.862	-0.585	1.507	1.256	-0.832
-0.562	1.616	1.319	-0.934	-0.642	1.440	1.153	-0.862	-0.585	1.510	1.259	-0.834
-0.562	1.616	1.319	-0.934	-0.642	1.440	1.153	-0.862	-0.586	1.507	1.256	-0.833
-0.583	1.612	1.305	-0.946	-0.642	1.440	1.153	-0.862	-0.585	1.504	1.254	-0.831
-0.591	1.616	1.378	-0.844	-0.642	1.440	1.153	-0.862	-0.585	1.504	1.254	-0.830
-0.590	1.624	1.385	-0.847	-0.642	1.440	1.153	-0.862	-0.585	1.509	1.258	-0.833
-0.581	1.623	1.415	-0.795	-0.642	1.440	1.153	-0.862	-0.585	1.507	1.257	-0.832
-0.568	1.622	1.457	-0.712	-0.642	1.440	1.153	-0.862	-0.583	1.505	1.256	-0.829
-0.559	1.627	1.443	-0.751	-0.642	1.440	1.153	-0.862	-0.584	1.509	1.259	-0.832
-0.548	1.621	1.461	-0.701	-0.642	1.440	1.153	-0.862	-0.584	1.504	1.255	-0.829
-0.534	1.622	1.457	-0.712	-0.642	1.440	1.153	-0.862	-0.583	1.505	1.256	-0.829
-0.516	1.611	1.486	-0.623	-0.642	1.440	1.153	-0.862	-0.583	1.496	1.249	-0.824
-0.496	1.602	1.461	-0.658	-0.642	1.440	1.153	-0.862	-0.583	1.490	1.244	-0.821
-0.479	1.600	1.436	-0.704	-0.642	1.441	1.154	-0.863	-0.584	1.490	1.243	-0.821
-0.470	1.605	1.414	-0.759	-0.642	1.441	1.154	-0.863	-0.584	1.495	1.247	-0.824
-0.468	1.618	1.398	-0.815	-0.642	1.441	1.154	-0.863	-0.585	1.505	1.255	-0.831
-0.475	1.625	1.406	-0.814	-0.643	1.443	1.154	-0.865	-0.586	1.510	1.258	-0.835
-0.483	1.621	1.381	-0.848	-0.643	1.443	1.154	-0.865	-0.586	1.509	1.257	-0.834
-0.491	1.621	1.378	-0.853	-0.643	1.443	1.154	-0.865	-0.586	1.509	1.257	-0.834
-0.498	1.616	1.413	-0.784	-0.643	1.443	1.154	-0.865	-0.586	1.504	1.253	-0.831
-0.504	1.614	1.442	-0.725	-0.643	1.443	1.154	-0.865	-0.585	1.501	1.251	-0.829
-0.507	1.619	1.431	-0.757	-0.643	1.443	1.154	-0.865	-0.585	1.504	1.254	-0.831
-0.510	1.625	1.428	-0.774	-0.643	1.443	1.154	-0.865	-0.585	1.509	1.258	-0.833
-0.513	1.622	1.393	-0.830	-0.643	1.443	1.154	-0.865	-0.586	1.509	1.257	-0.834
-0.515	1.618	1.367	-0.865	-0.643	1.443	1.154	-0.865	-0.586	1.506	1.255	-0.833
-0.509	1.606	1.429	-0.734	-0.643	1.443	1.154	-0.865	-0.586	1.501	1.251	-0.830
-0.504	1.619	1.398	-0.816	-0.643	1.443	1.154	-0.865	-0.585	1.506	1.255	-0.832
-0.506	1.624	1.351	-0.899	-0.643	1.443	1.154	-0.865	-0.586	1.511	1.259	-0.836
-0.514	1.634	1.335	-0.943	-0.643	1.443	1.154	-0.865	-0.586	1.520	1.266	-0.841
-0.530	1.635	1.317	-0.969	-0.643	1.443	1.154	-0.865	-0.587	1.521	1.267	-0.842
-0.544	1.624	1.346	-0.909	-0.643	1.443	1.154	-0.865	-0.586	1.513	1.260	-0.837
-0.553	1.619	1.364	-0.872	-0.643	1.443	1.154	-0.865	-0.586	1.508	1.256	-0.834
-0.556	1.616	1.391	-0.823	-0.643	1.443	1.154	-0.865	-0.586	1.505	1.254	-0.832
-0.554	1.613	1.395	-0.810	-0.643	1.442	1.154	-0.865	-0.585	1.502	1.252	-0.830
-0.562	1.611	1.388	-0.819	-0.643	1.442	1.154	-0.865	-0.587	1.507	1.255	-0.834
-0.565	1.615	1.406	-0.795	-0.643	1.442	1.154	-0.865	-0.585	1.503	1.253	-0.830
-0.560	1.611	1.421	-0.758	-0.643	1.442	1.154	-0.865	-0.585	1.499	1.250	-0.828
-0.551	1.614	1.413	-0.779	-0.643	1.442	1.154	-0.865	-0.585	1.502	1.252	-0.829
-0.539	1.625	1.418	-0.793	-0.643	1.443	1.154	-0.865	-0.585	1.509	1.258	-0.834
-0.532	1.624	1.422	-0.785	-0.642	1.448	1.160	-0.867	-0.584	1.510	1.260	-0.833
-0.529	1.623	1.383	-0.848	-0.642	1.448	1.160	-0.867	-0.585	1.511	1.260	-0.834
-0.530	1.615	1.369	-0.857	-0.642	1.448	1.160	-0.867	-0.585	1.507	1.256	-0.832
-0.540	1.628	1.320	-0.953	-0.642	1.448	1.160	-0.867	-0.586	1.518	1.265	-0.839
-0.547	1.629	1.402	-0.828	-0.642	1.448	1.160	-0.867	-0.585	1.514	1.262	-0.836
-0.547	1.629	1.402	-0.828	-0.642	1.448	1.160	-0.867	-0.585	1.515	1.263	-0.836
-0.549	1.622	1.381	-0.850	-0.642	1.448	1.160	-0.867	-0.585	1.511	1.260	-0.834
-0.554	1.619	1.399	-0.814	-0.642	1.448	1.160	-0.867	-0.585	1.507	1.257	-0.832
-0.552	1.618	1.424	-0.767	-0.642	1.448	1.160	-0.867	-0.584	1.505	1.256	-0.830
-0.548	1.617	1.449	-0.717	-0.642	1.448	1.160	-0.867	-0.584	1.504	1.255	-0.829
-0.539	1.616	1.446	-0.721	-0.642	1.448	1.160	-0.867	-0.584	1.504	1.255	-0.829
-0.530	1.614	1.450	-0.710	-0.642	1.448	1.160	-0.867	-0.584	1.503	1.254	-0.828
-0.515	1.613	1.447	-0.714	-0.642	1.448	1.160	-0.867	-0.584	1.502	1.253	-0.828
-0.507	1.616	1.388	-0.827	-0.642	1.448	1.160	-0.867	-0.585	1.506	1.256	-0.831
-0.506	1.622	1.401	-0.818	-0.642	1.448	1.160	-0.867	-0.584	1.507	1.257	-0.831
-0.506	1.622	1.401	-0.818	-0.642	1.448	1.160	-0.867	-0.584	1.510	1.260	-0.833
-0.503	1.623	1.425	-0.776	-0.642	1.448	1.160	-0.867	-0.584	1.509	1.259	-0.832
-0.496	1.620	1.463	-0.694	-0.642	1.448	1.160	-0.867	-0.583	1.505	1.256	-0.829
-0.485	1.605	1.435	-0.718	-0.642	1.448	1.160	-0.867	-0.583	1.501	1.253	-0.827
-0.488	1.606	1.399	-0.788	-0.642	1.448	1.160	-0.867	-0.584	1.498	1.250	-0.826
-0.493	1.610	1.382	-0.825	-0.642	1.448	1.160	-0.867	-0.584	1.502	1.253	-0.829
-0.497	1.599	1.399	-0.775	-0.642	1.441	1.155	-0.863	-0.584	1.492	1.245	-0.822
-0.498	1.611	1.399	-0.798	-0.642	1.441	1.155	-0.863	-0.584	1.500	1.251	-0.827
-0.498	1.617	1.377	-0.846	-0.642	1.441	1.154	-0.863	-0.584	1.505	1.255	-0.830
-0.498	1.614	1.382	-0.832	-0.642	1.441	1.154	-0.863	-0.584	1.502	1.253	-0.829
-0.498	1.617	1.410	-0.791	-0.642	1.441	1.154	-0.863	-0.584	1.504	1.255	-0.829
-0.503	1.625	1.416	-0.797	-0.642	1.441	1.154	-0.863	-0.584	1.509	1.259	-0.832
-0.514	1.630	1.361	-0.898	-0.642	1.441	1.154	-0.863	-0.585	1.516	1.264	-0.837
-0.531	1.642	1.330	-0.962	-0.642	1.441	1.154	-0.863	-0.585	1.525	1.271	-0.842
-0.557	1.630	1.315	-0.962	-0.642	1.441	1.154	-0.863	-0.585	1.517	1.264	-0.838
-0.564	1.628	1.365	-0.886	-0.642	1.441	1.154	-0.863	-0.585	1.513	1.262	-0.835
-0.569	1.634	1.375	-0.882	-0.642	1.441	1.154	-0.863	-0.585	1.517	1.265	-0.837
-0.571	1.636	1.381	-0.878	-0.642	1.441	1.154	-0.863	-0.584	1.519	1.267	-0.838
-0.575	1.642	1.349	-0.936	-0.642	1.441	1.154	-0.863	-0.585	1.525	1.271	-0.842
-0.585	1.638	1.312	-0.981	-0.642	1.441	1.154	-0.863	-0.585	1.524	1.270	-0.842
-0.594	1.630	1.373	-0.878	-0.642	1.441	1.154	-0.863	-0.585	1.515	1.263	-0.836
-0.594	1.622	1.417	-0.790	-0.642	1.441	1.154	-0.863	-0.584	1.508	1.258	-0.831
-0.586	1.613	1.405	-0.793	-0.642	1.441	1.154	-0.863	-0.584	1.502	1.253	-0.828
-0.573	1.616	1.402	-0.804	-0.642	1.441	1.154	-0.863	-0.584	1.503	1.254	-0.829
-0.562	1.608	1.407	-0.777	-0.642	1.441	1.154	-0.862	-0.584	1.497	1.249	-0.825
-0.552	1.622	1.394	-0.828	-0.642	1.441	1.154	-0.862	-0.584	1.508	1.258	-0.831
-0.551	1.622	1.382	-0.849	-0.642	1.441	1.154	-0.862	-0.584	1.508	1.258	-0.832
-0.548	1.629	1.393	-0.844	-0.642	1.441	1.154	-0.862	-0.584	1.513	1.262	-0.834
-0.540	1.621	1.374	-0.861	-0.642	1.441	1.154	-0.862	-0.584	1.508	1.258	-0.832
-0.537	1.618	1.369	-0.861	-0.642	1.441	1.154	-0.862	-0.585	1.506	1.256	-0.831
-0.540	1.615	1.354	-0.881	-0.642	1.441	1.154	-0.862	-0.584	1.505	1.255	-0.830
