phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
0.269	0.913	0.882	0.237	-0.099	0.663	0.660	-0.066	-0.079	0.773	0.771	-0.061
0.261	0.920	0.893	0.219	-0.099	0.663	0.660	-0.066	-0.079	0.777	0.775	-0.061
0.256	0.923	0.897	0.221	-0.099	0.663	0.660	-0.066	-0.078	0.780	0.778	-0.061
0.250	0.922	0.896	0.215	-0.098	0.663	0.660	-0.065	-0.077	0.778	0.776	-0.060
0.250	0.926	0.895	0.238	-0.098	0.663	0.660	-0.065	-0.078	0.782	0.780	-0.061
0.253	0.928	0.882	0.287	-0.097	0.663	0.660	-0.064	-0.075	0.784	0.782	-0.059
0.259	0.944	0.906	0.266	-0.097	0.663	0.660	-0.064	-0.076	0.795	0.793	-0.060
0.260	0.954	0.916	0.267	-0.096	0.665	0.662	-0.064	-0.076	0.802	0.800	-0.061
0.263	0.953	0.919	0.252	-0.096	0.665	0.662	-0.064	-0.076	0.801	0.799	-0.061
0.267	0.957	0.917	0.273	-0.096	0.667	0.664	-0.064	-0.076	0.804	0.802	-0.061
0.267	0.957	0.917	0.273	-0.096	0.667	0.664	-0.064	-0.076	0.805	0.803	-0.061
0.267	0.934	0.912	0.201	-0.096	0.667	0.664	-0.064	-0.076	0.788	0.786	-0.060
0.263	0.926	0.911	0.163	-0.096	0.667	0.664	-0.064	-0.077	0.781	0.779	-0.060
0.257	0.934	0.914	0.189	-0.096	0.667	0.664	-0.064	-0.076	0.787	0.785	-0.060
0.249	0.939	0.915	0.210	-0.096	0.667	0.664	-0.064	-0.076	0.791	0.789	-0.060
0.244	0.946	0.917	0.234	-0.096	0.665	0.662	-0.064	-0.075	0.796	0.794	-0.060
0.246	0.953	0.913	0.274	-0.096	0.665	0.662	-0.064	-0.076	0.802	0.800	-0.061
0.245	0.941	0.901	0.273	-0.096	0.663	0.660	-0.064	-0.076	0.793	0.791	-0.060
0.243	0.940	0.913	0.225	-0.096	0.663	0.660	-0.064	-0.076	0.791	0.789	-0.060
0.242	0.946	0.912	0.249	-0.096	0.663	0.660	-0.064	-0.076	0.795	0.793	-0.060
0.242	0.942	0.912	0.238	-0.096	0.663	0.660	-0.064	-0.076	0.793	0.791	-0.060
0.246	0.937	0.903	0.250	-0.096	0.663	0.660	-0.063	-0.076	0.789	0.787	-0.060
0.265	0.938	0.899	0.266	-0.096	0.663	0.660	-0.063	-0.076	0.790	0.788	-0.060
0.273	0.939	0.902	0.258	-0.095	0.663	0.660	-0.063	-0.075	0.790	0.788	-0.059
0.280	0.938	0.892	0.290	-0.094	0.663	0.660	-0.062	-0.073	0.791	0.789	-0.058
0.282	0.945	0.898	0.296	-0.094	0.663	0.660	-0.062	-0.074	0.796	0.794	-0.059
0.284	0.934	0.889	0.286	-0.094	0.663	0.660	-0.062	-0.074	0.788	0.786	-0.058
0.286	0.925	0.889	0.255	-0.095	0.659	0.656	-0.062	-0.074	0.780	0.778	-0.058
0.287	0.933	0.898	0.251	-0.095	0.659	0.656	-0.062	-0.075	0.785	0.783	-0.059
0.288	0.932	0.899	0.246	-0.096	0.655	0.652	-0.063	-0.075	0.783	0.781	-0.059
0.282	0.924	0.904	0.192	-0.096	0.655	0.652	-0.063	-0.076	0.777	0.775	-0.059
