phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
-0.294	2.097	2.012	-0.589	-0.583	2.142	1.789	-1.178	-0.547	2.045	1.747	-1.063
-0.295	2.105	2.004	-0.643	-0.583	2.142	1.789	-1.178	-0.547	2.051	1.752	-1.067
-0.296	2.096	2.006	-0.609	-0.583	2.142	1.789	-1.178	-0.547	2.046	1.747	-1.064
-0.297	2.091	2.020	-0.540	-0.583	2.106	1.758	-1.160	-0.547	2.029	1.733	-1.055
-0.296	2.087	1.976	-0.673	-0.583	2.106	1.758	-1.160	-0.548	2.029	1.732	-1.056
-0.296	2.090	1.926	-0.813	-0.583	2.106	1.758	-1.160	-0.548	2.032	1.734	-1.059
-0.302	2.089	1.941	-0.770	-0.583	2.106	1.758	-1.160	-0.548	2.030	1.733	-1.058
-0.307	2.088	1.952	-0.743	-0.583	2.106	1.758	-1.160	-0.548	2.030	1.733	-1.058
-0.314	2.088	1.971	-0.688	-0.584	2.069	1.726	-1.141	-0.548	2.017	1.722	-1.050
-0.320	2.092	1.978	-0.682	-0.584	2.068	1.726	-1.141	-0.547	2.016	1.721	-1.049
-0.321	2.089	1.987	-0.646	-0.584	2.068	1.726	-1.141	-0.548	2.017	1.722	-1.050
-0.324	2.081	1.974	-0.659	-0.584	2.068	1.726	-1.141	-0.548	2.012	1.718	-1.048
-0.330	2.077	1.945	-0.728	-0.584	2.068	1.725	-1.140	-0.548	2.009	1.715	-1.047
-0.334	2.080	1.953	-0.715	-0.584	2.068	1.725	-1.140	-0.548	2.012	1.717	-1.048
-0.333	2.080	1.972	-0.663	-0.584	2.068	1.725	-1.140	-0.548	2.011	1.717	-1.047
-0.328	2.087	1.962	-0.710	-0.584	2.068	1.725	-1.140	-0.548	2.016	1.721	-1.050
-0.326	2.093	1.973	-0.700	-0.584	2.068	1.725	-1.140	-0.548	2.021	1.725	-1.053
-0.337	2.089	1.945	-0.762	-0.584	2.068	1.725	-1.140	-0.548	2.020	1.724	-1.052
-0.337	2.089	1.945	-0.762	-0.584	2.068	1.725	-1.140	-0.548	2.018	1.722	-1.052
-0.345	2.093	1.944	-0.775	-0.584	2.068	1.725	-1.140	-0.548	2.022	1.725	-1.054
-0.347	2.083	1.972	-0.670	-0.584	2.068	1.725	-1.140	-0.548	2.010	1.716	-1.047
-0.348	2.089	1.957	-0.731	-0.584	2.068	1.725	-1.140	-0.548	2.018	1.722	-1.052
-0.349	2.096	1.967	-0.724	-0.586	2.069	1.724	-1.144	-0.550	2.023	1.725	-1.057
-0.337	2.102	2.024	-0.565	-0.587	2.072	1.725	-1.148	-0.550	2.027	1.728	-1.060
-0.325	2.089	2.040	-0.446	-0.587	2.073	1.725	-1.149	-0.550	2.016	1.719	-1.053
-0.309	2.088	2.039	-0.448	-0.587	2.073	1.725	-1.149	-0.550	2.016	1.719	-1.053
-0.292	2.086	2.031	-0.477	-0.586	2.144	1.786	-1.186	-0.550	2.038	1.738	-1.065
-0.273	2.086	1.948	-0.745	-0.593	2.173	1.803	-1.214	-0.556	2.050	1.741	-1.083
-0.278	2.074	1.938	-0.738	-0.598	2.201	1.819	-1.238	-0.558	2.050	1.739	-1.085
-0.280	2.081	1.945	-0.739	-0.603	2.209	1.819	-1.252	-0.558	2.050	1.739	-1.085
-0.357	2.083	1.861	-0.935	-0.600	2.204	1.819	-1.245	-0.563	2.050	1.734	-1.094
-0.380	2.085	1.915	-0.825	-0.600	2.204	1.819	-1.245	-0.568	2.057	1.734	-1.106
-0.380	2.085	1.915	-0.825	-0.605	2.191	1.802	-1.245	-0.570	2.056	1.731	-1.109
-0.390	2.084	1.945	-0.748	-0.610	2.177	1.784	-1.247	-0.574	2.054	1.724	-1.116
-0.396	2.078	1.926	-0.780	-0.608	2.169	1.781	-1.239	-0.571	2.047	1.722	-1.107
-0.396	2.078	1.926	-0.780	-0.608	2.169	1.781	-1.239	-0.572	2.043	1.718	-1.106
-0.392	2.082	1.936	-0.765	-0.611	2.139	1.752	-1.228	-0.575	2.035	1.708	-1.106
-0.392	2.082	1.936	-0.765	-0.611	2.139	1.752	-1.228	-0.575	2.036	1.709	-1.107
-0.389	2.092	1.922	-0.823	-0.611	2.139	1.752	-1.228	-0.575	2.043	1.714	-1.111
-0.382	2.095	1.924	-0.831	-0.612	2.138	1.750	-1.228	-0.576	2.046	1.716	-1.114
-0.382	2.095	1.924	-0.831	-0.612	2.138	1.750	-1.228	-0.576	2.046	1.716	-1.114
-0.380	2.092	1.911	-0.849	-0.616	2.105	1.719	-1.215	-0.579	2.032	1.701	-1.112
-0.380	2.079	1.945	-0.734	-0.616	2.105	1.719	-1.215	-0.578	2.023	1.694	-1.105
-0.369	2.069	1.965	-0.648	-0.612	2.100	1.718	-1.207	-0.574	2.016	1.693	-1.095
-0.367	2.063	1.936	-0.714	-0.616	2.105	1.718	-1.215	-0.578	2.015	1.688	-1.100
-0.367	2.063	1.936	-0.714	-0.616	2.105	1.718	-1.215	-0.578	2.012	1.685	-1.099
-0.356	2.079	1.980	-0.634	-0.610	2.097	1.718	-1.202	-0.578	2.013	1.686	-1.099
-0.345	2.084	1.984	-0.639	-0.607	2.075	1.704	-1.184	-0.570	2.015	1.697	-1.087
-0.337	2.090	1.985	-0.655	-0.607	2.075	1.704	-1.184	-0.569	2.020	1.701	-1.089
-0.331	2.084	1.980	-0.648	-0.604	2.052	1.688	-1.166	-0.566	2.007	1.694	-1.077
-0.334	2.080	1.975	-0.652	-0.604	2.052	1.688	-1.166	-0.566	2.005	1.692	-1.076
-0.338	2.083	1.942	-0.754	-0.604	2.052	1.688	-1.166	-0.567	2.008	1.694	-1.079
-0.341	2.085	1.949	-0.740	-0.603	2.049	1.688	-1.161	-0.565	2.009	1.696	-1.076
-0.343	2.083	1.941	-0.755	-0.603	2.049	1.688	-1.161	-0.565	2.007	1.695	-1.075
-0.343	2.074	1.927	-0.766	-0.604	2.052	1.688	-1.166	-0.567	2.002	1.689	-1.075
-0.355	2.082	1.954	-0.719	-0.603	2.049	1.688	-1.161	-0.565	2.009	1.697	-1.076
-0.359	2.073	1.922	-0.778	-0.603	2.049	1.688	-1.161	-0.565	2.001	1.690	-1.072
-0.373	2.074	1.901	-0.827	-0.603	2.048	1.687	-1.161	-0.566	2.002	1.690	-1.073
-0.373	2.074	1.901	-0.827	-0.603	2.048	1.687	-1.161	-0.566	2.002	1.690	-1.073
-0.374	2.079	1.959	-0.695	-0.603	2.048	1.687	-1.161	-0.565	2.004	1.692	-1.073
-0.374	2.082	1.938	-0.761	-0.603	2.048	1.687	-1.161	-0.565	2.007	1.695	-1.075
-0.374	2.081	1.951	-0.723	-0.603	2.048	1.687	-1.161	-0.565	2.006	1.694	-1.074
-0.374	2.087	1.957	-0.725	-0.601	2.062	1.701	-1.165	-0.563	2.014	1.703	-1.076
-0.374	2.087	1.961	-0.716	-0.601	2.062	1.701	-1.165	-0.563	2.014	1.703	-1.076
-0.376	2.088	1.951	-0.744	-0.598	2.075	1.715	-1.169	-0.562	2.020	1.709	-1.076
-0.381	2.093	1.914	-0.846	-0.598	2.075	1.715	-1.169	-0.562	2.024	1.712	-1.079
-0.379	2.104	1.933	-0.832	-0.598	2.075	1.715	-1.169	-0.562	2.032	1.719	-1.083
-0.378	2.095	1.957	-0.749	-0.599	2.075	1.715	-1.169	-0.562	2.025	1.713	-1.079
-0.380	2.092	1.913	-0.846	-0.599	2.075	1.715	-1.169	-0.562	2.025	1.713	-1.079
-0.384	2.102	1.932	-0.827	-0.599	2.076	1.715	-1.169	-0.562	2.029	1.717	-1.082
-0.389	2.101	1.927	-0.837	-0.598	2.076	1.715	-1.169	-0.562	2.029	1.717	-1.082
-0.394	2.098	1.911	-0.866	-0.598	2.076	1.715	-1.169	-0.563	2.029	1.716	-1.082
-0.402	2.088	1.925	-0.809	-0.598	2.076	1.715	-1.169	-0.562	2.021	1.710	-1.077
-0.405	2.080	1.910	-0.821	-0.598	2.076	1.715	-1.169	-0.562	2.014	1.704	-1.074
-0.406	2.079	1.878	-0.892	-0.598	2.076	1.715	-1.169	-0.563	2.016	1.705	-1.075
-0.414	2.092	1.907	-0.859	-0.598	2.076	1.715	-1.169	-0.563	2.021	1.709	-1.078
-0.414	2.092	1.907	-0.859	-0.598	2.076	1.715	-1.169	-0.563	2.021	1.709	-1.078
-0.417	2.095	1.933	-0.808	-0.598	2.076	1.715	-1.169	-0.562	2.025	1.714	-1.079
-0.409	2.071	1.911	-0.800	-0.598	2.076	1.715	-1.169	-0.562	2.032	1.719	-1.083
-0.408	2.085	1.934	-0.779	-0.598	2.076	1.715	-1.169	-0.562	2.026	1.714	-1.080
-0.408	2.085	1.934	-0.779	-0.598	2.076	1.715	-1.169	-0.562	2.018	1.708	-1.075
-0.410	2.086	1.924	-0.804	-0.598	2.076	1.715	-1.169	-0.562	2.019	1.708	-1.076
-0.410	2.085	1.914	-0.828	-0.599	2.075	1.714	-1.169	-0.563	2.019	1.708	-1.077
-0.411	2.092	1.856	-0.966	-0.599	2.075	1.714	-1.169	-0.564	2.025	1.712	-1.082
-0.414	2.086	1.916	-0.825	-0.599	2.075	1.714	-1.169	-0.563	2.019	1.708	-1.077
-0.419	2.093	1.868	-0.944	-0.599	2.074	1.713	-1.169	-0.563	2.026	1.713	-1.081
-0.425	2.090	1.896	-0.878	-0.599	2.073	1.713	-1.169	-0.562	2.021	1.710	-1.078
-0.429	2.082	1.893	-0.867	-0.599	2.072	1.712	-1.168	-0.563	2.016	1.705	-1.076
-0.431	2.077	1.896	-0.847	-0.599	2.072	1.712	-1.168	-0.563	2.013	1.702	-1.074
-0.433	2.067	1.875	-0.870	-0.602	2.077	1.712	-1.177	-0.566	2.007	1.694	-1.077
-0.434	2.062	1.886	-0.835	-0.603	2.076	1.711	-1.177	-0.566	2.004	1.691	-1.075
-0.429	2.079	1.900	-0.845	-0.603	2.076	1.711	-1.177	-0.566	2.015	1.701	-1.081
-0.424	2.077	1.924	-0.781	-0.606	2.063	1.696	-1.175	-0.569	2.008	1.692	-1.082
-0.417	2.080	1.933	-0.770	-0.606	2.045	1.681	-1.165	-0.569	2.005	1.689	-1.080
-0.410	2.083	1.952	-0.727	-0.606	2.043	1.680	-1.163	-0.568	2.006	1.691	-1.079
-0.397	2.091	1.928	-0.809	-0.604	2.038	1.677	-1.158	-0.568	2.012	1.696	-1.083
-0.390	2.089	1.942	-0.770	-0.605	2.037	1.676	-1.158	-0.567	2.008	1.694	-1.078
-0.384	2.094	1.985	-0.669	-0.605	2.037	1.676	-1.158	-0.566	2.011	1.697	-1.079
-0.373	2.083	2.012	-0.540	-0.605	2.037	1.676	-1.158	-0.566	2.002	1.690	-1.073
-0.358	2.074	1.971	-0.643	-0.605	2.037	1.676	-1.158	-0.566	1.996	1.684	-1.071
-0.354	2.079	1.971	-0.663	-0.605	2.037	1.676	-1.158	-0.567	2.001	1.688	-1.074
-0.342	2.079	1.991	-0.599	-0.603	2.052	1.691	-1.163	-0.565	2.004	1.693	-1.073
-0.342	2.079	1.991	-0.599	-0.603	2.052	1.691	-1.163	-0.564	2.004	1.693	-1.072
-0.331	2.080	2.004	-0.554	-0.604	2.073	1.707	-1.177	-0.566	2.010	1.697	-1.078
-0.323	2.083	1.986	-0.627	-0.604	2.073	1.707	-1.177	-0.566	2.014	1.700	-1.080
-0.308	2.077	1.969	-0.660	-0.604	2.074	1.707	-1.177	-0.566	2.010	1.697	-1.077
-0.308	2.077	1.969	-0.660	-0.604	2.074	1.707	-1.177	-0.566	2.010	1.697	-1.077
-0.316	2.077	1.917	-0.799	-0.604	2.074	1.707	-1.177	-0.567	2.012	1.697	-1.081
-0.325	2.090	1.936	-0.786	-0.603	2.074	1.708	-1.177	-0.567	2.021	1.705	-1.085
-0.327	2.079	1.985	-0.618	-0.607	2.079	1.708	-1.186	-0.569	2.013	1.696	-1.085
-0.326	2.077	1.939	-0.746	-0.607	2.079	1.708	-1.186	-0.570	2.014	1.695	-1.087
-0.334	2.079	1.907	-0.828	-0.607	2.079	1.708	-1.186	-0.570	2.016	1.697	-1.088
-0.344	2.088	1.934	-0.785	-0.609	2.082	1.708	-1.191	-0.570	2.021	1.701	-1.091
-0.354	2.078	1.926	-0.779	-0.609	2.082	1.708	-1.191	-0.572	2.014	1.694	-1.090
-0.364	2.071	1.938	-0.730	-0.609	2.082	1.708	-1.191	-0.572	2.009	1.690	-1.087
-0.368	2.069	1.947	-0.700	-0.609	2.082	1.708	-1.191	-0.571	2.008	1.689	-1.086
-0.366	2.078	1.955	-0.706	-0.605	2.077	1.708	-1.182	-0.568	2.013	1.697	-1.083
-0.359	2.068	1.986	-0.575	-0.602	2.072	1.708	-1.173	-0.564	2.003	1.693	-1.070
-0.354	2.071	1.975	-0.621	-0.602	2.072	1.708	-1.173	-0.564	2.005	1.694	-1.072
-0.350	2.074	2.008	-0.520	-0.602	2.072	1.708	-1.173	-0.564	2.006	1.696	-1.072
-0.316	2.074	1.988	-0.589	-0.606	2.060	1.693	-1.173	-0.567	2.006	1.692	-1.078
-0.311	2.081	1.940	-0.751	-0.610	2.048	1.679	-1.173	-0.572	2.005	1.686	-1.085
-0.311	2.077	1.901	-0.836	-0.610	2.048	1.679	-1.173	-0.573	2.005	1.685	-1.086
-0.318	2.081	1.890	-0.871	-0.610	2.015	1.651	-1.155	-0.572	1.997	1.679	-1.082
-0.332	2.082	1.912	-0.825	-0.600	2.001	1.651	-1.130	-0.563	1.993	1.686	-1.063
-0.340	2.088	1.938	-0.779	-0.604	1.974	1.624	-1.122	-0.566	1.988	1.678	-1.066
-0.350	2.081	1.913	-0.818	-0.604	1.974	1.624	-1.122	-0.566	1.983	1.674	-1.063
-0.367	2.078	1.877	-0.891	-0.604	1.974	1.624	-1.122	-0.567	1.982	1.672	-1.064
-0.387	2.072	1.836	-0.960	-0.604	1.974	1.624	-1.122	-0.567	1.980	1.670	-1.063
-0.406	2.081	1.910	-0.826	-0.604	1.974	1.624	-1.122	-0.566	1.984	1.674	-1.064
-0.401	2.085	1.958	-0.715	-0.604	1.974	1.624	-1.122	-0.565	1.982	1.674	-1.062
-0.400	2.082	1.892	-0.869	-0.596	1.997	1.652	-1.122	-0.559	1.992	1.689	-1.057
-0.403	2.081	1.910	-0.826	-0.589	2.021	1.681	-1.122	-0.552	1.994	1.698	-1.046
-0.403	2.081	1.910	-0.826	-0.589	2.021	1.681	-1.122	-0.553	1.998	1.701	-1.049
-0.407	2.075	1.887	-0.864	-0.591	2.023	1.681	-1.127	-0.555	1.996	1.697	-1.051
-0.406	2.069	1.887	-0.849	-0.590	2.024	1.681	-1.127	-0.554	1.992	1.694	-1.048
-0.404	2.074	1.861	-0.914	-0.590	2.024	1.682	-1.127	-0.555	1.996	1.697	-1.051
-0.401	2.091	1.904	-0.863	-0.590	2.025	1.682	-1.127	-0.554	2.007	1.707	-1.056
-0.413	2.079	1.929	-0.777	-0.590	2.025	1.682	-1.127	-0.554	2.005	1.705	-1.055
-0.413	2.080	1.922	-0.796	-0.590	2.025	1.682	-1.127	-0.554	2.005	1.705	-1.055
-0.410	2.086	1.947	-0.747	-0.590	2.025	1.682	-1.127	-0.553	2.002	1.703	-1.052
-0.392	2.087	1.961	-0.715	-0.590	2.025	1.682	-1.127	-0.553	2.000	1.702	-1.051
-0.392	2.087	1.961	-0.715	-0.590	2.025	1.682	-1.127	-0.553	2.000	1.702	-1.051
-0.381	2.080	1.955	-0.709	-0.590	2.025	1.682	-1.127	-0.553	1.997	1.699	-1.049
-0.376	2.088	1.938	-0.777	-0.590	2.025	1.682	-1.127	-0.553	2.004	1.705	-1.053
-0.378	2.089	1.872	-0.926	-0.590	2.025	1.682	-1.127	-0.554	2.006	1.706	-1.056
-0.383	2.073	1.862	-0.911	-0.590	2.025	1.682	-1.127	-0.555	1.996	1.697	-1.051
-0.390	2.068	1.852	-0.919	-0.589	2.023	1.682	-1.123	-0.553	1.992	1.695	-1.046
-0.412	2.086	1.918	-0.819	-0.589	2.022	1.682	-1.123	-0.552	1.999	1.702	-1.049
-0.420	2.075	1.916	-0.796	-0.589	2.022	1.682	-1.123	-0.552	1.999	1.702	-1.049
-0.421	2.078	1.919	-0.797	-0.587	2.020	1.682	-1.119	-0.550	1.996	1.701	-1.044
-0.414	2.076	1.948	-0.716	-0.587	2.020	1.682	-1.119	-0.550	1.993	1.699	-1.042
-0.394	2.077	1.944	-0.730	-0.585	2.017	1.681	-1.114	-0.548	2.000	1.707	-1.043
-0.394	2.077	1.944	-0.730	-0.585	2.017	1.681	-1.114	-0.548	1.993	1.701	-1.039
-0.387	2.085	1.954	-0.726	-0.585	2.017	1.681	-1.114	-0.549	1.998	1.705	-1.042
-0.381	2.087	1.965	-0.704	-0.585	2.017	1.681	-1.114	-0.548	2.000	1.707	-1.042
-0.369	2.071	1.964	-0.658	-0.585	2.017	1.681	-1.114	-0.549	1.992	1.699	-1.039
-0.362	2.072	1.953	-0.692	-0.585	2.017	1.681	-1.114	-0.548	1.988	1.697	-1.036
-0.352	2.100	1.972	-0.722	-0.585	2.017	1.681	-1.114	-0.548	1.990	1.698	-1.037
-0.353	2.105	1.957	-0.774	-0.585	2.017	1.681	-1.114	-0.549	2.013	1.717	-1.050
-0.355	2.107	1.961	-0.768	-0.585	2.017	1.681	-1.114	-0.549	2.013	1.718	-1.050
-0.356	2.088	1.952	-0.741	-0.585	2.017	1.681	-1.114	-0.548	2.000	1.707	-1.043
-0.354	2.078	1.947	-0.724	-0.587	2.019	1.681	-1.118	-0.550	1.994	1.700	-1.042
-0.345	2.092	1.987	-0.655	-0.587	2.019	1.681	-1.118	-0.549	2.000	1.706	-1.044
-0.345	2.096	1.961	-0.739	-0.587	2.019	1.681	-1.119	-0.550	2.007	1.711	-1.050
-0.349	2.095	1.976	-0.693	-0.587	2.019	1.681	-1.119	-0.550	2.005	1.709	-1.048
-0.362	2.100	1.959	-0.755	-0.588	2.024	1.684	-1.124	-0.552	2.014	1.715	-1.056
-0.355	2.092	2.012	-0.574	-0.588	2.024	1.684	-1.124	-0.551	2.004	1.708	-1.049
-0.344	2.076	2.010	-0.519	-0.587	2.039	1.698	-1.129	-0.550	1.993	1.699	-1.042
-0.339	2.087	1.966	-0.700	-0.587	2.039	1.698	-1.129	-0.549	1.999	1.705	-1.044
-0.339	2.087	1.966	-0.700	-0.587	2.039	1.698	-1.129	-0.550	2.007	1.711	-1.049
-0.339	2.093	1.963	-0.726	-0.585	2.053	1.713	-1.133	-0.549	2.016	1.720	-1.051
-0.341	2.098	1.948	-0.778	-0.585	2.053	1.713	-1.133	-0.549	2.019	1.723	-1.053
-0.344	2.089	1.927	-0.807	-0.585	2.053	1.713	-1.133	-0.549	2.015	1.719	-1.051
-0.352	2.082	1.892	-0.868	-0.585	2.053	1.713	-1.133	-0.549	2.015	1.718	-1.052
-0.355	2.087	1.929	-0.796	-0.587	2.039	1.698	-1.129	-0.550	2.007	1.711	-1.050
-0.365	2.094	1.920	-0.835	-0.587	2.039	1.698	-1.129	-0.550	2.013	1.716	-1.053
-0.379	2.090	1.949	-0.754	-0.587	2.022	1.683	-1.120	-0.550	2.004	1.708	-1.048
-0.389	2.085	1.946	-0.750	-0.587	2.022	1.683	-1.120	-0.550	2.001	1.706	-1.046
-0.389	2.082	1.946	-0.738	-0.585	2.019	1.683	-1.116	-0.550	1.994	1.700	-1.042
-0.389	2.082	1.946	-0.738	-0.585	2.019	1.683	-1.116	-0.548	1.997	1.704	-1.041
-0.378	2.076	1.929	-0.766	-0.585	2.019	1.683	-1.116	-0.549	1.995	1.702	-1.040
-0.365	2.074	1.976	-0.631	-0.585	2.019	1.683	-1.115	-0.549	1.994	1.701	-1.040
-0.357	2.092	1.968	-0.710	-0.585	2.019	1.683	-1.115	-0.548	1.991	1.700	-1.037
-0.357	2.092	1.968	-0.710	-0.585	2.019	1.683	-1.115	-0.549	2.004	1.710	-1.045
-0.347	2.095	1.955	-0.751	-0.584	2.016	1.682	-1.111	-0.547	2.006	1.713	-1.043
-0.345	2.093	1.968	-0.711	-0.584	2.016	1.682	-1.111	-0.547	2.003	1.711	-1.042
-0.345	2.097	1.979	-0.692	-0.584	2.016	1.682	-1.111	-0.547	2.006	1.714	-1.043
-0.349	2.102	1.936	-0.818	-0.585	2.019	1.683	-1.115	-0.548	2.011	1.717	-1.047
-0.353	2.095	1.954	-0.757	-0.585	2.018	1.683	-1.114	-0.548	2.007	1.713	-1.046
-0.355	2.094	1.956	-0.748	-0.583	2.016	1.683	-1.110	-0.546	2.005	1.713	-1.042
-0.352	2.073	1.959	-0.677	-0.585	2.019	1.684	-1.115	-0.548	1.999	1.706	-1.041
-0.360	2.067	1.919	-0.766	-0.583	2.016	1.683	-1.110	-0.548	1.990	1.699	-1.037
-0.364	2.084	1.922	-0.807	-0.583	2.015	1.682	-1.110	-0.547	1.987	1.697	-1.033
-0.369	2.086	1.921	-0.813	-0.583	2.030	1.695	-1.118	-0.547	2.000	1.708	-1.040
-0.373	2.069	1.910	-0.794	-0.583	2.030	1.695	-1.118	-0.547	1.993	1.702	-1.036
-0.374	2.077	1.884	-0.875	-0.581	2.044	1.708	-1.122	-0.546	2.005	1.713	-1.041
-0.377	2.081	1.945	-0.740	-0.581	2.044	1.708	-1.122	-0.545	2.005	1.715	-1.039
-0.378	2.081	1.988	-0.616	-0.581	2.044	1.708	-1.122	-0.545	2.004	1.714	-1.038
-0.379	2.063	1.911	-0.778	-0.583	2.030	1.695	-1.118	-0.546	2.009	1.717	-1.044
-0.368	2.073	1.979	-0.618	-0.583	2.030	1.695	-1.118	-0.546	1.980	1.692	-1.029
-0.368	2.073	1.979	-0.618	-0.587	2.019	1.681	-1.118	-0.549	1.990	1.697	-1.039
-0.353	2.099	1.932	-0.819	-0.585	2.016	1.680	-1.114	-0.549	1.999	1.705	-1.044
-0.355	2.103	1.999	-0.651	-0.585	2.016	1.680	-1.114	-0.548	2.006	1.712	-1.046
-0.357	2.097	1.949	-0.772	-0.587	2.019	1.681	-1.118	-0.550	2.007	1.711	-1.050
-0.356	2.086	1.954	-0.730	-0.585	2.016	1.680	-1.114	-0.548	1.999	1.706	-1.042
-0.357	2.080	1.916	-0.810	-0.585	2.016	1.680	-1.114	-0.549	1.996	1.703	-1.042
-0.365	2.070	1.880	-0.866	-0.585	2.016	1.680	-1.114	-0.549	1.991	1.698	-1.039
-0.375	2.068	1.911	-0.791	-0.585	2.016	1.680	-1.114	-0.549	1.988	1.696	-1.037
-0.371	2.088	1.987	-0.639	-0.585	2.016	1.680	-1.114	-0.548	1.996	1.704	-1.040
-0.363	2.086	1.983	-0.647	-0.585	2.016	1.680	-1.114	-0.548	1.999	1.706	-1.041
-0.361	2.080	1.973	-0.656	-0.585	2.016	1.680	-1.114	-0.548	1.999	1.706	-1.041
