phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
-0.145	2.070	2.032	-0.393	-0.466	1.850	1.653	-0.831	-0.429	1.939	1.763	-0.807
-0.144	2.074	2.036	-0.392	-0.466	1.850	1.653	-0.831	-0.429	1.939	1.763	-0.807
-0.146	2.086	2.047	-0.403	-0.466	1.850	1.653	-0.831	-0.429	1.950	1.773	-0.812
-0.146	2.086	2.058	-0.339	-0.466	1.850	1.653	-0.831	-0.429	1.950	1.773	-0.811
-0.144	2.084	2.067	-0.266	-0.466	1.862	1.664	-0.837	-0.429	1.951	1.774	-0.812
-0.147	2.086	2.064	-0.305	-0.466	1.862	1.664	-0.837	-0.429	1.953	1.776	-0.813
-0.151	2.093	2.074	-0.277	-0.466	1.862	1.664	-0.837	-0.429	1.958	1.780	-0.815
-0.156	2.088	2.064	-0.315	-0.466	1.862	1.664	-0.837	-0.430	1.955	1.777	-0.814
-0.157	2.084	2.064	-0.281	-0.467	1.875	1.674	-0.843	-0.430	1.955	1.777	-0.815
-0.152	2.081	2.054	-0.334	-0.467	1.875	1.674	-0.843	-0.430	1.954	1.776	-0.815
-0.147	2.065	2.040	-0.322	-0.467	1.875	1.674	-0.843	-0.430	1.941	1.764	-0.809
-0.147	2.065	2.040	-0.322	-0.467	1.875	1.674	-0.843	-0.430	1.943	1.766	-0.810
-0.135	2.072	2.068	-0.133	-0.467	1.875	1.674	-0.843	-0.429	1.947	1.771	-0.810
-0.128	2.073	2.066	-0.171	-0.467	1.875	1.674	-0.843	-0.429	1.948	1.771	-0.811
-0.123	2.072	2.065	-0.172	-0.467	1.875	1.674	-0.843	-0.429	1.947	1.770	-0.810
-0.117	2.073	2.069	-0.135	-0.467	1.875	1.674	-0.843	-0.429	1.947	1.771	-0.810
-0.115	2.085	2.073	-0.220	-0.467	1.875	1.674	-0.843	-0.430	1.956	1.778	-0.815
-0.115	2.092	2.075	-0.272	-0.467	1.875	1.674	-0.843	-0.430	1.961	1.783	-0.817
-0.117	2.088	2.052	-0.385	-0.467	1.875	1.674	-0.843	-0.430	1.959	1.780	-0.817
-0.122	2.076	2.031	-0.427	-0.467	1.875	1.674	-0.843	-0.431	1.950	1.772	-0.814
-0.127	2.062	2.031	-0.354	-0.468	1.877	1.675	-0.847	-0.432	1.941	1.763	-0.813
-0.125	2.071	2.066	-0.137	-0.468	1.877	1.675	-0.847	-0.431	1.945	1.767	-0.813
-0.124	2.079	2.072	-0.176	-0.469	1.905	1.699	-0.861	-0.432	1.955	1.776	-0.818
-0.136	2.088	2.062	-0.326	-0.469	1.905	1.699	-0.861	-0.432	1.966	1.785	-0.824
