phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
0.844	1.355	0.901	1.012	0.745	1.214	0.892	0.823	0.671	1.265	0.991	0.786
0.845	1.367	0.852	1.069	0.745	1.214	0.892	0.823	0.672	1.276	0.999	0.794
0.854	1.381	0.832	1.102	0.745	1.214	0.892	0.823	0.671	1.288	1.008	0.801
0.863	1.377	0.864	1.072	0.745	1.214	0.892	0.823	0.672	1.283	1.004	0.798
0.868	1.376	0.829	1.098	0.743	1.195	0.880	0.809	0.669	1.278	1.002	0.793
0.870	1.374	0.896	1.042	0.743	1.195	0.880	0.809	0.668	1.273	0.999	0.789
0.868	1.369	0.873	1.053	0.743	1.195	0.880	0.809	0.668	1.270	0.997	0.787
0.867	1.362	0.921	1.003	0.743	1.195	0.880	0.809	0.668	1.263	0.992	0.782
0.862	1.360	0.934	0.988	0.743	1.195	0.880	0.809	0.668	1.261	0.990	0.781
0.862	1.356	0.839	1.065	0.743	1.195	0.880	0.809	0.668	1.261	0.990	0.781
0.862	1.356	0.839	1.065	0.743	1.195	0.880	0.809	0.668	1.261	0.990	0.781
0.867	1.356	0.740	1.136	0.743	1.195	0.880	0.809	0.670	1.268	0.994	0.787
0.875	1.361	0.763	1.127	0.743	1.195	0.880	0.809	0.670	1.271	0.996	0.789
0.883	1.362	0.839	1.073	0.743	1.195	0.880	0.809	0.669	1.267	0.994	0.786
0.887	1.363	0.836	1.077	0.743	1.195	0.880	0.809	0.669	1.269	0.995	0.787
0.887	1.358	0.890	1.026	0.743	1.195	0.880	0.809	0.668	1.262	0.991	0.782
0.890	1.352	0.844	1.056	0.743	1.195	0.880	0.809	0.668	1.260	0.989	0.781
0.909	1.339	0.816	1.061	0.743	1.195	0.880	0.809	0.669	1.252	0.982	0.776
0.916	1.329	0.785	1.072	0.743	1.195	0.880	0.809	0.669	1.247	0.978	0.773
0.922	1.331	0.781	1.077	0.743	1.195	0.880	0.809	0.669	1.248	0.979	0.774
0.921	1.332	0.773	1.084	0.743	1.195	0.880	0.809	0.669	1.249	0.980	0.775
0.916	1.334	0.810	1.060	0.743	1.195	0.880	0.809	0.669	1.249	0.980	0.775
0.911	1.341	0.885	1.007	0.740	1.172	0.865	0.791	0.664	1.242	0.978	0.766
0.906	1.358	0.876	1.037	0.740	1.172	0.865	0.791	0.665	1.255	0.988	0.774
0.910	1.352	0.854	1.048	0.740	1.172	0.865	0.791	0.664	1.252	0.986	0.772
0.916	1.347	0.801	1.083	0.740	1.162	0.858	0.784	0.664	1.249	0.983	0.770
0.922	1.345	0.767	1.105	0.740	1.162	0.858	0.784	0.664	1.249	0.983	0.770
0.928	1.352	0.806	1.085	0.740	1.162	0.858	0.784	0.664	1.251	0.985	0.771
0.929	1.367	0.806	1.104	0.740	1.162	0.858	0.784	0.664	1.262	0.994	0.778
0.917	1.375	0.911	1.030	0.740	1.162	0.858	0.784	0.663	1.262	0.995	0.777
0.904	1.371	0.957	0.981	0.740	1.162	0.858	0.784	0.662	1.257	0.991	0.773
0.896	1.361	0.947	0.978	0.740	1.162	0.858	0.784	0.663	1.251	0.986	0.770
0.889	1.361	0.948	0.976	0.740	1.162	0.858	0.784	0.662	1.250	0.986	0.769
0.880	1.348	0.912	0.992	0.740	1.162	0.858	0.784	0.663	1.243	0.980	0.765
0.869	1.347	0.950	0.954	0.740	1.162	0.858	0.784	0.663	1.240	0.978	0.763
0.848	1.348	0.990	0.914	0.740	1.162	0.858	0.784	0.662	1.239	0.977	0.762
0.823	1.335	1.013	0.870	0.740	1.162	0.858	0.784	0.662	1.228	0.969	0.755
0.802	1.331	0.995	0.884	0.740	1.162	0.858	0.784	0.662	1.227	0.968	0.754
0.787	1.323	0.908	0.963	0.740	1.162	0.858	0.784	0.663	1.226	0.966	0.755
0.789	1.311	0.774	1.058	0.740	1.162	0.858	0.784	0.664	1.224	0.964	0.755
0.848	1.311	0.370	1.258	0.740	1.162	0.858	0.784	1.360	1.231	0.258	1.204
0.920	1.326	0.000	1.326	0.740	1.162	0.858	0.784	1.646	1.275	-0.096	1.271
0.996	1.336	0.000	1.336	0.740	1.162	0.858	0.784	1.646	1.285	-0.096	1.281
1.070	1.323	0.000	1.323	0.740	1.162	0.858	0.784	1.646	1.272	-0.096	1.268
1.114	1.321	0.593	1.180	0.740	1.162	0.858	0.784	1.175	1.224	0.472	1.129
1.140	1.328	0.763	1.086	0.740	1.162	0.858	0.784	0.665	1.236	0.973	0.763
1.162	1.332	0.840	1.034	0.739	1.161	0.858	0.782	0.663	1.235	0.974	0.760
1.181	1.334	0.756	1.099	0.739	1.161	0.858	0.782	0.664	1.242	0.978	0.765
1.186	1.338	0.821	1.056	0.740	1.156	0.854	0.779	0.664	1.239	0.976	0.763
1.170	1.340	0.905	0.987	0.740	1.156	0.854	0.779	0.663	1.235	0.974	0.760
1.135	1.345	0.979	0.922	0.740	1.156	0.854	0.779	0.661	1.236	0.975	0.759
1.064	1.338	0.910	0.980	0.740	1.156	0.854	0.779	0.662	1.234	0.973	0.759
0.779	1.310	1.024	0.817	0.740	1.156	0.854	0.779	0.663	1.227	0.967	0.755
0.779	1.310	1.024	0.817	0.740	1.156	0.854	0.779	0.660	1.208	0.954	0.741
0.751	1.302	1.017	0.813	0.740	1.156	0.854	0.779	0.660	1.203	0.950	0.738
0.729	1.298	1.057	0.753	0.740	1.156	0.854	0.779	0.660	1.197	0.946	0.734
0.710	1.298	1.042	0.773	0.740	1.156	0.854	0.779	0.661	1.198	0.946	0.735
0.692	1.296	1.040	0.774	0.740	1.156	0.854	0.779	0.660	1.197	0.946	0.734
0.674	1.294	1.013	0.804	0.740	1.156	0.854	0.779	0.660	1.197	0.945	0.734
0.662	1.284	0.973	0.837	0.739	1.154	0.853	0.777	0.660	1.191	0.941	0.730
0.651	1.290	0.975	0.843	0.739	1.152	0.851	0.776	0.661	1.194	0.943	0.733
0.659	1.289	0.955	0.866	0.739	1.152	0.851	0.776	0.661	1.196	0.944	0.734
0.671	1.294	0.923	0.908	0.738	1.152	0.852	0.775	0.660	1.201	0.949	0.736
0.680	1.300	0.941	0.897	0.738	1.152	0.852	0.775	0.659	1.205	0.952	0.738
0.688	1.312	1.029	0.814	0.738	1.152	0.852	0.775	0.659	1.208	0.955	0.739
0.692	1.314	1.045	0.796	0.738	1.152	0.852	0.775	0.658	1.208	0.956	0.739
0.704	1.299	0.980	0.853	0.738	1.152	0.852	0.775	0.659	1.204	0.952	0.737
0.704	1.299	0.980	0.853	0.738	1.152	0.852	0.775	0.659	1.202	0.950	0.736
0.710	1.291	0.929	0.896	0.738	1.152	0.852	0.775	0.659	1.198	0.947	0.734
0.717	1.286	0.962	0.853	0.738	1.152	0.852	0.775	0.659	1.193	0.943	0.731
0.722	1.286	0.959	0.857	0.738	1.152	0.852	0.775	0.659	1.193	0.943	0.731
0.722	1.287	0.974	0.842	0.738	1.152	0.852	0.775	0.659	1.193	0.943	0.731
0.710	1.299	1.030	0.791	0.738	1.152	0.852	0.775	0.658	1.198	0.948	0.733
0.704	1.295	1.046	0.764	0.738	1.152	0.852	0.775	0.658	1.195	0.945	0.731
0.698	1.291	1.060	0.737	0.738	1.152	0.852	0.775	0.658	1.191	0.942	0.728
0.690	1.293	1.053	0.749	0.738	1.152	0.852	0.775	0.658	1.192	0.943	0.729
0.684	1.283	1.011	0.789	0.738	1.152	0.852	0.775	0.659	1.188	0.939	0.727
0.679	1.273	0.914	0.885	0.738	1.152	0.852	0.775	0.660	1.186	0.937	0.727
0.679	1.279	0.926	0.883	0.738	1.152	0.852	0.775	0.659	1.190	0.941	0.729
0.679	1.271	0.970	0.820	0.738	1.152	0.852	0.775	0.659	1.181	0.934	0.723
0.677	1.275	0.981	0.814	0.738	1.152	0.852	0.775	0.659	1.184	0.936	0.725
0.671	1.282	1.019	0.778	0.738	1.152	0.852	0.775	0.658	1.187	0.939	0.726
0.667	1.289	1.017	0.791	0.738	1.152	0.852	0.775	0.659	1.191	0.942	0.729
0.672	1.283	0.977	0.832	0.737	1.158	0.857	0.778	0.659	1.193	0.943	0.730
0.687	1.276	0.936	0.867	0.737	1.158	0.857	0.778	0.659	1.189	0.940	0.728
0.701	1.272	0.914	0.884	0.737	1.158	0.857	0.778	0.660	1.187	0.938	0.728
