phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
0.657	1.215	0.993	0.700	0.481	0.865	0.767	0.400	0.414	1.054	0.965	0.424
0.654	1.211	0.930	0.776	0.481	0.865	0.767	0.400	0.415	1.056	0.966	0.426
0.650	1.214	0.986	0.708	0.481	0.865	0.767	0.400	0.414	1.054	0.965	0.424
0.649	1.218	0.970	0.736	0.481	0.865	0.767	0.400	0.415	1.058	0.968	0.426
0.660	1.212	0.891	0.822	0.481	0.865	0.767	0.400	0.416	1.058	0.968	0.428
0.668	1.218	0.917	0.801	0.481	0.865	0.767	0.400	0.416	1.060	0.970	0.428
0.670	1.206	0.950	0.742	0.481	0.865	0.767	0.400	0.416	1.055	0.965	0.426
0.674	1.200	0.920	0.770	0.481	0.865	0.767	0.400	0.416	1.047	0.958	0.423
0.684	1.196	0.855	0.836	0.481	0.865	0.767	0.400	0.416	1.049	0.959	0.424
0.695	1.199	0.866	0.828	0.481	0.865	0.767	0.400	0.416	1.049	0.960	0.424
0.703	1.206	0.924	0.776	0.481	0.865	0.767	0.400	0.416	1.053	0.963	0.425
0.707	1.223	0.976	0.736	0.481	0.865	0.767	0.400	0.414	1.061	0.971	0.427
0.705	1.228	0.998	0.715	0.481	0.865	0.767	0.400	0.414	1.063	0.973	0.428
0.691	1.226	0.997	0.712	0.481	0.865	0.767	0.400	0.414	1.062	0.972	0.427
0.679	1.218	1.020	0.666	0.481	0.865	0.767	0.400	0.414	1.055	0.966	0.424
0.669	1.213	1.015	0.663	0.481	0.864	0.766	0.400	0.413	1.050	0.962	0.422
0.658	1.220	1.009	0.686	0.479	0.862	0.765	0.398	0.412	1.056	0.968	0.423
0.634	1.226	0.971	0.747	0.479	0.862	0.765	0.398	0.413	1.062	0.973	0.426
0.625	1.220	0.909	0.813	0.479	0.862	0.765	0.398	0.414	1.062	0.972	0.427
0.623	1.206	0.882	0.822	0.477	0.861	0.765	0.396	0.412	1.053	0.965	0.422
0.623	1.199	0.925	0.763	0.477	0.861	0.765	0.396	0.411	1.045	0.958	0.418
0.624	1.203	0.964	0.719	0.477	0.861	0.765	0.396	0.411	1.046	0.959	0.418
0.628	1.218	0.962	0.747	0.477	0.861	0.765	0.396	0.412	1.057	0.969	0.423
0.629	1.242	1.019	0.709	0.477	0.861	0.765	0.396	0.411	1.071	0.982	0.428
0.658	1.234	0.933	0.808	0.477	0.861	0.765	0.396	0.411	1.074	0.985	0.429
0.658	1.234	0.933	0.808	0.477	0.861	0.765	0.396	0.412	1.071	0.981	0.429
0.649	1.229	0.969	0.755	0.477	0.861	0.765	0.396	0.411	1.072	0.983	0.428
0.646	1.228	0.987	0.731	0.477	0.861	0.765	0.396	0.411	1.063	0.974	0.425
0.646	1.245	1.029	0.700	0.477	0.861	0.765	0.396	0.411	1.072	0.983	0.428
0.641	1.251	1.089	0.615	0.477	0.861	0.765	0.396	0.410	1.074	0.985	0.428
0.632	1.251	1.103	0.589	0.477	0.861	0.765	0.395	0.409	1.073	0.984	0.427
0.625	1.243	1.051	0.662	0.477	0.861	0.765	0.395	0.410	1.070	0.981	0.426
0.615	1.231	1.001	0.716	0.477	0.861	0.765	0.395	0.411	1.065	0.976	0.425
0.607	1.234	1.003	0.718	0.477	0.861	0.765	0.395	0.410	1.065	0.977	0.425
0.602	1.235	1.010	0.710	0.477	0.861	0.765	0.395	0.410	1.066	0.978	0.425
0.605	1.241	0.984	0.756	0.477	0.861	0.765	0.395	0.411	1.072	0.983	0.428
0.608	1.249	1.000	0.747	0.477	0.861	0.765	0.395	0.411	1.077	0.987	0.430
0.601	1.259	1.056	0.686	0.477	0.861	0.765	0.395	0.410	1.082	0.992	0.431
0.578	1.274	1.156	0.536	0.477	0.861	0.765	0.395	0.408	1.086	0.997	0.431
0.572	1.271	1.118	0.605	0.477	0.861	0.765	0.395	0.409	1.087	0.997	0.432
0.565	1.270	1.107	0.622	0.477	0.861	0.765	0.395	0.409	1.087	0.997	0.432
0.556	1.265	1.090	0.641	0.477	0.861	0.765	0.395	0.409	1.083	0.994	0.431
0.551	1.273	1.054	0.715	0.477	0.861	0.765	0.395	0.410	1.092	1.002	0.435
0.549	1.279	1.018	0.775	0.477	0.861	0.765	0.395	0.411	1.099	1.007	0.439
0.548	1.272	1.014	0.769	0.477	0.861	0.765	0.395	0.411	1.094	1.003	0.437
0.547	1.267	1.013	0.760	0.477	0.861	0.765	0.395	0.411	1.090	0.999	0.435
0.549	1.252	1.022	0.723	0.477	0.861	0.765	0.395	0.410	1.078	0.989	0.430
0.556	1.253	1.023	0.724	0.475	0.864	0.768	0.395	0.409	1.080	0.991	0.430
0.572	1.256	1.042	0.701	0.475	0.864	0.768	0.395	0.409	1.081	0.992	0.430
0.585	1.256	1.047	0.694	0.475	0.864	0.768	0.395	0.409	1.081	0.992	0.430
0.612	1.243	0.998	0.742	0.473	0.867	0.772	0.395	0.408	1.075	0.987	0.427
0.613	1.241	1.039	0.679	0.473	0.867	0.772	0.395	0.407	1.071	0.984	0.424
0.611	1.246	1.062	0.652	0.473	0.867	0.772	0.395	0.407	1.074	0.986	0.425
0.599	1.244	1.063	0.647	0.473	0.867	0.772	0.395	0.406	1.072	0.985	0.424
0.586	1.246	1.081	0.620	0.473	0.867	0.772	0.395	0.406	1.072	0.985	0.424
0.582	1.247	1.066	0.647	0.473	0.867	0.772	0.395	0.407	1.074	0.986	0.425
0.577	1.245	1.041	0.683	0.473	0.867	0.772	0.395	0.407	1.074	0.986	0.425
0.579	1.236	1.015	0.705	0.473	0.867	0.772	0.395	0.408	1.069	0.981	0.424
0.583	1.232	1.004	0.714	0.473	0.867	0.772	0.395	0.408	1.066	0.979	0.423
0.584	1.242	1.011	0.721	0.473	0.867	0.772	0.395	0.408	1.073	0.985	0.426
0.581	1.250	1.030	0.709	0.473	0.867	0.772	0.395	0.408	1.079	0.990	0.428
0.624	1.263	0.897	0.888	0.468	0.880	0.786	0.397	0.407	1.099	1.009	0.435
0.651	1.259	0.902	0.878	0.469	0.886	0.790	0.401	0.407	1.098	1.008	0.435
0.666	1.262	0.976	0.799	0.469	0.886	0.790	0.401	0.406	1.095	1.006	0.433
0.674	1.264	1.012	0.757	0.469	0.886	0.790	0.401	0.406	1.095	1.006	0.433
0.674	1.266	1.040	0.721	0.468	0.889	0.794	0.402	0.405	1.097	1.008	0.432
0.671	1.273	1.019	0.762	0.468	0.889	0.794	0.402	0.406	1.102	1.013	0.435
0.674	1.268	1.010	0.766	0.468	0.889	0.794	0.402	0.406	1.099	1.010	0.434
0.676	1.262	1.000	0.770	0.468	0.889	0.794	0.402	0.405	1.096	1.007	0.432
0.678	1.254	0.988	0.772	0.468	0.889	0.794	0.402	0.405	1.090	1.002	0.430
0.673	1.259	0.953	0.822	0.468	0.889	0.794	0.402	0.406	1.096	1.007	0.433
0.679	1.265	0.916	0.872	0.468	0.889	0.794	0.402	0.408	1.102	1.012	0.437
0.687	1.262	0.947	0.834	0.468	0.889	0.794	0.402	0.406	1.099	1.010	0.434
0.696	1.250	0.959	0.802	0.468	0.889	0.794	0.402	0.406	1.089	1.001	0.430
0.708	1.250	0.904	0.863	0.468	0.889	0.794	0.402	0.406	1.093	1.004	0.432
0.724	1.247	0.872	0.891	0.470	0.890	0.794	0.403	0.408	1.093	1.003	0.434
0.739	1.247	0.924	0.837	0.470	0.890	0.794	0.403	0.408	1.089	1.000	0.432
0.751	1.243	0.893	0.864	0.471	0.907	0.809	0.412	0.410	1.094	1.003	0.436
0.760	1.251	0.924	0.842	0.471	0.907	0.809	0.412	0.409	1.098	1.007	0.437
0.759	1.265	0.964	0.819	0.468	0.935	0.834	0.422	0.409	1.115	1.023	0.443
0.754	1.263	0.914	0.871	0.468	0.935	0.834	0.422	0.409	1.116	1.024	0.444
0.755	1.258	0.923	0.855	0.467	0.954	0.852	0.429	0.409	1.118	1.026	0.445
0.759	1.253	0.912	0.860	0.467	0.954	0.852	0.429	0.409	1.116	1.024	0.444
0.762	1.258	0.910	0.869	0.467	0.954	0.852	0.429	0.409	1.119	1.027	0.445
0.765	1.268	0.843	0.947	0.467	0.954	0.852	0.429	0.906	1.149	0.709	0.904
0.771	1.270	0.833	0.959	0.467	0.954	0.852	0.429	0.918	1.152	0.700	0.915
0.777	1.281	0.857	0.952	0.467	0.954	0.852	0.429	0.410	1.138	1.044	0.454
0.786	1.283	0.834	0.975	0.467	0.954	0.852	0.429	0.925	1.165	0.701	0.931
0.793	1.271	0.877	0.920	0.467	0.954	0.852	0.429	0.409	1.130	1.037	0.450
0.791	1.271	0.951	0.844	0.467	0.954	0.852	0.429	0.409	1.127	1.034	0.448
0.781	1.271	1.039	0.731	0.467	0.954	0.852	0.429	0.407	1.121	1.029	0.444
0.772	1.254	0.999	0.757	0.467	0.954	0.852	0.429	0.408	1.111	1.020	0.441
0.766	1.253	0.884	0.888	0.467	0.954	0.852	0.429	0.409	1.114	1.022	0.443
0.764	1.259	0.877	0.902	0.467	0.954	0.852	0.429	0.409	1.121	1.028	0.446
0.757	1.256	0.893	0.884	0.469	0.967	0.862	0.437	0.411	1.123	1.029	0.449
0.745	1.265	0.961	0.822	0.469	0.967	0.862	0.437	0.411	1.125	1.031	0.449
0.727	1.267	0.987	0.794	0.469	0.967	0.862	0.437	0.411	1.125	1.031	0.449
0.713	1.266	0.985	0.795	0.469	0.975	0.870	0.441	0.412	1.127	1.033	0.451
0.706	1.266	0.948	0.838	0.468	0.980	0.875	0.442	0.411	1.130	1.036	0.452
0.715	1.266	0.945	0.843	0.468	0.980	0.875	0.442	0.411	1.131	1.037	0.452
0.726	1.274	0.928	0.872	0.468	0.980	0.875	0.442	0.412	1.137	1.042	0.455
0.738	1.279	0.866	0.941	0.468	0.980	0.875	0.442	0.412	1.145	1.049	0.459
0.743	1.279	0.932	0.876	0.468	0.980	0.875	0.442	0.412	1.141	1.046	0.457
0.730	1.260	0.929	0.852	0.468	0.980	0.875	0.442	0.411	1.140	1.045	0.456
0.732	1.264	0.915	0.872	0.468	0.980	0.875	0.442	0.412	1.132	1.037	0.453
0.759	1.272	0.830	0.964	0.468	0.980	0.875	0.442	0.412	1.136	1.041	0.455
0.759	1.272	0.830	0.964	0.468	0.980	0.875	0.442	0.922	1.154	0.697	0.920
0.778	1.274	0.817	0.977	0.468	0.980	0.875	0.442	0.938	1.157	0.684	0.933
0.788	1.272	0.840	0.955	0.468	0.983	0.877	0.444	0.912	1.153	0.706	0.912
0.799	1.277	0.824	0.975	0.468	0.983	0.877	0.444	0.932	1.159	0.691	0.931
0.795	1.273	0.950	0.846	0.469	0.992	0.885	0.448	0.413	1.139	1.043	0.457
0.790	1.271	0.940	0.856	0.469	0.992	0.885	0.448	0.412	1.141	1.045	0.457
0.790	1.271	0.940	0.856	0.470	0.999	0.890	0.453	0.415	1.142	1.045	0.460
0.786	1.280	1.006	0.791	0.470	0.999	0.890	0.453	0.414	1.144	1.047	0.460
0.781	1.277	0.979	0.819	0.470	0.999	0.890	0.453	0.414	1.146	1.049	0.461
0.762	1.268	1.031	0.738	0.470	0.999	0.890	0.453	0.413	1.133	1.038	0.455
0.741	1.267	1.002	0.774	0.470	0.999	0.890	0.453	0.414	1.134	1.038	0.456
0.719	1.270	1.021	0.755	0.470	0.999	0.890	0.453	0.413	1.136	1.040	0.456
0.697	1.265	1.004	0.769	0.470	0.999	0.890	0.453	0.413	1.132	1.037	0.455
0.688	1.261	0.938	0.844	0.470	0.999	0.890	0.453	0.415	1.134	1.038	0.457
0.689	1.257	0.924	0.852	0.470	0.999	0.890	0.453	0.415	1.132	1.036	0.456
0.694	1.257	0.886	0.890	0.470	0.999	0.890	0.453	0.415	1.133	1.037	0.457
0.701	1.268	0.912	0.881	0.470	0.999	0.890	0.453	0.415	1.141	1.044	0.460
0.704	1.279	0.927	0.881	0.470	0.999	0.890	0.453	0.415	1.147	1.050	0.462
0.716	1.272	0.961	0.834	0.470	0.999	0.890	0.453	0.415	1.146	1.049	0.462
0.720	1.264	0.990	0.785	0.470	0.999	0.890	0.453	0.413	1.132	1.037	0.455
0.723	1.268	0.980	0.805	0.472	1.000	0.890	0.454	0.416	1.137	1.040	0.459
0.729	1.270	0.949	0.843	0.472	1.003	0.893	0.456	0.416	1.140	1.043	0.461
0.734	1.281	0.938	0.872	0.472	1.003	0.893	0.456	0.417	1.149	1.051	0.465
0.739	1.299	0.900	0.936	0.472	1.006	0.896	0.457	0.417	1.165	1.065	0.472
0.742	1.290	0.907	0.917	0.472	1.006	0.896	0.457	0.417	1.158	1.059	0.469
0.739	1.283	0.929	0.884	0.472	1.006	0.896	0.457	0.417	1.152	1.053	0.466
0.736	1.272	0.942	0.855	0.472	1.006	0.896	0.457	0.417	1.144	1.046	0.463
0.732	1.264	0.949	0.834	0.472	1.006	0.896	0.457	0.416	1.137	1.040	0.460
0.731	1.276	0.930	0.873	0.472	1.006	0.896	0.457	0.416	1.147	1.049	0.464
0.742	1.256	0.934	0.839	0.472	1.006	0.896	0.457	0.416	1.135	1.038	0.459
0.741	1.267	0.964	0.823	0.472	1.006	0.896	0.457	0.416	1.139	1.042	0.460
0.735	1.268	0.968	0.819	0.472	1.006	0.896	0.457	0.416	1.139	1.042	0.460
0.731	1.273	0.922	0.878	0.472	1.006	0.896	0.457	0.417	1.146	1.048	0.464
0.733	1.273	0.875	0.925	0.472	1.006	0.896	0.457	0.417	1.148	1.050	0.465
0.743	1.271	0.838	0.955	0.472	1.006	0.896	0.457	0.913	1.151	0.704	0.911
0.747	1.282	0.959	0.850	0.472	1.006	0.896	0.457	0.417	1.149	1.051	0.465
0.749	1.287	0.983	0.831	0.472	1.006	0.896	0.457	0.416	1.152	1.054	0.466
0.748	1.287	0.980	0.834	0.472	1.006	0.896	0.458	0.416	1.152	1.054	0.466
0.741	1.273	1.002	0.786	0.472	1.006	0.896	0.458	0.416	1.141	1.044	0.461
0.731	1.244	0.974	0.775	0.472	1.006	0.896	0.458	0.415	1.122	1.027	0.453
0.729	1.248	0.993	0.755	0.472	1.006	0.896	0.458	0.415	1.122	1.027	0.453
0.723	1.262	1.004	0.764	0.472	1.006	0.896	0.458	0.415	1.132	1.036	0.457
0.703	1.278	1.033	0.752	0.472	1.006	0.896	0.458	0.415	1.143	1.046	0.461
0.679	1.274	1.060	0.706	0.472	1.006	0.896	0.458	0.415	1.139	1.042	0.459
0.661	1.274	1.067	0.695	0.472	1.006	0.896	0.458	0.414	1.137	1.041	0.458
0.648	1.276	1.025	0.760	0.472	1.006	0.896	0.458	0.415	1.142	1.045	0.461
0.640	1.269	1.006	0.773	0.472	1.006	0.896	0.458	0.415	1.138	1.041	0.459
0.640	1.264	0.975	0.804	0.472	1.006	0.896	0.458	0.416	1.136	1.039	0.459
0.639	1.261	0.997	0.772	0.472	1.006	0.896	0.458	0.415	1.132	1.036	0.457
0.636	1.256	1.044	0.698	0.472	1.006	0.896	0.458	0.415	1.127	1.031	0.454
0.634	1.257	1.005	0.754	0.472	1.006	0.896	0.458	0.416	1.129	1.033	0.456
0.644	1.269	0.958	0.832	0.472	1.006	0.896	0.458	0.416	1.140	1.043	0.461
0.656	1.276	0.950	0.851	0.472	1.006	0.896	0.458	0.416	1.146	1.048	0.463
0.666	1.274	1.016	0.768	0.472	1.006	0.896	0.458	0.415	1.141	1.044	0.460
0.668	1.261	1.034	0.722	0.472	1.006	0.896	0.458	0.415	1.131	1.035	0.456
0.662	1.254	1.077	0.642	0.472	1.006	0.896	0.458	0.414	1.123	1.028	0.452
0.653	1.248	1.053	0.669	0.472	1.006	0.896	0.458	0.415	1.120	1.025	0.451
0.647	1.246	1.010	0.730	0.472	1.006	0.896	0.458	0.415	1.121	1.026	0.452
0.645	1.255	1.004	0.753	0.472	1.006	0.896	0.458	0.415	1.128	1.032	0.455
0.653	1.266	0.973	0.810	0.472	1.006	0.896	0.458	0.416	1.138	1.041	0.460
0.654	1.259	0.986	0.782	0.472	1.006	0.896	0.458	0.416	1.131	1.035	0.457
0.649	1.254	0.990	0.770	0.472	1.006	0.896	0.458	0.415	1.128	1.032	0.455
0.639	1.257	1.028	0.723	0.472	1.006	0.896	0.458	0.415	1.128	1.032	0.455
0.627	1.253	1.059	0.668	0.472	1.006	0.896	0.458	0.414	1.123	1.028	0.452
0.622	1.247	1.090	0.606	0.472	1.006	0.896	0.458	0.414	1.117	1.023	0.449
0.618	1.256	1.078	0.644	0.472	1.006	0.896	0.458	0.414	1.124	1.029	0.452
0.615	1.254	1.044	0.695	0.472	1.006	0.896	0.458	0.414	1.125	1.030	0.453
0.621	1.254	0.961	0.806	0.472	1.006	0.896	0.458	0.417	1.130	1.033	0.457
0.623	1.258	0.921	0.856	0.472	1.006	0.896	0.458	0.417	1.134	1.037	0.459
0.628	1.246	0.925	0.835	0.472	1.006	0.896	0.458	0.417	1.126	1.030	0.456
0.634	1.253	0.955	0.810	0.472	1.006	0.896	0.458	0.416	1.128	1.032	0.456
0.639	1.250	0.984	0.771	0.472	1.006	0.896	0.458	0.415	1.126	1.030	0.454
0.642	1.244	0.974	0.773	0.472	1.006	0.896	0.458	0.416	1.122	1.026	0.453
0.651	1.248	0.971	0.783	0.472	1.006	0.896	0.458	0.416	1.124	1.028	0.454
0.676	1.257	0.992	0.772	0.472	1.006	0.896	0.458	0.415	1.130	1.034	0.456
0.684	1.255	1.034	0.711	0.472	1.006	0.896	0.458	0.415	1.126	1.030	0.454
0.678	1.249	1.004	0.744	0.472	1.006	0.896	0.458	0.416	1.124	1.028	0.454
0.666	1.259	1.024	0.732	0.471	1.005	0.896	0.456	0.415	1.130	1.034	0.455
0.658	1.245	0.994	0.749	0.471	1.005	0.896	0.456	0.414	1.121	1.026	0.451
0.649	1.236	0.961	0.777	0.471	1.005	0.896	0.456	0.415	1.117	1.022	0.450
0.648	1.232	0.968	0.762	0.471	1.005	0.896	0.456	0.415	1.114	1.019	0.449
0.650	1.233	0.968	0.763	0.471	1.005	0.896	0.456	0.415	1.114	1.019	0.449
0.651	1.246	0.948	0.809	0.471	1.005	0.896	0.456	0.416	1.125	1.029	0.454
0.654	1.252	0.956	0.808	0.471	1.005	0.896	0.456	0.415	1.128	1.032	0.455
0.660	1.255	0.934	0.838	0.471	1.005	0.896	0.456	0.416	1.131	1.035	0.457
0.669	1.241	1.013	0.716	0.471	1.005	0.896	0.456	0.414	1.116	1.022	0.449
0.670	1.241	1.014	0.716	0.471	1.005	0.896	0.456	0.414	1.118	1.023	0.450
0.664	1.247	1.014	0.726	0.471	1.005	0.896	0.456	0.414	1.122	1.027	0.451
0.661	1.251	1.010	0.738	0.471	1.005	0.896	0.456	0.415	1.124	1.029	0.453
0.658	1.255	0.987	0.776	0.471	1.005	0.896	0.456	0.415	1.129	1.033	0.455
0.660	1.241	0.955	0.792	0.471	1.005	0.896	0.456	0.415	1.120	1.025	0.452
0.661	1.241	0.953	0.794	0.471	1.005	0.896	0.456	0.415	1.120	1.025	0.452
0.658	1.230	0.954	0.776	0.471	1.005	0.896	0.456	0.415	1.113	1.018	0.449
0.656	1.224	0.973	0.742	0.471	1.005	0.896	0.456	0.415	1.107	1.013	0.446
0.650	1.216	0.987	0.710	0.471	1.005	0.896	0.456	0.414	1.100	1.007	0.443
0.649	1.216	0.968	0.737	0.471	1.005	0.896	0.456	0.415	1.102	1.009	0.444
0.660	1.209	0.938	0.762	0.471	1.005	0.896	0.456	0.415	1.098	1.005	0.443
0.664	1.218	0.976	0.729	0.471	1.005	0.896	0.456	0.415	1.102	1.009	0.444
0.661	1.222	1.001	0.700	0.471	1.005	0.896	0.456	0.414	1.103	1.010	0.444
0.653	1.208	1.022	0.644	0.471	1.005	0.896	0.456	0.414	1.092	1.000	0.439
0.638	1.200	1.027	0.621	0.471	1.005	0.896	0.456	0.414	1.087	0.995	0.437
0.621	1.219	1.067	0.588	0.471	1.005	0.896	0.456	0.413	1.097	1.005	0.440
0.598	1.222	1.113	0.505	0.471	1.005	0.896	0.456	0.412	1.098	1.006	0.440
0.565	1.216	1.071	0.577	0.471	1.005	0.896	0.456	0.412	1.100	1.008	0.441
0.543	1.212	1.113	0.479	0.471	1.005	0.896	0.456	0.412	1.090	0.999	0.436
0.520	1.213	1.118	0.472	0.471	1.005	0.896	0.456	0.412	1.091	1.000	0.437
0.494	1.222	1.103	0.526	0.471	1.005	0.896	0.456	0.412	1.098	1.006	0.440
0.471	1.232	1.057	0.632	0.471	1.005	0.896	0.456	0.414	1.107	1.014	0.445
0.474	1.225	1.040	0.648	0.471	1.005	0.896	0.456	0.414	1.104	1.011	0.444
0.482	1.216	1.001	0.691	0.472	1.003	0.894	0.456	0.415	1.099	1.006	0.443
0.497	1.207	0.990	0.691	0.472	1.003	0.894	0.456	0.415	1.094	1.001	0.441
0.508	1.207	1.018	0.648	0.472	1.003	0.894	0.456	0.414	1.091	0.999	0.439
0.520	1.202	0.999	0.668	0.472	1.003	0.894	0.456	0.415	1.088	0.996	0.439
0.533	1.196	1.044	0.582	0.472	1.003	0.894	0.456	0.414	1.081	0.990	0.435
0.546	1.197	0.971	0.699	0.472	1.003	0.894	0.456	0.415	1.086	0.994	0.438
0.566	1.197	0.968	0.703	0.472	1.003	0.894	0.456	0.415	1.086	0.994	0.438
0.581	1.194	0.974	0.691	0.472	1.003	0.894	0.456	0.415	1.085	0.993	0.437
0.595	1.205	0.922	0.776	0.472	1.003	0.894	0.456	0.416	1.096	1.002	0.443
0.603	1.219	0.988	0.713	0.472	1.003	0.894	0.456	0.415	1.101	1.008	0.444
0.609	1.208	0.934	0.766	0.472	1.003	0.894	0.456	0.416	1.097	1.004	0.443
0.617	1.201	0.887	0.810	0.472	1.003	0.894	0.456	0.416	1.096	1.002	0.443
0.636	1.207	0.871	0.835	0.472	1.003	0.894	0.456	0.416	1.100	1.006	0.445
0.658	1.205	0.892	0.809	0.472	1.003	0.894	0.456	0.417	1.097	1.003	0.444
0.679	1.219	0.879	0.844	0.472	1.003	0.894	0.456	0.416	1.108	1.013	0.448
0.693	1.215	0.934	0.777	0.471	0.977	0.871	0.443	0.413	1.094	1.002	0.439
0.700	1.215	0.951	0.755	0.468	0.945	0.843	0.426	0.409	1.082	0.993	0.430
0.703	1.215	0.975	0.724	0.468	0.945	0.843	0.426	0.408	1.083	0.994	0.430
0.703	1.215	0.975	0.724	0.468	0.920	0.821	0.415	0.406	1.072	0.985	0.424
0.708	1.210	0.951	0.747	0.468	0.920	0.821	0.415	0.407	1.071	0.983	0.424
0.705	1.194	0.918	0.763	0.468	0.920	0.821	0.415	0.407	1.061	0.974	0.420
0.695	1.195	0.937	0.742	0.468	0.920	0.821	0.415	0.407	1.061	0.974	0.420
0.685	1.195	0.912	0.772	0.468	0.920	0.821	0.415	0.408	1.062	0.975	0.421
0.678	1.180	0.901	0.761	0.468	0.920	0.821	0.415	0.408	1.052	0.966	0.417
0.675	1.192	0.879	0.805	0.468	0.920	0.821	0.415	0.408	1.062	0.975	0.421
0.683	1.183	0.857	0.815	0.468	0.920	0.821	0.415	0.408	1.057	0.970	0.419
0.690	1.184	0.899	0.770	0.468	0.920	0.821	0.415	0.407	1.055	0.969	0.418
0.704	1.176	0.806	0.857	0.468	0.920	0.821	0.415	0.408	1.056	0.969	0.419
0.715	1.168	0.870	0.780	0.468	0.920	0.821	0.415	0.408	1.046	0.960	0.415
0.722	1.167	0.860	0.789	0.468	0.920	0.821	0.415	0.408	1.046	0.960	0.415
0.746	1.164	0.793	0.852	0.468	0.920	0.821	0.415	0.408	1.043	0.957	0.414
0.759	1.158	0.794	0.842	0.468	0.920	0.821	0.415	0.408	1.043	0.957	0.414
0.769	1.175	0.844	0.817	0.470	0.891	0.794	0.403	0.408	1.043	0.957	0.414
0.775	1.187	0.843	0.835	0.470	0.891	0.794	0.403	0.409	1.052	0.965	0.418
0.775	1.195	0.869	0.820	0.474	0.875	0.778	0.399	0.410	1.050	0.963	0.419
0.773	1.196	0.885	0.804	0.474	0.875	0.778	0.399	0.410	1.050	0.963	0.419
0.766	1.191	0.943	0.728	0.477	0.870	0.773	0.399	0.412	1.042	0.955	0.417
0.762	1.173	0.857	0.801	0.477	0.870	0.773	0.399	0.413	1.034	0.947	0.415
0.770	1.169	0.807	0.846	0.478	0.869	0.772	0.399	0.414	1.033	0.946	0.416
0.774	1.181	0.835	0.835	0.478	0.869	0.772	0.399	0.413	1.041	0.953	0.418
0.777	1.174	0.813	0.847	0.478	0.869	0.772	0.399	0.414	1.037	0.949	0.417
0.774	1.174	0.834	0.826	0.478	0.869	0.772	0.399	0.414	1.035	0.948	0.416
0.773	1.141	0.784	0.828	0.479	0.866	0.769	0.399	0.415	1.030	0.943	0.415
0.773	1.145	0.842	0.776	0.479	0.866	0.769	0.399	0.414	1.014	0.928	0.408
0.771	1.153	0.875	0.750	0.481	0.864	0.766	0.399	0.416	1.015	0.929	0.410
0.769	1.154	0.911	0.707	0.481	0.864	0.766	0.399	0.414	1.014	0.928	0.408
0.765	1.165	0.875	0.769	0.483	0.864	0.766	0.401	0.417	1.025	0.937	0.415
0.759	1.164	0.824	0.822	0.483	0.864	0.766	0.401	0.418	1.027	0.939	0.417
