phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
-0.325	2.630	2.524	-0.740	-0.344	2.767	2.605	-0.933	-0.326	2.617	2.479	-0.839
-0.321	2.624	2.484	-0.845	-0.344	2.767	2.605	-0.933	-0.326	2.616	2.478	-0.839
-0.322	2.615	2.492	-0.792	-0.344	2.767	2.605	-0.933	-0.326	2.607	2.469	-0.836
-0.319	2.614	2.490	-0.793	-0.344	2.767	2.605	-0.933	-0.327	2.606	2.468	-0.836
-0.316	2.614	2.500	-0.761	-0.344	2.767	2.605	-0.933	-0.326	2.605	2.468	-0.835
-0.309	2.613	2.526	-0.669	-0.344	2.767	2.605	-0.933	-0.326	2.605	2.468	-0.834
-0.288	2.622	2.564	-0.545	-0.344	2.767	2.605	-0.933	-0.326	2.610	2.473	-0.835
-0.288	2.622	2.564	-0.545	-0.344	2.767	2.605	-0.933	-0.325	2.610	2.473	-0.834
-0.278	2.631	2.570	-0.565	-0.344	2.767	2.605	-0.933	-0.326	2.616	2.479	-0.837
-0.273	2.628	2.545	-0.654	-0.344	2.767	2.605	-0.933	-0.326	2.615	2.477	-0.837
-0.272	2.627	2.506	-0.790	-0.344	2.767	2.605	-0.933	-0.327	2.615	2.477	-0.839
-0.281	2.640	2.451	-0.980	-0.344	2.767	2.605	-0.933	-0.327	2.625	2.486	-0.844
-0.287	2.638	2.450	-0.978	-0.344	2.767	2.605	-0.933	-0.327	2.624	2.485	-0.844
-0.296	2.644	2.458	-0.974	-0.344	2.767	2.605	-0.933	-0.327	2.629	2.489	-0.845
-0.307	2.635	2.458	-0.949	-0.344	2.767	2.605	-0.933	-0.327	2.622	2.483	-0.843
-0.321	2.626	2.416	-1.029	-0.344	2.767	2.605	-0.933	-0.328	2.617	2.478	-0.842
-0.336	2.618	2.433	-0.965	-0.344	2.768	2.606	-0.934	-0.327	2.610	2.472	-0.839
-0.354	2.617	2.423	-0.987	-0.344	2.768	2.606	-0.934	-0.327	2.610	2.472	-0.839
-0.365	2.625	2.436	-0.977	-0.344	2.768	2.606	-0.934	-0.327	2.616	2.477	-0.841
-0.371	2.640	2.478	-0.912	-0.344	2.768	2.606	-0.934	-0.327	2.626	2.487	-0.843
-0.368	2.645	2.524	-0.792	-0.344	2.768	2.606	-0.934	-0.327	2.628	2.489	-0.843
-0.360	2.644	2.514	-0.818	-0.344	2.768	2.606	-0.934	-0.327	2.627	2.488	-0.843
-0.347	2.630	2.506	-0.798	-0.344	2.768	2.606	-0.934	-0.327	2.617	2.479	-0.840
-0.341	2.620	2.488	-0.820	-0.344	2.768	2.606	-0.934	-0.327	2.611	2.473	-0.838
-0.334	2.618	2.503	-0.766	-0.344	2.768	2.606	-0.934	-0.327	2.609	2.471	-0.837
-0.325	2.615	2.510	-0.734	-0.344	2.768	2.606	-0.934	-0.326	2.608	2.470	-0.836
-0.314	2.615	2.525	-0.677	-0.344	2.768	2.606	-0.934	-0.326	2.606	2.469	-0.835
-0.308	2.620	2.498	-0.789	-0.344	2.768	2.606	-0.934	-0.327	2.611	2.473	-0.838
-0.305	2.617	2.474	-0.850	-0.344	2.768	2.606	-0.934	-0.327	2.609	2.471	-0.838
-0.309	2.632	2.440	-0.988	-0.344	2.768	2.606	-0.934	-0.327	2.621	2.482	-0.843
-0.318	2.624	2.550	-0.615	-0.344	2.769	2.607	-0.934	-0.327	2.622	2.483	-0.843
-0.313	2.624	2.540	-0.660	-0.344	2.769	2.607	-0.934	-0.326	2.613	2.475	-0.837
-0.312	2.609	2.514	-0.697	-0.344	2.769	2.607	-0.934	-0.326	2.603	2.466	-0.834
-0.314	2.604	2.502	-0.721	-0.344	2.769	2.607	-0.934	-0.326	2.599	2.462	-0.833
-0.318	2.598	2.459	-0.840	-0.344	2.769	2.607	-0.934	-0.327	2.598	2.460	-0.834
-0.318	2.606	2.475	-0.816	-0.344	2.769	2.607	-0.934	-0.327	2.602	2.464	-0.835
-0.317	2.618	2.454	-0.912	-0.344	2.769	2.607	-0.934	-0.327	2.610	2.472	-0.839
-0.311	2.629	2.481	-0.871	-0.344	2.769	2.607	-0.934	-0.327	2.619	2.480	-0.841
-0.309	2.626	2.473	-0.883	-0.344	2.769	2.607	-0.934	-0.327	2.616	2.477	-0.840
-0.313	2.627	2.436	-0.984	-0.344	2.769	2.607	-0.934	-0.327	2.618	2.479	-0.842
-0.320	2.625	2.485	-0.844	-0.344	2.769	2.607	-0.934	-0.327	2.615	2.476	-0.840
-0.324	2.625	2.522	-0.726	-0.346	2.771	2.607	-0.939	-0.328	2.614	2.475	-0.842
-0.319	2.624	2.557	-0.586	-0.348	2.772	2.606	-0.944	-0.329	2.613	2.473	-0.844
-0.308	2.640	2.519	-0.790	-0.348	2.772	2.606	-0.944	-0.330	2.626	2.484	-0.851
-0.308	2.634	2.492	-0.853	-0.348	2.771	2.605	-0.944	-0.331	2.622	2.480	-0.851
-0.310	2.644	2.468	-0.949	-0.348	2.771	2.605	-0.944	-0.331	2.630	2.487	-0.854
-0.311	2.640	2.502	-0.841	-0.348	2.771	2.605	-0.944	-0.331	2.625	2.483	-0.852
-0.312	2.641	2.476	-0.918	-0.348	2.771	2.605	-0.944	-0.331	2.627	2.485	-0.853
-0.316	2.638	2.404	-1.088	-0.348	2.771	2.605	-0.944	-0.332	2.627	2.484	-0.855
-0.321	2.622	2.407	-1.039	-0.348	2.771	2.605	-0.944	-0.331	2.615	2.473	-0.851
-0.341	2.606	2.489	-0.773	-0.348	2.771	2.605	-0.944	-0.331	2.603	2.462	-0.846
-0.341	2.606	2.489	-0.773	-0.348	2.771	2.605	-0.944	-0.330	2.602	2.462	-0.843
-0.347	2.614	2.530	-0.657	-0.348	2.771	2.605	-0.944	-0.330	2.606	2.466	-0.844
-0.343	2.626	2.537	-0.677	-0.348	2.771	2.605	-0.944	-0.329	2.615	2.474	-0.846
-0.338	2.634	2.516	-0.777	-0.348	2.771	2.605	-0.944	-0.330	2.620	2.479	-0.849
-0.324	2.612	2.502	-0.748	-0.348	2.769	2.603	-0.944	-0.330	2.605	2.464	-0.844
-0.314	2.613	2.533	-0.641	-0.348	2.769	2.603	-0.944	-0.330	2.605	2.465	-0.843
-0.300	2.621	2.535	-0.668	-0.348	2.769	2.603	-0.944	-0.330	2.612	2.471	-0.846
-0.286	2.619	2.516	-0.724	-0.348	2.769	2.603	-0.944	-0.330	2.610	2.469	-0.846
-0.272	2.624	2.536	-0.674	-0.348	2.768	2.602	-0.944	-0.330	2.613	2.472	-0.846
-0.265	2.625	2.535	-0.684	-0.348	2.768	2.602	-0.944	-0.330	2.614	2.473	-0.847
-0.266	2.626	2.508	-0.779	-0.348	2.768	2.602	-0.944	-0.330	2.614	2.473	-0.848
-0.272	2.628	2.491	-0.837	-0.348	2.768	2.602	-0.944	-0.330	2.617	2.475	-0.849
-0.280	2.619	2.459	-0.902	-0.348	2.768	2.602	-0.944	-0.331	2.612	2.470	-0.848
-0.285	2.624	2.471	-0.882	-0.348	2.768	2.602	-0.944	-0.331	2.614	2.472	-0.849
-0.292	2.615	2.500	-0.767	-0.348	2.768	2.602	-0.944	-0.330	2.607	2.466	-0.846
-0.296	2.624	2.514	-0.751	-0.348	2.768	2.602	-0.944	-0.330	2.613	2.472	-0.847
-0.300	2.628	2.514	-0.768	-0.348	2.768	2.602	-0.944	-0.330	2.617	2.475	-0.849
-0.308	2.629	2.482	-0.867	-0.348	2.768	2.602	-0.944	-0.331	2.618	2.476	-0.850
-0.316	2.628	2.495	-0.825	-0.348	2.768	2.602	-0.944	-0.330	2.617	2.475	-0.849
-0.324	2.635	2.460	-0.944	-0.348	2.768	2.602	-0.944	-0.331	2.623	2.480	-0.853
-0.330	2.624	2.480	-0.858	-0.348	2.767	2.601	-0.945	-0.331	2.614	2.472	-0.849
-0.325	2.633	2.529	-0.731	-0.348	2.767	2.601	-0.945	-0.330	2.618	2.477	-0.849
-0.316	2.642	2.547	-0.703	-0.348	2.767	2.601	-0.945	-0.330	2.625	2.483	-0.851
-0.310	2.640	2.569	-0.607	-0.348	2.766	2.600	-0.945	-0.330	2.623	2.481	-0.850
-0.305	2.631	2.540	-0.685	-0.348	2.766	2.600	-0.945	-0.330	2.617	2.475	-0.849
-0.302	2.611	2.504	-0.741	-0.348	2.766	2.600	-0.945	-0.330	2.604	2.463	-0.845
-0.296	2.611	2.489	-0.789	-0.348	2.766	2.600	-0.945	-0.331	2.604	2.463	-0.846
-0.288	2.612	2.520	-0.686	-0.348	2.766	2.600	-0.945	-0.330	2.604	2.463	-0.844
-0.276	2.607	2.548	-0.553	-0.348	2.766	2.600	-0.945	-0.330	2.600	2.460	-0.842
-0.263	2.616	2.547	-0.595	-0.348	2.766	2.600	-0.945	-0.330	2.605	2.465	-0.844
-0.255	2.618	2.556	-0.566	-0.348	2.766	2.600	-0.945	-0.330	2.607	2.467	-0.844
-0.253	2.626	2.555	-0.603	-0.348	2.766	2.600	-0.945	-0.330	2.612	2.471	-0.846
-0.256	2.618	2.534	-0.658	-0.348	2.766	2.600	-0.945	-0.330	2.608	2.467	-0.845
-0.255	2.607	2.525	-0.649	-0.348	2.766	2.600	-0.945	-0.330	2.600	2.460	-0.843
-0.253	2.603	2.513	-0.679	-0.348	2.766	2.600	-0.945	-0.330	2.599	2.458	-0.843
-0.251	2.605	2.523	-0.648	-0.348	2.766	2.600	-0.945	-0.330	2.599	2.459	-0.842
-0.246	2.621	2.534	-0.671	-0.348	2.766	2.600	-0.945	-0.330	2.610	2.469	-0.846
-0.246	2.607	2.552	-0.531	-0.348	2.766	2.600	-0.945	-0.330	2.599	2.459	-0.841
-0.242	2.602	2.545	-0.543	-0.348	2.766	2.600	-0.945	-0.330	2.597	2.457	-0.841
-0.240	2.602	2.556	-0.483	-0.348	2.766	2.600	-0.945	-0.330	2.596	2.456	-0.840
-0.237	2.604	2.551	-0.524	-0.348	2.766	2.600	-0.945	-0.330	2.598	2.458	-0.841
-0.230	2.608	2.548	-0.556	-0.348	2.766	2.600	-0.944	-0.330	2.600	2.460	-0.842
-0.224	2.607	2.560	-0.491	-0.349	2.765	2.598	-0.945	-0.330	2.599	2.459	-0.841
-0.222	2.604	2.515	-0.673	-0.349	2.765	2.598	-0.945	-0.331	2.598	2.457	-0.843
-0.238	2.621	2.484	-0.835	-0.349	2.765	2.598	-0.945	-0.331	2.607	2.466	-0.847
-0.238	2.621	2.484	-0.835	-0.349	2.765	2.598	-0.945	-0.331	2.611	2.469	-0.849
-0.250	2.630	2.463	-0.920	-0.349	2.765	2.598	-0.945	-0.332	2.618	2.475	-0.852
-0.279	2.629	2.482	-0.865	-0.349	2.765	2.598	-0.945	-0.331	2.616	2.474	-0.851
-0.287	2.635	2.529	-0.739	-0.349	2.765	2.598	-0.945	-0.331	2.619	2.477	-0.851
-0.294	2.636	2.526	-0.755	-0.349	2.765	2.598	-0.945	-0.331	2.620	2.478	-0.851
-0.304	2.640	2.513	-0.807	-0.349	2.765	2.598	-0.945	-0.331	2.624	2.481	-0.853
-0.314	2.637	2.465	-0.938	-0.349	2.765	2.598	-0.944	-0.332	2.623	2.480	-0.854
-0.321	2.632	2.487	-0.859	-0.349	2.765	2.598	-0.944	-0.331	2.618	2.476	-0.851
-0.322	2.620	2.491	-0.812	-0.349	2.765	2.598	-0.945	-0.331	2.610	2.468	-0.848
-0.320	2.610	2.507	-0.728	-0.349	2.765	2.598	-0.945	-0.331	2.603	2.462	-0.845
-0.312	2.602	2.490	-0.754	-0.352	2.710	2.543	-0.935	-0.334	2.579	2.437	-0.845
-0.301	2.612	2.520	-0.684	-0.352	2.710	2.543	-0.935	-0.333	2.585	2.443	-0.846
-0.289	2.626	2.538	-0.677	-0.352	2.710	2.543	-0.935	-0.334	2.596	2.453	-0.850
-0.287	2.628	2.532	-0.702	-0.352	2.710	2.543	-0.935	-0.334	2.596	2.453	-0.850
-0.287	2.620	2.506	-0.765	-0.352	2.710	2.543	-0.935	-0.334	2.592	2.449	-0.849
-0.286	2.616	2.472	-0.855	-0.352	2.710	2.543	-0.935	-0.334	2.589	2.446	-0.850
-0.283	2.606	2.487	-0.778	-0.352	2.710	2.543	-0.935	-0.334	2.583	2.440	-0.846
-0.278	2.602	2.506	-0.700	-0.352	2.710	2.543	-0.935	-0.333	2.579	2.437	-0.844
-0.271	2.603	2.515	-0.671	-0.352	2.710	2.543	-0.935	-0.333	2.579	2.437	-0.844
-0.271	2.604	2.506	-0.708	-0.352	2.710	2.543	-0.935	-0.334	2.580	2.438	-0.845
-0.275	2.614	2.499	-0.767	-0.347	2.763	2.599	-0.939	-0.329	2.605	2.466	-0.841
-0.284	2.626	2.478	-0.871	-0.347	2.763	2.599	-0.939	-0.329	2.614	2.474	-0.845
-0.309	2.633	2.429	-1.016	-0.349	2.766	2.600	-0.945	-0.331	2.616	2.474	-0.851
-0.319	2.626	2.439	-0.974	-0.349	2.766	2.600	-0.945	-0.332	2.617	2.474	-0.852
-0.322	2.625	2.486	-0.842	-0.349	2.766	2.600	-0.945	-0.331	2.614	2.472	-0.850
-0.321	2.625	2.495	-0.815	-0.349	2.766	2.600	-0.945	-0.331	2.614	2.472	-0.849
-0.321	2.619	2.517	-0.723	-0.349	2.766	2.600	-0.945	-0.331	2.609	2.468	-0.847
-0.325	2.627	2.497	-0.818	-0.349	2.766	2.600	-0.945	-0.331	2.616	2.474	-0.850
-0.330	2.625	2.475	-0.875	-0.349	2.766	2.600	-0.945	-0.331	2.614	2.472	-0.850
-0.333	2.627	2.487	-0.846	-0.349	2.766	2.600	-0.945	-0.331	2.615	2.473	-0.850
-0.335	2.629	2.452	-0.947	-0.349	2.766	2.600	-0.945	-0.332	2.618	2.475	-0.852
-0.336	2.638	2.448	-0.981	-0.349	2.766	2.600	-0.945	-0.332	2.624	2.481	-0.854
-0.334	2.633	2.498	-0.832	-0.349	2.766	2.600	-0.945	-0.331	2.619	2.477	-0.851
-0.327	2.629	2.519	-0.752	-0.349	2.766	2.600	-0.945	-0.331	2.616	2.474	-0.849
-0.323	2.619	2.484	-0.830	-0.349	2.767	2.601	-0.945	-0.331	2.610	2.468	-0.848
-0.328	2.625	2.493	-0.820	-0.349	2.767	2.601	-0.945	-0.331	2.614	2.472	-0.850
-0.331	2.628	2.504	-0.795	-0.349	2.767	2.601	-0.945	-0.331	2.616	2.474	-0.850
-0.331	2.634	2.501	-0.826	-0.349	2.767	2.601	-0.945	-0.331	2.620	2.478	-0.852
