phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
0.727	2.695	2.047	1.753	0.421	2.715	2.479	1.108	0.403	2.657	2.445	1.041
0.728	2.692	2.117	1.663	0.419	2.709	2.475	1.103	0.401	2.651	2.441	1.035
0.724	2.698	2.142	1.640	0.419	2.709	2.475	1.103	0.401	2.655	2.444	1.036
0.717	2.702	2.152	1.633	0.419	2.709	2.475	1.103	0.401	2.657	2.446	1.037
0.709	2.698	2.127	1.660	0.419	2.709	2.475	1.103	0.401	2.656	2.445	1.037
0.695	2.699	2.137	1.648	0.419	2.709	2.475	1.103	0.401	2.656	2.445	1.037
0.682	2.696	2.161	1.611	0.419	2.709	2.475	1.103	0.401	2.652	2.442	1.035
0.670	2.689	2.189	1.561	0.419	2.709	2.475	1.103	0.400	2.647	2.438	1.032
0.663	2.692	2.124	1.653	0.419	2.709	2.475	1.103	0.401	2.651	2.441	1.035
0.667	2.701	1.946	1.873	0.419	2.709	2.475	1.103	0.402	2.655	2.444	1.038
0.680	2.708	1.911	1.918	0.419	2.709	2.475	1.103	0.403	2.667	2.454	1.045
0.693	2.706	1.933	1.892	0.419	2.709	2.475	1.103	0.402	2.665	2.452	1.043
0.702	2.704	1.965	1.858	0.419	2.709	2.475	1.103	0.402	2.665	2.452	1.043
0.707	2.699	2.106	1.689	0.419	2.709	2.475	1.103	0.401	2.657	2.446	1.038
0.710	2.696	2.122	1.663	0.419	2.709	2.475	1.103	0.401	2.654	2.443	1.036
0.719	2.697	2.105	1.687	0.419	2.709	2.475	1.103	0.401	2.656	2.445	1.038
0.719	2.697	2.105	1.687	0.419	2.709	2.475	1.103	0.401	2.656	2.445	1.037
0.717	2.694	2.077	1.715	0.419	2.709	2.475	1.103	0.401	2.654	2.443	1.037
0.699	2.692	2.081	1.708	0.419	2.709	2.475	1.103	0.401	2.652	2.442	1.035
0.688	2.686	2.060	1.724	0.419	2.709	2.475	1.103	0.401	2.649	2.438	1.035
0.681	2.689	2.099	1.680	0.417	2.704	2.472	1.094	0.398	2.647	2.440	1.027
0.682	2.701	2.028	1.783	0.415	2.699	2.470	1.088	0.397	2.656	2.449	1.028
0.685	2.705	2.032	1.785	0.415	2.699	2.470	1.088	0.397	2.659	2.452	1.029
0.691	2.708	1.993	1.833	0.416	2.650	2.424	1.071	0.399	2.646	2.439	1.027
0.699	2.707	1.904	1.923	0.416	2.650	2.424	1.071	0.399	2.648	2.440	1.028
0.707	2.700	1.978	1.838	0.416	2.650	2.424	1.071	0.398	2.642	2.435	1.025
0.712	2.693	2.041	1.757	0.416	2.650	2.424	1.071	0.398	2.635	2.429	1.021
0.714	2.681	2.101	1.666	0.416	2.650	2.424	1.071	0.397	2.626	2.421	1.016
0.712	2.684	2.151	1.605	0.416	2.650	2.424	1.071	0.397	2.626	2.421	1.016
0.713	2.684	2.022	1.765	0.416	2.650	2.424	1.071	0.398	2.629	2.424	1.019
0.715	2.686	2.015	1.776	0.416	2.650	2.424	1.071	0.398	2.631	2.425	1.020
0.716	2.686	1.989	1.805	0.416	2.650	2.424	1.071	0.399	2.631	2.425	1.021
0.714	2.688	2.029	1.763	0.416	2.650	2.424	1.071	0.398	2.632	2.426	1.020
0.708	2.681	2.075	1.697	0.416	2.650	2.424	1.071	0.398	2.626	2.421	1.017
0.702	2.688	2.092	1.688	0.416	2.650	2.424	1.071	0.398	2.630	2.425	1.019
0.694	2.695	2.176	1.590	0.416	2.650	2.424	1.071	0.397	2.633	2.428	1.018
0.688	2.700	2.190	1.578	0.416	2.650	2.424	1.071	0.397	2.636	2.431	1.019
0.688	2.704	2.107	1.694	0.417	2.604	2.380	1.056	0.399	2.626	2.420	1.019
0.691	2.703	2.016	1.800	0.417	2.604	2.380	1.056	0.399	2.627	2.421	1.021
0.692	2.696	2.018	1.788	0.417	2.604	2.381	1.056	0.399	2.623	2.417	1.019
0.687	2.695	1.989	1.819	0.417	2.604	2.381	1.056	0.399	2.619	2.414	1.017
0.689	2.700	1.992	1.823	0.417	2.605	2.381	1.056	0.399	2.627	2.420	1.021
0.693	2.707	1.992	1.833	0.417	2.605	2.381	1.056	0.399	2.632	2.425	1.023
0.696	2.708	2.066	1.750	0.417	2.605	2.381	1.056	0.399	2.630	2.424	1.021
0.697	2.702	2.150	1.637	0.417	2.605	2.381	1.056	0.398	2.624	2.419	1.018
0.701	2.702	2.095	1.707	0.417	2.605	2.381	1.056	0.399	2.626	2.420	1.019
0.705	2.708	2.029	1.793	0.417	2.605	2.381	1.056	0.399	2.631	2.424	1.022
0.713	2.708	1.896	1.933	0.417	2.605	2.381	1.056	0.400	2.635	2.427	1.026
0.721	2.705	1.868	1.956	0.417	2.605	2.381	1.056	0.400	2.633	2.425	1.025
0.730	2.697	1.901	1.912	0.417	2.605	2.381	1.056	0.400	2.626	2.419	1.022
0.741	2.695	1.931	1.880	0.417	2.605	2.381	1.056	0.400	2.625	2.418	1.021
0.744	2.698	1.920	1.896	0.417	2.605	2.381	1.056	0.400	2.627	2.420	1.022
0.752	2.697	1.895	1.920	0.417	2.605	2.381	1.056	0.400	2.627	2.420	1.023
0.773	2.708	1.956	1.873	0.417	2.605	2.381	1.056	0.400	2.632	2.425	1.024
0.773	2.708	1.956	1.873	0.417	2.605	2.381	1.056	0.399	2.633	2.426	1.024
0.781	2.712	1.885	1.950	0.417	2.605	2.381	1.056	0.400	2.638	2.430	1.027
0.786	2.713	1.848	1.986	0.417	2.605	2.381	1.056	0.400	2.639	2.431	1.028
0.789	2.708	1.796	2.026	0.417	2.605	2.381	1.056	0.401	2.637	2.428	1.028
0.792	2.701	1.881	1.938	0.417	2.605	2.381	1.056	0.400	2.630	2.423	1.024
0.786	2.696	1.993	1.815	0.417	2.605	2.381	1.056	0.399	2.623	2.417	1.020
0.785	2.699	1.958	1.857	0.417	2.604	2.381	1.056	0.399	2.627	2.420	1.021
0.779	2.705	2.018	1.800	0.417	2.604	2.381	1.056	0.399	2.629	2.422	1.022
0.772	2.712	2.103	1.712	0.417	2.604	2.381	1.056	0.399	2.632	2.426	1.022
0.765	2.716	2.136	1.678	0.417	2.604	2.381	1.056	0.398	2.634	2.428	1.022
0.755	2.716	2.139	1.673	0.417	2.604	2.381	1.056	0.399	2.633	2.427	1.022
0.743	2.716	2.084	1.742	0.417	2.604	2.381	1.056	0.399	2.636	2.429	1.023
0.730	2.702	2.073	1.733	0.417	2.604	2.381	1.056	0.399	2.626	2.420	1.020
0.717	2.706	2.070	1.742	0.417	2.604	2.381	1.056	0.399	2.628	2.422	1.021
0.713	2.705	2.036	1.781	0.417	2.604	2.381	1.056	0.399	2.628	2.422	1.021
0.711	2.701	1.971	1.846	0.417	2.604	2.381	1.056	0.399	2.631	2.424	1.023
0.711	2.701	1.971	1.846	0.417	2.604	2.381	1.056	0.399	2.631	2.424	1.023
0.712	2.698	2.060	1.742	0.417	2.604	2.381	1.056	0.399	2.623	2.417	1.019
0.713	2.697	2.082	1.714	0.417	2.604	2.381	1.056	0.399	2.622	2.416	1.018
0.713	2.701	2.064	1.742	0.417	2.604	2.381	1.056	0.399	2.625	2.419	1.020
0.713	2.696	2.077	1.718	0.417	2.604	2.381	1.056	0.399	2.622	2.416	1.018
0.711	2.688	2.131	1.638	0.417	2.604	2.381	1.056	0.398	2.615	2.410	1.014
0.706	2.690	2.100	1.681	0.417	2.604	2.381	1.056	0.399	2.617	2.412	1.016
0.699	2.696	2.096	1.695	0.417	2.604	2.381	1.056	0.399	2.620	2.415	1.017
0.694	2.697	2.071	1.727	0.417	2.604	2.381	1.056	0.399	2.622	2.416	1.018
0.689	2.702	2.072	1.734	0.417	2.604	2.381	1.056	0.399	2.626	2.420	1.020
0.685	2.709	2.080	1.734	0.417	2.604	2.381	1.056	0.399	2.630	2.424	1.021
0.687	2.708	2.043	1.777	0.417	2.605	2.381	1.056	0.399	2.631	2.424	1.022
0.691	2.704	1.985	1.836	0.417	2.605	2.381	1.056	0.399	2.630	2.423	1.022
0.696	2.701	2.024	1.789	0.417	2.605	2.381	1.056	0.399	2.627	2.420	1.021
0.697	2.706	2.175	1.609	0.417	2.605	2.381	1.056	0.398	2.626	2.421	1.018
0.695	2.717	2.198	1.596	0.417	2.605	2.381	1.056	0.398	2.633	2.427	1.020
0.694	2.719	2.146	1.670	0.417	2.605	2.381	1.056	0.398	2.637	2.430	1.023
0.690	2.710	2.163	1.633	0.417	2.605	2.381	1.056	0.398	2.630	2.424	1.020
0.685	2.709	2.086	1.728	0.417	2.605	2.381	1.056	0.399	2.630	2.424	1.021
0.682	2.708	2.139	1.661	0.417	2.605	2.381	1.056	0.398	2.629	2.423	1.020
0.676	2.705	2.130	1.667	0.417	2.605	2.381	1.056	0.398	2.627	2.421	1.019
0.653	2.705	2.092	1.714	0.417	2.605	2.381	1.056	0.398	2.625	2.420	1.018
0.653	2.705	2.092	1.714	0.417	2.605	2.381	1.056	0.399	2.627	2.421	1.020
0.664	2.698	2.073	1.726	0.417	2.605	2.381	1.056	0.399	2.625	2.419	1.020
0.664	2.698	2.073	1.726	0.417	2.605	2.381	1.056	0.399	2.623	2.417	1.018
0.666	2.704	2.177	1.604	0.417	2.605	2.381	1.056	0.398	2.625	2.420	1.018
0.665	2.701	2.168	1.610	0.417	2.605	2.381	1.056	0.398	2.622	2.417	1.017
0.664	2.695	2.145	1.631	0.416	2.650	2.424	1.071	0.397	2.633	2.428	1.019
0.663	2.691	2.104	1.676	0.416	2.650	2.424	1.071	0.398	2.631	2.426	1.019
0.669	2.700	2.071	1.732	0.413	2.694	2.468	1.082	0.395	2.654	2.449	1.022
0.679	2.699	1.971	1.843	0.413	2.694	2.468	1.082	0.396	2.655	2.450	1.024
0.694	2.704	1.802	2.016	0.415	2.697	2.469	1.086	0.398	2.664	2.456	1.033
0.704	2.709	2.001	1.826	0.415	2.697	2.469	1.086	0.397	2.662	2.455	1.030
0.706	2.712	2.014	1.816	0.415	2.697	2.469	1.086	0.397	2.664	2.457	1.030
0.707	2.710	2.120	1.687	0.415	2.697	2.469	1.086	0.396	2.659	2.453	1.027
0.718	2.707	1.992	1.834	0.415	2.697	2.469	1.086	0.397	2.662	2.455	1.030
0.725	2.708	2.048	1.771	0.415	2.697	2.469	1.086	0.397	2.660	2.453	1.028
0.733	2.707	2.062	1.753	0.415	2.697	2.469	1.086	0.397	2.660	2.453	1.028
0.739	2.708	1.971	1.857	0.415	2.697	2.469	1.086	0.398	2.663	2.455	1.031
0.739	2.708	1.971	1.857	0.415	2.697	2.469	1.086	0.397	2.662	2.455	1.030
0.734	2.705	1.975	1.849	0.415	2.697	2.469	1.086	0.398	2.660	2.453	1.030
0.730	2.705	1.987	1.834	0.415	2.697	2.469	1.086	0.397	2.659	2.452	1.029
0.729	2.704	2.015	1.803	0.415	2.697	2.469	1.086	0.397	2.659	2.452	1.028
0.732	2.691	2.011	1.787	0.415	2.697	2.469	1.086	0.397	2.649	2.443	1.024
0.735	2.687	2.045	1.743	0.415	2.697	2.469	1.086	0.397	2.646	2.440	1.023
0.733	2.689	2.092	1.689	0.415	2.697	2.469	1.086	0.397	2.646	2.441	1.022
0.732	2.690	2.064	1.725	0.415	2.697	2.469	1.086	0.397	2.648	2.442	1.023
0.724	2.687	2.007	1.786	0.415	2.698	2.469	1.087	0.397	2.647	2.441	1.024
0.720	2.694	2.021	1.781	0.415	2.697	2.469	1.086	0.397	2.651	2.445	1.025
0.718	2.696	1.977	1.833	0.415	2.697	2.469	1.086	0.397	2.654	2.447	1.027
0.720	2.707	1.904	1.923	0.415	2.697	2.469	1.086	0.398	2.663	2.455	1.032
0.725	2.701	1.933	1.886	0.413	2.695	2.468	1.082	0.396	2.658	2.452	1.025
0.728	2.696	2.004	1.804	0.413	2.695	2.468	1.082	0.396	2.653	2.448	1.023
0.730	2.698	2.017	1.792	0.413	2.695	2.468	1.082	0.396	2.654	2.449	1.023
0.734	2.691	2.029	1.767	0.413	2.695	2.468	1.082	0.395	2.648	2.444	1.020
0.736	2.696	2.027	1.776	0.413	2.695	2.468	1.082	0.396	2.652	2.447	1.022
0.739	2.695	2.065	1.732	0.413	2.695	2.468	1.082	0.395	2.656	2.451	1.023
0.741	2.701	2.008	1.806	0.413	2.695	2.468	1.082	0.396	2.656	2.451	1.024
0.740	2.696	1.965	1.846	0.413	2.695	2.468	1.082	0.396	2.653	2.448	1.023
0.735	2.710	2.076	1.741	0.413	2.695	2.468	1.082	0.395	2.660	2.455	1.024
0.725	2.709	2.122	1.684	0.413	2.695	2.468	1.082	0.395	2.659	2.454	1.023
0.710	2.708	2.246	1.513	0.413	2.695	2.468	1.082	0.394	2.655	2.451	1.020
0.698	2.709	2.170	1.622	0.413	2.695	2.468	1.082	0.395	2.657	2.453	1.022
0.688	2.698	2.159	1.618	0.413	2.695	2.468	1.082	0.395	2.650	2.446	1.019
0.679	2.696	2.115	1.671	0.413	2.695	2.468	1.082	0.395	2.649	2.445	1.019
0.677	2.691	2.005	1.795	0.413	2.695	2.468	1.082	0.396	2.649	2.444	1.021
0.673	2.712	2.050	1.775	0.413	2.695	2.468	1.082	0.395	2.651	2.447	1.021
0.670	2.715	2.042	1.790	0.413	2.695	2.468	1.082	0.396	2.665	2.459	1.027
0.670	2.713	2.004	1.828	0.413	2.695	2.468	1.082	0.396	2.664	2.458	1.027
0.680	2.717	1.858	1.981	0.411	2.693	2.468	1.077	0.395	2.670	2.464	1.028
0.714	2.695	1.968	1.841	0.411	2.693	2.468	1.077	0.395	2.654	2.450	1.020
0.726	2.699	2.048	1.758	0.411	2.693	2.468	1.077	0.394	2.653	2.450	1.018
0.731	2.698	2.079	1.720	0.411	2.693	2.468	1.077	0.394	2.652	2.449	1.017
0.728	2.702	2.075	1.731	0.411	2.693	2.468	1.077	0.394	2.654	2.451	1.018
0.727	2.710	2.138	1.665	0.411	2.693	2.468	1.077	0.393	2.658	2.455	1.019
0.725	2.700	2.030	1.781	0.411	2.693	2.468	1.077	0.394	2.654	2.451	1.019
0.716	2.709	2.112	1.697	0.411	2.693	2.468	1.077	0.393	2.658	2.455	1.019
0.703	2.713	2.152	1.651	0.411	2.693	2.468	1.077	0.393	2.660	2.457	1.019
0.688	2.714	2.186	1.609	0.411	2.693	2.468	1.077	0.393	2.660	2.457	1.019
0.677	2.708	2.133	1.669	0.411	2.693	2.468	1.077	0.394	2.657	2.454	1.019
0.665	2.706	2.234	1.526	0.411	2.693	2.468	1.077	0.393	2.653	2.451	1.015
0.659	2.705	2.196	1.580	0.411	2.693	2.468	1.077	0.393	2.653	2.451	1.016
0.654	2.708	2.100	1.709	0.411	2.693	2.468	1.077	0.394	2.657	2.454	1.019
0.654	2.709	2.118	1.688	0.411	2.693	2.468	1.077	0.393	2.658	2.455	1.019
0.656	2.712	2.092	1.725	0.411	2.693	2.468	1.077	0.394	2.661	2.457	1.021
0.657	2.707	2.075	1.738	0.411	2.693	2.468	1.077	0.394	2.658	2.454	1.020
0.659	2.703	2.115	1.682	0.411	2.693	2.468	1.077	0.393	2.654	2.451	1.017
0.662	2.704	2.082	1.724	0.411	2.692	2.468	1.077	0.394	2.655	2.452	1.018
0.665	2.700	2.102	1.694	0.411	2.692	2.467	1.076	0.394	2.652	2.449	1.017
0.672	2.709	2.086	1.729	0.411	2.692	2.467	1.076	0.394	2.658	2.455	1.020
0.683	2.711	1.983	1.848	0.411	2.691	2.467	1.076	0.394	2.662	2.458	1.023
0.690	2.715	2.104	1.715	0.411	2.691	2.467	1.076	0.394	2.662	2.458	1.021
0.691	2.710	2.096	1.717	0.411	2.691	2.467	1.076	0.394	2.658	2.455	1.020
0.687	2.699	2.123	1.667	0.411	2.691	2.467	1.076	0.393	2.650	2.448	1.016
0.686	2.696	2.044	1.757	0.411	2.691	2.467	1.076	0.394	2.650	2.447	1.017
0.692	2.698	1.976	1.837	0.411	2.691	2.467	1.076	0.394	2.653	2.450	1.019
0.698	2.707	2.034	1.786	0.411	2.691	2.467	1.076	0.394	2.659	2.455	1.021
0.700	2.708	2.090	1.722	0.411	2.691	2.467	1.076	0.394	2.657	2.454	1.019
0.689	2.696	2.264	1.463	0.411	2.691	2.467	1.076	0.392	2.644	2.443	1.011
0.676	2.694	2.204	1.549	0.411	2.691	2.467	1.076	0.393	2.644	2.443	1.012
0.670	2.696	2.165	1.607	0.411	2.691	2.467	1.076	0.393	2.647	2.445	1.014
0.663	2.696	2.214	1.537	0.411	2.691	2.467	1.076	0.393	2.646	2.444	1.013
0.656	2.704	2.193	1.583	0.411	2.691	2.467	1.076	0.393	2.658	2.455	1.018
0.644	2.709	2.189	1.596	0.411	2.691	2.467	1.076	0.393	2.655	2.453	1.017
0.636	2.702	2.170	1.610	0.411	2.691	2.466	1.076	0.393	2.651	2.449	1.016
0.632	2.703	2.090	1.714	0.411	2.691	2.466	1.076	0.394	2.654	2.451	1.018
0.638	2.698	1.968	1.845	0.411	2.690	2.465	1.076	0.394	2.653	2.449	1.019
0.653	2.695	1.984	1.824	0.411	2.690	2.465	1.076	0.394	2.651	2.448	1.018
0.666	2.705	1.924	1.902	0.411	2.689	2.465	1.076	0.395	2.660	2.455	1.023
0.699	2.711	1.898	1.935	0.411	2.689	2.465	1.076	0.395	2.662	2.457	1.024
0.712	2.704	1.950	1.873	0.411	2.689	2.465	1.076	0.394	2.658	2.454	1.021
0.720	2.694	2.070	1.724	0.411	2.689	2.465	1.076	0.394	2.648	2.445	1.016
0.730	2.691	2.012	1.788	0.411	2.689	2.465	1.076	0.394	2.648	2.445	1.017
0.741	2.694	1.942	1.867	0.411	2.689	2.465	1.076	0.395	2.651	2.447	1.019
0.750	2.709	1.942	1.889	0.411	2.689	2.465	1.076	0.395	2.661	2.457	1.023
0.754	2.710	2.032	1.793	0.411	2.689	2.465	1.076	0.394	2.660	2.456	1.021
0.747	2.715	2.130	1.683	0.411	2.689	2.465	1.076	0.393	2.660	2.457	1.020
0.736	2.710	2.153	1.647	0.411	2.689	2.465	1.076	0.393	2.657	2.454	1.018
0.721	2.697	2.152	1.625	0.411	2.689	2.465	1.076	0.393	2.647	2.445	1.014
0.699	2.694	2.064	1.731	0.411	2.689	2.465	1.076	0.394	2.648	2.445	1.016
0.702	2.688	1.982	1.815	0.411	2.689	2.465	1.076	0.394	2.646	2.443	1.016
0.705	2.691	1.967	1.836	0.411	2.689	2.465	1.076	0.394	2.648	2.445	1.017
0.702	2.690	2.024	1.772	0.411	2.689	2.465	1.076	0.394	2.646	2.443	1.016
0.696	2.700	2.017	1.795	0.411	2.689	2.465	1.076	0.394	2.653	2.450	1.019
0.696	2.702	1.994	1.823	0.411	2.689	2.465	1.076	0.394	2.655	2.451	1.020
0.703	2.702	1.941	1.880	0.411	2.689	2.465	1.076	0.394	2.657	2.453	1.021
0.715	2.712	1.980	1.853	0.411	2.689	2.465	1.076	0.394	2.662	2.458	1.023
0.723	2.711	2.093	1.723	0.413	2.643	2.421	1.060	0.394	2.659	2.456	1.020
0.726	2.707	2.086	1.724	0.413	2.643	2.421	1.060	0.394	2.641	2.438	1.015
0.730	2.707	1.979	1.846	0.413	2.643	2.421	1.060	0.395	2.644	2.440	1.018
0.735	2.699	1.854	1.961	0.413	2.643	2.421	1.060	0.396	2.641	2.437	1.019
0.743	2.706	1.856	1.969	0.413	2.643	2.421	1.060	0.396	2.647	2.442	1.021
0.752	2.709	1.910	1.921	0.413	2.643	2.421	1.060	0.396	2.647	2.443	1.020
0.757	2.706	1.944	1.882	0.412	2.594	2.376	1.040	0.395	2.628	2.426	1.011
0.757	2.709	2.033	1.791	0.412	2.594	2.376	1.040	0.394	2.629	2.427	1.010
0.752	2.704	2.074	1.735	0.412	2.594	2.376	1.040	0.394	2.624	2.423	1.007
0.749	2.703	2.057	1.754	0.412	2.594	2.376	1.040	0.394	2.624	2.423	1.008
0.751	2.704	2.045	1.769	0.412	2.594	2.376	1.040	0.394	2.625	2.424	1.008
0.747	2.695	2.048	1.752	0.412	2.594	2.376	1.040	0.394	2.619	2.418	1.005
0.744	2.701	1.998	1.817	0.412	2.594	2.376	1.040	0.394	2.623	2.422	1.008
0.736	2.700	2.067	1.737	0.412	2.594	2.376	1.040	0.394	2.622	2.421	1.006
0.718	2.706	2.069	1.742	0.412	2.594	2.376	1.040	0.394	2.625	2.424	1.007
0.709	2.692	2.088	1.699	0.412	2.594	2.376	1.040	0.394	2.615	2.415	1.004
0.705	2.700	2.091	1.707	0.412	2.594	2.376	1.040	0.394	2.621	2.420	1.006
0.701	2.694	2.111	1.673	0.412	2.594	2.376	1.040	0.393	2.616	2.416	1.003
0.697	2.703	2.203	1.565	0.411	2.592	2.376	1.035	0.392	2.619	2.421	1.000
0.689	2.713	2.225	1.551	0.411	2.592	2.376	1.035	0.392	2.626	2.427	1.002
0.680	2.709	2.153	1.644	0.411	2.592	2.376	1.035	0.392	2.625	2.426	1.003
0.672	2.708	2.170	1.620	0.411	2.592	2.376	1.035	0.392	2.624	2.425	1.002
0.669	2.714	2.125	1.688	0.411	2.592	2.376	1.035	0.392	2.629	2.429	1.005
0.666	2.722	2.109	1.720	0.411	2.592	2.376	1.035	0.392	2.635	2.435	1.007
0.659	2.723	2.250	1.534	0.411	2.592	2.376	1.035	0.391	2.632	2.433	1.004
0.647	2.715	2.238	1.536	0.411	2.592	2.376	1.035	0.391	2.627	2.428	1.002
0.638	2.705	2.180	1.601	0.411	2.592	2.376	1.035	0.392	2.622	2.423	1.001
0.653	2.703	2.077	1.730	0.411	2.592	2.376	1.035	0.393	2.624	2.424	1.006
0.653	2.703	2.077	1.730	0.411	2.592	2.376	1.035	0.392	2.622	2.423	1.003
0.663	2.705	1.987	1.835	0.411	2.592	2.376	1.035	0.393	2.626	2.426	1.006
0.666	2.706	2.221	1.545	0.411	2.592	2.376	1.035	0.392	2.620	2.422	1.000
0.660	2.704	2.250	1.500	0.411	2.592	2.376	1.035	0.391	2.619	2.421	0.999
0.651	2.696	2.246	1.490	0.411	2.592	2.376	1.035	0.391	2.612	2.415	0.996
0.644	2.700	2.284	1.440	0.411	2.592	2.376	1.035	0.391	2.615	2.418	0.997
0.645	2.695	2.207	1.546	0.411	2.592	2.376	1.035	0.391	2.614	2.416	0.997
0.646	2.697	2.171	1.600	0.411	2.592	2.376	1.035	0.392	2.616	2.418	0.999
0.641	2.707	2.232	1.531	0.411	2.592	2.377	1.035	0.391	2.621	2.423	1.000
0.629	2.705	2.245	1.508	0.411	2.592	2.377	1.035	0.391	2.619	2.421	0.999
0.601	2.700	2.196	1.570	0.411	2.592	2.377	1.035	0.392	2.617	2.419	0.999
0.601	2.699	2.118	1.672	0.413	2.594	2.377	1.040	0.394	2.619	2.419	1.005
0.608	2.692	2.141	1.633	0.413	2.594	2.377	1.040	0.394	2.615	2.415	1.003
0.615	2.695	2.162	1.609	0.413	2.594	2.377	1.040	0.393	2.616	2.416	1.003
0.623	2.696	2.212	1.540	0.413	2.594	2.377	1.040	0.393	2.614	2.415	1.001
0.621	2.690	2.264	1.453	0.413	2.594	2.377	1.040	0.393	2.610	2.411	0.999
0.618	2.692	2.249	1.478	0.413	2.594	2.377	1.040	0.393	2.611	2.412	0.999
0.618	2.682	2.243	1.471	0.413	2.594	2.377	1.040	0.393	2.604	2.406	0.997
0.618	2.682	2.172	1.572	0.413	2.594	2.377	1.040	0.393	2.606	2.407	0.999
0.625	2.687	2.120	1.651	0.413	2.594	2.377	1.040	0.394	2.611	2.411	1.002
0.633	2.693	2.081	1.709	0.413	2.594	2.377	1.040	0.394	2.616	2.416	1.004
0.635	2.691	2.034	1.762	0.413	2.594	2.377	1.040	0.394	2.617	2.416	1.005
0.647	2.694	1.970	1.838	0.413	2.594	2.377	1.040	0.394	2.620	2.419	1.007
0.653	2.701	2.146	1.641	0.413	2.594	2.377	1.040	0.394	2.620	2.420	1.005
0.655	2.706	2.232	1.530	0.413	2.594	2.377	1.040	0.393	2.622	2.422	1.004
0.655	2.703	2.193	1.580	0.413	2.594	2.377	1.040	0.393	2.620	2.420	1.004
0.656	2.697	2.210	1.546	0.413	2.594	2.377	1.040	0.393	2.616	2.416	1.002
0.660	2.690	2.143	1.626	0.413	2.594	2.377	1.040	0.394	2.613	2.413	1.002
0.660	2.687	2.089	1.690	0.413	2.594	2.377	1.040	0.394	2.612	2.412	1.002
0.662	2.703	2.105	1.695	0.413	2.594	2.377	1.040	0.394	2.623	2.422	1.006
0.660	2.714	2.111	1.706	0.413	2.594	2.377	1.040	0.394	2.630	2.429	1.009
0.646	2.708	2.160	1.634	0.413	2.594	2.377	1.040	0.394	2.630	2.429	1.009
0.646	2.708	2.160	1.634	0.414	2.597	2.377	1.045	0.395	2.626	2.424	1.011
0.645	2.688	2.121	1.652	0.414	2.597	2.377	1.045	0.395	2.612	2.411	1.006
0.651	2.688	2.086	1.696	0.414	2.597	2.377	1.045	0.395	2.614	2.412	1.007
0.657	2.698	2.128	1.658	0.414	2.597	2.377	1.045	0.395	2.619	2.417	1.008
0.657	2.706	2.143	1.652	0.414	2.597	2.377	1.045	0.395	2.624	2.422	1.010
