phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
0.429	2.125	1.979	0.774	0.279	1.952	1.876	0.537	0.261	2.015	1.947	0.519
0.428	2.121	1.922	0.897	0.279	1.952	1.876	0.537	0.261	2.014	1.946	0.520
0.425	2.129	1.916	0.927	0.279	1.952	1.876	0.537	0.261	2.020	1.951	0.522
0.422	2.136	1.945	0.881	0.279	1.952	1.876	0.537	0.261	2.024	1.955	0.523
0.419	2.140	1.904	0.977	0.279	1.952	1.876	0.537	0.262	2.029	1.960	0.525
0.422	2.139	1.873	1.032	0.279	1.952	1.876	0.537	0.262	2.028	1.959	0.525
0.431	2.131	1.855	1.048	0.279	1.952	1.876	0.537	0.262	2.023	1.954	0.524
0.445	2.123	1.837	1.064	0.279	1.952	1.876	0.537	0.262	2.019	1.950	0.523
0.458	2.122	1.911	0.923	0.279	1.952	1.876	0.537	0.261	2.016	1.947	0.521
0.467	2.127	1.908	0.939	0.279	1.952	1.876	0.537	0.262	2.019	1.950	0.522
0.469	2.130	1.937	0.885	0.279	1.966	1.890	0.541	0.261	2.025	1.956	0.523
0.469	2.127	1.953	0.843	0.279	1.966	1.890	0.541	0.261	2.023	1.954	0.522
0.456	2.134	1.926	0.918	0.277	2.008	1.932	0.550	0.261	2.030	1.961	0.524
0.452	2.131	1.910	0.944	0.277	2.008	1.932	0.550	0.261	2.040	1.971	0.526
0.446	2.118	1.900	0.935	0.277	2.008	1.932	0.550	0.261	2.031	1.962	0.523
0.442	2.110	1.866	0.985	0.277	2.008	1.932	0.550	0.261	2.027	1.958	0.523
0.440	2.117	1.880	0.972	0.277	2.008	1.932	0.550	0.261	2.031	1.962	0.524
0.442	2.120	1.903	0.934	0.277	2.008	1.932	0.550	0.261	2.033	1.964	0.524
0.442	2.119	1.905	0.928	0.277	2.008	1.932	0.550	0.261	2.032	1.963	0.524
0.440	2.119	1.934	0.866	0.277	2.008	1.932	0.550	0.261	2.031	1.962	0.523
0.442	2.113	1.929	0.863	0.277	2.008	1.932	0.550	0.260	2.027	1.959	0.522
0.445	2.123	1.955	0.826	0.277	2.008	1.932	0.550	0.260	2.025	1.957	0.521
0.438	2.135	1.986	0.784	0.276	2.037	1.960	0.555	0.259	2.042	1.974	0.523
0.430	2.139	1.969	0.836	0.276	2.037	1.960	0.555	0.259	2.054	1.985	0.526
0.423	2.131	1.956	0.844	0.278	2.040	1.961	0.559	0.261	2.048	1.979	0.528
0.416	2.136	1.983	0.793	0.278	2.040	1.961	0.559	0.260	2.051	1.982	0.528
0.407	2.129	1.973	0.798	0.280	2.041	1.962	0.563	0.262	2.047	1.977	0.530
0.400	2.126	1.968	0.804	0.280	2.041	1.962	0.563	0.262	2.045	1.975	0.530
0.395	2.129	1.977	0.791	0.280	2.041	1.962	0.563	0.262	2.047	1.977	0.530
0.391	2.127	1.943	0.866	0.280	2.041	1.962	0.563	0.262	2.047	1.977	0.531
0.392	2.124	1.929	0.888	0.280	2.041	1.962	0.563	0.263	2.045	1.975	0.531
0.394	2.116	1.905	0.921	0.280	2.041	1.962	0.563	0.263	2.040	1.970	0.530
0.404	2.113	1.852	1.017	0.280	2.041	1.962	0.563	0.263	2.039	1.969	0.531
0.427	2.122	1.860	1.021	0.280	2.041	1.962	0.563	0.264	2.046	1.975	0.533
0.436	2.134	1.922	0.927	0.280	2.041	1.962	0.563	0.263	2.052	1.982	0.533
0.444	2.124	1.944	0.855	0.280	2.041	1.962	0.563	0.263	2.045	1.975	0.531
0.444	2.124	1.944	0.855	0.280	2.041	1.962	0.563	0.263	2.045	1.975	0.531
0.449	2.137	1.962	0.848	0.280	2.041	1.962	0.563	0.263	2.053	1.983	0.533
0.451	2.137	1.934	0.907	0.280	2.041	1.962	0.563	0.263	2.053	1.983	0.533
0.454	2.137	1.916	0.945	0.280	2.041	1.962	0.563	0.263	2.055	1.984	0.534
0.456	2.130	1.921	0.918	0.278	2.040	1.962	0.559	0.261	2.048	1.979	0.529
0.451	2.133	1.918	0.933	0.278	2.040	1.962	0.559	0.261	2.052	1.982	0.530
0.444	2.128	1.939	0.878	0.276	2.038	1.961	0.555	0.259	2.047	1.979	0.524
0.436	2.139	1.933	0.914	0.276	2.038	1.961	0.555	0.260	2.054	1.985	0.527
0.431	2.145	1.971	0.847	0.276	2.038	1.961	0.555	0.259	2.058	1.989	0.527
0.433	2.142	1.926	0.937	0.276	2.038	1.961	0.555	0.260	2.057	1.988	0.528
0.437	2.131	1.891	0.983	0.276	2.038	1.961	0.555	0.260	2.051	1.982	0.527
0.440	2.123	1.901	0.945	0.276	2.038	1.961	0.555	0.260	2.045	1.976	0.525
0.444	2.123	1.881	0.984	0.276	2.038	1.961	0.555	0.260	2.045	1.976	0.525
0.447	2.129	1.862	1.032	0.276	2.038	1.961	0.555	0.260	2.050	1.981	0.527
0.454	2.130	1.844	1.065	0.276	2.038	1.961	0.555	0.260	2.051	1.982	0.528
0.461	2.131	1.860	1.039	0.276	2.038	1.961	0.555	0.260	2.051	1.982	0.527
0.465	2.129	1.903	0.954	0.276	2.037	1.960	0.555	0.259	2.047	1.979	0.525
0.466	2.120	1.928	0.882	0.276	2.037	1.960	0.555	0.259	2.041	1.973	0.523
0.465	2.121	1.933	0.874	0.276	2.037	1.960	0.555	0.259	2.042	1.974	0.523
0.457	2.126	1.968	0.805	0.276	2.037	1.960	0.555	0.259	2.041	1.973	0.523
0.452	2.115	1.953	0.811	0.276	2.037	1.960	0.555	0.259	2.036	1.968	0.521
0.444	2.115	1.913	0.902	0.278	2.039	1.961	0.559	0.261	2.039	1.970	0.526
0.443	2.116	1.883	0.965	0.278	2.039	1.961	0.559	0.261	2.040	1.971	0.527
0.444	2.129	1.862	1.032	0.278	2.039	1.961	0.559	0.262	2.050	1.980	0.530
0.446	2.138	1.836	1.094	0.278	2.039	1.961	0.559	0.262	2.057	1.987	0.533
0.449	2.141	1.872	1.038	0.278	2.039	1.961	0.559	0.261	2.058	1.988	0.532
0.454	2.145	1.914	0.967	0.278	2.039	1.961	0.559	0.261	2.059	1.989	0.532
0.460	2.128	1.867	1.021	0.278	2.039	1.961	0.559	0.262	2.050	1.980	0.530
0.469	2.130	1.838	1.076	0.278	2.039	1.961	0.559	0.262	2.052	1.982	0.531
0.491	2.133	1.877	1.013	0.280	2.042	1.962	0.563	0.263	2.055	1.984	0.535
0.499	2.136	1.877	1.019	0.280	2.042	1.962	0.563	0.263	2.055	1.984	0.535
0.501	2.125	1.891	0.969	0.280	2.042	1.962	0.563	0.263	2.047	1.977	0.532
0.496	2.121	1.904	0.935	0.280	2.042	1.962	0.563	0.263	2.044	1.974	0.531
0.488	2.121	1.893	0.956	0.280	2.042	1.962	0.563	0.263	2.044	1.974	0.532
0.487	2.120	1.890	0.960	0.280	2.042	1.962	0.563	0.263	2.043	1.973	0.531
0.484	2.125	1.914	0.923	0.278	2.040	1.962	0.559	0.261	2.046	1.977	0.528
0.481	2.131	1.942	0.877	0.278	2.040	1.962	0.559	0.261	2.049	1.980	0.528
0.474	2.127	1.946	0.857	0.278	2.040	1.962	0.559	0.261	2.046	1.977	0.527
0.468	2.124	1.917	0.914	0.278	2.040	1.962	0.559	0.261	2.045	1.976	0.528
0.461	2.119	1.917	0.901	0.278	2.040	1.962	0.559	0.261	2.041	1.972	0.527
0.444	2.142	2.012	0.733	0.278	2.040	1.962	0.559	0.260	2.054	1.985	0.528
0.439	2.139	1.934	0.911	0.278	2.040	1.962	0.559	0.261	2.055	1.985	0.530
0.436	2.141	1.936	0.915	0.278	2.040	1.962	0.559	0.261	2.057	1.987	0.531
0.432	2.140	1.936	0.912	0.278	2.040	1.962	0.559	0.261	2.056	1.986	0.531
0.429	2.139	1.928	0.925	0.278	2.040	1.962	0.559	0.261	2.055	1.985	0.530
0.426	2.139	1.962	0.853	0.278	2.040	1.962	0.559	0.261	2.055	1.985	0.530
0.428	2.135	1.954	0.860	0.278	2.040	1.962	0.559	0.261	2.051	1.982	0.529
0.426	2.127	1.928	0.899	0.278	2.041	1.963	0.560	0.261	2.047	1.978	0.528
0.426	2.119	1.929	0.875	0.278	2.041	1.963	0.560	0.261	2.041	1.972	0.526
0.429	2.127	1.955	0.839	0.278	2.041	1.963	0.560	0.261	2.046	1.977	0.527
0.432	2.128	1.918	0.921	0.278	2.042	1.963	0.560	0.261	2.048	1.979	0.529
0.439	2.120	1.877	0.985	0.278	2.042	1.963	0.560	0.261	2.043	1.974	0.528
0.452	2.102	1.812	1.064	0.278	2.042	1.963	0.560	0.262	2.043	1.973	0.529
0.459	2.111	1.874	0.973	0.278	2.042	1.963	0.560	0.262	2.038	1.969	0.527
0.465	2.114	1.870	0.985	0.278	2.042	1.963	0.560	0.261	2.039	1.970	0.527
0.471	2.115	1.825	1.068	0.278	2.042	1.963	0.560	0.262	2.042	1.972	0.529
0.476	2.127	1.876	1.002	0.278	2.042	1.963	0.560	0.262	2.049	1.979	0.530
0.480	2.130	1.913	0.936	0.278	2.042	1.963	0.560	0.261	2.049	1.980	0.529
0.481	2.139	1.932	0.916	0.278	2.042	1.963	0.560	0.261	2.055	1.985	0.530
0.480	2.141	1.963	0.853	0.278	2.042	1.963	0.560	0.261	2.056	1.986	0.530
0.476	2.138	1.934	0.911	0.278	2.042	1.963	0.560	0.261	2.055	1.985	0.530
0.472	2.130	1.888	0.986	0.278	2.042	1.963	0.560	0.261	2.051	1.981	0.530
0.470	2.117	1.863	1.004	0.278	2.042	1.963	0.560	0.262	2.041	1.972	0.528
0.466	2.124	1.927	0.892	0.279	2.044	1.965	0.564	0.263	2.041	1.971	0.531
0.458	2.131	1.953	0.851	0.279	2.044	1.965	0.564	0.263	2.049	1.979	0.532
0.453	2.134	1.910	0.952	0.279	2.044	1.965	0.564	0.263	2.054	1.983	0.534
0.453	2.131	1.895	0.973	0.278	2.057	1.978	0.564	0.262	2.056	1.986	0.532
0.455	2.126	1.868	1.015	0.278	2.058	1.979	0.564	0.262	2.054	1.984	0.532
0.459	2.130	1.941	0.879	0.278	2.058	1.979	0.564	0.261	2.055	1.985	0.530
0.460	2.130	1.930	0.902	0.278	2.058	1.979	0.564	0.261	2.055	1.985	0.531
0.459	2.128	1.878	1.000	0.278	2.058	1.979	0.564	0.262	2.055	1.985	0.532
0.457	2.127	1.897	0.962	0.278	2.058	1.979	0.564	0.262	2.054	1.984	0.531
0.456	2.124	1.891	0.967	0.278	2.058	1.979	0.564	0.262	2.052	1.982	0.531
0.457	2.141	1.918	0.949	0.278	2.058	1.979	0.564	0.261	2.062	1.992	0.533
0.461	2.140	1.944	0.894	0.278	2.058	1.979	0.564	0.261	2.061	1.991	0.532
0.462	2.128	1.838	1.072	0.278	2.058	1.979	0.564	0.262	2.056	1.986	0.533
0.467	2.114	1.825	1.065	0.278	2.058	1.979	0.564	0.262	2.046	1.976	0.530
0.475	2.116	1.825	1.071	0.278	2.058	1.979	0.564	0.262	2.048	1.978	0.531
0.484	2.121	1.827	1.078	0.280	2.044	1.965	0.564	0.264	2.048	1.977	0.534
0.489	2.126	1.858	1.034	0.280	2.044	1.965	0.564	0.264	2.050	1.979	0.534
0.491	2.124	1.877	0.993	0.279	2.043	1.963	0.563	0.263	2.046	1.976	0.532
0.489	2.123	1.917	0.911	0.279	2.043	1.963	0.563	0.263	2.045	1.975	0.531
0.485	2.122	1.935	0.872	0.279	2.043	1.963	0.563	0.262	2.044	1.974	0.530
0.480	2.114	1.920	0.884	0.279	2.042	1.963	0.563	0.263	2.038	1.968	0.529
0.469	2.109	1.945	0.815	0.279	2.042	1.963	0.563	0.262	2.038	1.968	0.528
0.454	2.128	1.979	0.783	0.279	2.042	1.963	0.563	0.262	2.047	1.977	0.530
0.441	2.141	1.955	0.872	0.279	2.042	1.963	0.563	0.262	2.056	1.986	0.533
0.435	2.143	1.896	1.000	0.279	2.042	1.963	0.563	0.263	2.060	1.989	0.536
0.433	2.131	1.866	1.028	0.279	2.042	1.963	0.563	0.263	2.052	1.981	0.534
0.437	2.120	1.835	1.062	0.279	2.042	1.963	0.563	0.264	2.046	1.975	0.533
0.441	2.117	1.867	0.998	0.279	2.042	1.963	0.563	0.263	2.042	1.972	0.531
0.449	2.129	1.883	0.993	0.279	2.042	1.963	0.563	0.263	2.050	1.980	0.533
0.458	2.129	1.884	0.990	0.279	2.042	1.963	0.563	0.263	2.050	1.979	0.533
0.466	2.127	1.879	0.996	0.279	2.042	1.963	0.563	0.263	2.049	1.978	0.533
0.480	2.135	1.919	0.936	0.279	2.042	1.963	0.563	0.263	2.053	1.983	0.533
0.483	2.120	1.908	0.926	0.279	2.042	1.963	0.563	0.263	2.044	1.974	0.531
0.481	2.115	1.904	0.920	0.279	2.042	1.963	0.563	0.263	2.040	1.970	0.530
0.476	2.117	1.924	0.881	0.279	2.042	1.963	0.563	0.262	2.040	1.970	0.529
0.461	2.123	1.990	0.738	0.279	2.042	1.963	0.563	0.261	2.042	1.973	0.528
0.447	2.137	1.996	0.762	0.279	2.042	1.963	0.563	0.262	2.052	1.982	0.531
0.434	2.141	1.980	0.815	0.279	2.042	1.963	0.563	0.262	2.056	1.986	0.532
0.424	2.135	1.947	0.876	0.279	2.042	1.963	0.563	0.262	2.052	1.982	0.532
0.421	2.124	1.867	1.011	0.279	2.042	1.963	0.563	0.263	2.047	1.976	0.533
0.423	2.118	1.887	0.962	0.279	2.042	1.963	0.563	0.263	2.042	1.972	0.531
0.425	2.116	1.909	0.912	0.279	2.041	1.962	0.563	0.263	2.040	1.970	0.530
0.421	2.126	1.960	0.823	0.279	2.041	1.962	0.563	0.262	2.045	1.975	0.530
0.412	2.121	1.917	0.909	0.279	2.041	1.962	0.563	0.263	2.044	1.974	0.531
0.421	2.115	1.845	1.033	0.279	2.041	1.962	0.563	0.264	2.042	1.971	0.532
0.435	2.105	1.829	1.042	0.280	2.041	1.962	0.563	0.263	2.035	1.965	0.530
0.450	2.103	1.826	1.043	0.280	2.041	1.962	0.563	0.264	2.033	1.963	0.530
0.458	2.113	1.890	0.943	0.280	2.041	1.962	0.563	0.263	2.038	1.968	0.530
0.456	2.114	1.919	0.886	0.280	2.041	1.961	0.563	0.263	2.038	1.968	0.529
0.449	2.122	1.959	0.816	0.280	2.041	1.961	0.563	0.262	2.043	1.973	0.529
0.441	2.123	1.968	0.795	0.280	2.041	1.961	0.563	0.262	2.043	1.973	0.529
0.437	2.124	1.982	0.765	0.280	2.041	1.961	0.563	0.262	2.044	1.974	0.529
0.437	2.126	1.987	0.757	0.280	2.041	1.961	0.563	0.262	2.045	1.975	0.529
0.436	2.128	1.966	0.812	0.280	2.041	1.961	0.563	0.262	2.046	1.976	0.530
0.421	2.119	1.942	0.847	0.280	2.041	1.961	0.563	0.262	2.041	1.971	0.529
0.415	2.123	1.916	0.914	0.280	2.041	1.961	0.563	0.263	2.044	1.974	0.531
0.414	2.123	1.910	0.926	0.280	2.041	1.961	0.563	0.263	2.044	1.974	0.531
0.416	2.120	1.900	0.940	0.280	2.041	1.961	0.563	0.263	2.043	1.973	0.531
0.417	2.131	1.954	0.852	0.280	2.041	1.961	0.563	0.263	2.049	1.979	0.532
0.416	2.132	1.999	0.740	0.280	2.041	1.961	0.563	0.262	2.048	1.978	0.530
0.414	2.141	2.003	0.755	0.280	2.041	1.961	0.563	0.262	2.054	1.984	0.532
0.412	2.137	1.982	0.799	0.280	2.041	1.961	0.563	0.262	2.052	1.982	0.532
0.413	2.126	1.945	0.858	0.280	2.041	1.961	0.563	0.263	2.046	1.976	0.531
0.419	2.122	1.877	0.988	0.280	2.041	1.961	0.563	0.263	2.044	1.974	0.532
0.427	2.102	1.873	0.955	0.280	2.041	1.962	0.563	0.263	2.032	1.962	0.528
0.429	2.106	1.847	1.012	0.280	2.041	1.962	0.563	0.263	2.035	1.965	0.530
0.430	2.117	1.910	0.912	0.280	2.056	1.977	0.568	0.263	2.045	1.975	0.532
0.434	2.114	1.899	0.929	0.280	2.056	1.977	0.568	0.263	2.044	1.974	0.532
0.440	2.112	1.948	0.814	0.280	2.072	1.991	0.572	0.263	2.045	1.975	0.531
0.449	2.123	1.947	0.844	0.280	2.072	1.991	0.572	0.263	2.046	1.976	0.531
0.449	2.123	1.947	0.844	0.280	2.072	1.991	0.572	0.263	2.052	1.982	0.533
0.452	2.124	1.920	0.906	0.280	2.072	1.991	0.572	0.263	2.055	1.984	0.535
0.445	2.104	1.927	0.844	0.280	2.072	1.991	0.572	0.263	2.060	1.989	0.536
0.445	2.104	1.927	0.844	0.280	2.072	1.991	0.572	0.263	2.040	1.970	0.530
0.437	2.119	1.948	0.834	0.280	2.072	1.991	0.572	0.263	2.050	1.980	0.533
0.426	2.131	1.905	0.953	0.280	2.072	1.991	0.572	0.263	2.060	1.989	0.536
0.437	2.118	1.884	0.967	0.280	2.072	1.991	0.572	0.263	2.060	1.989	0.536
0.447	2.112	1.849	1.020	0.280	2.072	1.991	0.572	0.264	2.049	1.978	0.534
0.453	2.116	1.866	0.997	0.280	2.072	1.991	0.572	0.264	2.051	1.980	0.535
0.456	2.115	1.835	1.051	0.280	2.072	1.992	0.572	0.264	2.051	1.980	0.536
0.459	2.114	1.852	1.018	0.280	2.072	1.992	0.572	0.264	2.050	1.979	0.535
0.468	2.121	1.846	1.045	0.280	2.072	1.992	0.572	0.264	2.056	1.985	0.537
0.474	2.122	1.910	0.924	0.280	2.073	1.992	0.572	0.264	2.054	1.983	0.535
0.476	2.133	1.947	0.872	0.280	2.073	1.992	0.572	0.263	2.061	1.990	0.536
0.473	2.132	1.969	0.817	0.280	2.073	1.992	0.572	0.263	2.060	1.989	0.535
0.452	2.126	1.976	0.784	0.280	2.073	1.992	0.572	0.262	2.054	1.984	0.533
0.440	2.128	1.964	0.818	0.280	2.073	1.992	0.572	0.263	2.057	1.986	0.534
0.432	2.126	1.927	0.898	0.280	2.073	1.992	0.572	0.263	2.057	1.986	0.535
0.429	2.125	1.879	0.993	0.280	2.073	1.992	0.572	0.264	2.057	1.986	0.536
0.426	2.123	1.890	0.967	0.280	2.073	1.992	0.572	0.264	2.056	1.985	0.536
0.422	2.127	1.907	0.942	0.280	2.073	1.992	0.572	0.263	2.058	1.987	0.536
0.419	2.127	1.936	0.881	0.280	2.073	1.992	0.572	0.263	2.057	1.986	0.535
0.421	2.125	1.916	0.918	0.280	2.073	1.992	0.572	0.263	2.056	1.985	0.535
0.426	2.118	1.901	0.933	0.280	2.073	1.992	0.572	0.263	2.052	1.981	0.534
0.433	2.115	1.939	0.843	0.280	2.073	1.992	0.572	0.263	2.048	1.978	0.532
0.441	2.114	1.909	0.909	0.280	2.073	1.992	0.572	0.263	2.049	1.978	0.533
0.455	2.106	1.865	0.977	0.280	2.073	1.992	0.572	0.264	2.044	1.973	0.533
0.457	2.110	1.884	0.950	0.280	2.073	1.992	0.572	0.263	2.047	1.976	0.533
0.458	2.115	1.842	1.040	0.280	2.073	1.992	0.572	0.264	2.052	1.981	0.536
0.462	2.122	1.875	0.993	0.280	2.073	1.992	0.572	0.264	2.055	1.984	0.536
0.464	2.128	1.933	0.888	0.280	2.073	1.992	0.572	0.263	2.057	1.986	0.535
0.463	2.119	1.922	0.892	0.280	2.073	1.992	0.572	0.263	2.052	1.981	0.534
0.458	2.112	1.925	0.866	0.280	2.073	1.992	0.572	0.263	2.045	1.975	0.532
0.456	2.114	1.928	0.865	0.280	2.073	1.992	0.572	0.263	2.047	1.977	0.532
0.453	2.117	1.940	0.848	0.280	2.073	1.992	0.572	0.263	2.050	1.979	0.533
0.450	2.123	1.923	0.899	0.280	2.073	1.992	0.572	0.263	2.055	1.984	0.534
0.445	2.122	1.928	0.886	0.280	2.073	1.992	0.572	0.263	2.054	1.983	0.534
0.439	2.126	1.909	0.936	0.280	2.073	1.992	0.572	0.264	2.057	1.986	0.536
0.430	2.126	1.954	0.837	0.280	2.073	1.992	0.572	0.263	2.056	1.985	0.534
0.422	2.121	1.950	0.834	0.280	2.073	1.992	0.572	0.263	2.052	1.982	0.533
0.419	2.122	1.961	0.809	0.280	2.073	1.992	0.572	0.263	2.052	1.982	0.533
0.419	2.117	1.933	0.862	0.280	2.073	1.992	0.572	0.263	2.050	1.979	0.533
0.419	2.117	1.917	0.898	0.280	2.073	1.992	0.572	0.263	2.050	1.980	0.533
0.422	2.115	1.875	0.978	0.280	2.073	1.992	0.572	0.264	2.050	1.979	0.534
0.435	2.119	1.766	1.171	0.280	2.072	1.992	0.572	0.265	2.057	1.985	0.538
0.449	2.120	1.764	1.177	0.280	2.072	1.992	0.572	0.265	2.058	1.986	0.539
0.457	2.117	1.870	0.993	0.280	2.072	1.992	0.572	0.264	2.052	1.981	0.535
0.454	2.129	1.995	0.741	0.280	2.072	1.992	0.572	0.262	2.055	1.985	0.533
0.454	2.129	1.896	0.967	0.280	2.072	1.992	0.572	0.263	2.059	1.988	0.536
0.463	2.127	1.892	0.971	0.280	2.072	1.992	0.572	0.263	2.058	1.987	0.536
0.471	2.120	1.884	0.973	0.280	2.072	1.992	0.572	0.264	2.054	1.983	0.535
0.472	2.119	1.949	0.833	0.280	2.072	1.992	0.572	0.263	2.051	1.981	0.533
0.470	2.116	1.908	0.915	0.280	2.072	1.992	0.572	0.264	2.050	1.979	0.534
0.462	2.111	1.840	1.034	0.280	2.072	1.992	0.572	0.264	2.049	1.978	0.535
0.457	2.116	1.855	1.017	0.280	2.072	1.992	0.572	0.264	2.051	1.980	0.535
0.457	2.122	1.839	1.058	0.278	2.071	1.992	0.568	0.262	2.056	1.986	0.533
0.464	2.130	1.875	1.010	0.278	2.071	1.992	0.568	0.262	2.060	1.990	0.534
0.474	2.141	1.923	0.942	0.276	2.070	1.991	0.564	0.260	2.066	1.997	0.531
0.476	2.145	1.961	0.869	0.276	2.070	1.991	0.564	0.260	2.068	1.999	0.531
0.474	2.137	1.914	0.950	0.276	2.070	1.991	0.564	0.260	2.063	1.994	0.530
0.485	2.118	1.849	1.033	0.276	2.069	1.991	0.564	0.261	2.052	1.983	0.529
0.488	2.117	1.896	0.942	0.276	2.069	1.991	0.564	0.260	2.053	1.984	0.528
0.488	2.117	1.896	0.942	0.276	2.069	1.991	0.564	0.260	2.050	1.981	0.527
0.480	2.121	1.900	0.944	0.276	2.069	1.991	0.564	0.260	2.053	1.984	0.528
0.474	2.128	1.898	0.962	0.276	2.069	1.991	0.564	0.260	2.058	1.989	0.529
0.471	2.128	1.897	0.963	0.276	2.069	1.991	0.564	0.260	2.057	1.988	0.529
0.468	2.128	1.926	0.903	0.276	2.069	1.991	0.564	0.260	2.057	1.988	0.528
0.465	2.118	1.937	0.856	0.276	2.069	1.991	0.564	0.260	2.050	1.981	0.526
0.459	2.120	1.947	0.838	0.276	2.069	1.991	0.564	0.259	2.051	1.982	0.526
0.447	2.119	1.950	0.829	0.276	2.069	1.991	0.564	0.260	2.050	1.981	0.526
0.433	2.119	1.970	0.780	0.276	2.069	1.991	0.564	0.259	2.049	1.981	0.525
0.423	2.115	1.932	0.859	0.276	2.069	1.991	0.564	0.259	2.047	1.979	0.525
0.423	2.114	1.900	0.927	0.276	2.069	1.991	0.564	0.260	2.048	1.979	0.526
0.419	2.113	1.923	0.876	0.276	2.069	1.991	0.564	0.259	2.046	1.978	0.525
0.414	2.104	1.934	0.827	0.276	2.069	1.991	0.564	0.259	2.039	1.971	0.523
0.414	2.097	1.890	0.908	0.276	2.069	1.991	0.564	0.260	2.036	1.968	0.523
0.421	2.099	1.817	1.051	0.276	2.069	1.991	0.564	0.261	2.040	1.971	0.526
0.433	2.112	1.816	1.078	0.276	2.069	1.990	0.564	0.261	2.049	1.980	0.528
0.449	2.116	1.816	1.086	0.276	2.069	1.990	0.564	0.261	2.052	1.983	0.529
0.468	2.114	1.771	1.155	0.276	2.069	1.990	0.564	0.261	2.053	1.983	0.530
0.485	2.113	1.827	1.061	0.276	2.069	1.990	0.564	0.261	2.049	1.980	0.528
0.492	2.113	1.878	0.967	0.276	2.069	1.990	0.564	0.260	2.047	1.978	0.526
0.490	2.112	1.928	0.861	0.276	2.069	1.990	0.564	0.260	2.046	1.977	0.525
